name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Ochrobactrum pseudogrignonense	419475	species	4992805	1	0	0.0
Desulfurivibrio alkaliphilus	427923	species	3097763	1	1	0.0
Staphylococcus phage phi2958PVL	430796	species	47342	1	0	9.38119e-43
Enterobacteria phage HK106	432198	species	41468	2	0	1.01323e-41
Enterobacteria phage HK542	432200	species	38964	5	0	2.39878e-41
Streptomyces sp. CNQ-509	444103	species	8039333	2	1	0.0
Dyella thiooxydans	445710	species	4227172	1	1	0.0
Simiduia agarivorans	447471	species	4300227	1	1	0.0
Desulfarculus baarsii	453230	species	3655731	3	3	0.0
Pantoea vagans	470934	species	4888338	14	1	8.88042e-14
Pelosinus sp. UFO1	484770	species	5115410	1	1	0.0
Serratia sp. SCBI	488142	species	5101896	17	0	5.86058e-18
Burkholderia contaminans	488447	species	8509249	1	0	0.0
Enterobacteria phage Min27	489779	leaf	63395	22	0	4.51259e-23
Marinobacter sp. BSs20148	490759	species	4063864	1	0	0.0
Campylobacter subantarcticus	497724	species	1817765	2	0	0.0
Kosakonia oryzae	497725	species	5303342	76	8	3.97764e-38
Halomonas chromatireducens	507626	species	3973651	1	0	0.0
Oceanimonas sp. GK1	511062	species	3527244	8	1	0.0
Cronobacter universalis	535744	species	4436873	29	0	5.03387e-37
Actinomyces oris	544580	species	3042917	1	0	0.0
Vibrio breoganii	553239	species	4492180	2	0	0.0
Stx2-converting phage 1717	563769	species	62147	137	0	1.54153e-19
Enterobacteria phage YYZ-2008	564886	species	54896	98	2	7.21924e-22
Pandoraea oxalativorans	573737	species	6500731	1	0	0.0
Photorhabdus temperata	574560	species	5147098	8	2	0.0
Terribacillus aidingensis	586416	species	3577082	1	0	0.0
Pseudomonas chlororaphis	587753	species	16842584	3	1	0.0
Alteromonas australica	589873	species	8766305	9	7	0.0
Ignavibacterium album	591197	species	3658997	1	0	9.09604e-69
Pantoea sp. At-9b	592316	species	6312783	37	3	2.38605e-27
Allofrancisella guangzhouensis	594679	species	1661527	1	0	0.0
Bifidobacterium kashiwanohense	630129	species	2354106	1	1	0.0
Hoyosella subflava	639313	species	4863490	1	1	0.0
Burkholderia sp. CCGE1001	640510	species	7253494	1	0	0.0
Burkholderia sp. CCGE1002	640511	species	7884858	1	0	0.0
Actinoplanes sp. N902-109	649831	species	9228054	1	0	0.0
Kosmotoga olearia	651457	species	2302126	1	0	0.0
Escherichia phage D108	665033	species	37235	16	0	2.34711e-31
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	648	38	1.56708e-05
Tannerella sp. oral taxon HOT-286	712710	species	2973531	1	1	0.0
Salmonella phage ST160	714583	species	40986	3	0	0.0
Alteromonas naphthalenivorans	715451	species	4972148	1	1	0.0
Rahnella sp. Y9602	741091	species	5614252	21	0	0.0
Delftia sp. Cs1-4	742013	species	6685842	2	0	0.0
Azoarcus sp. KH32C	748247	species	5818755	1	0	0.0
Winogradskyella sp. PG-2	754409	species	3811479	2	0	0.0
Methylophaga nitratireducenticrescens	754476	species	3137191	5	1	0.0
Methylophaga frappieri	754477	species	2745290	7	5	8.73186e-06
Burkholderia sp. RPE67	758796	species	8685756	1	0	0.0
Serratia sp. AS12	768490	species	5443009	14	2	6.18377e-06
Serratia sp. AS13	768493	species	5442549	5	0	1.27818e-18
Cytophagales	768507	order	0	1	0	0.0
Thermincola potens	863643	species	3157416	2	1	0.0
Stx2 converting phage vB_EcoP_24B	866553	leaf	57677	22	0	1.52916e-22
Peptoniphilus sp. 1-1	875453	species	1601846	1	0	0.0
Cupriavidus sp. USMAA2-4	876364	species	8698226	1	1	0.0
Chryseobacterium sp. StRB126	878220	species	5503743	2	0	0.0
Mageeibacillus indolicus	884684	species	1809746	1	0	0.0
Desulfosporosinus acidiphilus	885581	species	4991181	1	1	0.0
Plautia stali symbiont	891974	species	4092852	46	24	1.25562e-42
Kangiella geojedonensis	914150	species	2495242	2	0	0.0
Sandaracinus amylolyticus	927083	species	10327335	1	1	0.0
Enterobacteria phage VT2phi_272	936054	species	65955	9	0	3.14753e-38
Paraburkholderia sprentiae	948107	species	7829542	1	0	0.0
Lacinutrix sp. 5H-3-7-4	983544	species	3296168	3	1	0.0
Glaciecola sp. 4H-3-7+YE-5	983545	species	5393591	2	1	0.0
Mycoplasma parvum	984991	species	564395	1	0	0.0
Staphylococcus agnetis	985762	species	2503399	1	0	0.0
Pusillimonas sp. T7-7	1007105	species	3924810	1	1	0.0
Thioalkalivibrio sulfidiphilus	1033854	species	3464554	1	0	0.0
Candidatus Moranella endobia	1048758	species	538248	3	0	0.0
Methylotenera versatilis	1055487	species	3059871	1	0	0.0
Candidatus Gullanella endobia	1070130	species	938041	9	1	0.0
Pantoea rwandensis	1076550	species	4327607	11	2	1.03698e-56
Dickeya solani	1089444	species	4919833	9	1	0.0
Enterobacteria phage IME10	1090133	species	39646	1	0	0.0
Burkholderia sp. YI23	1097668	species	8896411	1	0	0.0
Vibrio sp. EJY3	1116375	species	5452646	1	0	0.0
Escherichia phage TL-2011b	1124654	species	44784	54	6	4.12512e-26
Salmonella phage SPN9CC	1127357	species	40128	1	0	0.0
Klebsiella michiganensis	1134687	species	29869212	187	40	1.7121e-06
Kangiella sediminilitoris	1144748	species	2496140	2	0	0.0
Enterobacteria phage HK140	1147143	species	40710	116	1	9.99036e-18
Enterobacteria phage HK446	1147145	species	39026	13	0	2.78506e-22
Enterobacteria phage HK633	1147147	species	41528	1	0	0.0
Enterobacteria phage HK629	1147148	species	47288	2	0	0.0
Enterobacteria phage mEp043 c-1	1147149	species	42780	6	0	4.0116e-24
Enterobacteria phage mEp460	1147152	species	44510	662	1	0
Enterobacteria phage mEpX1	1147153	species	41567	1	0	0.0
Enterobacteria phage mEpX2	1147154	species	38759	9	0	0.0
Enterobacterial phage mEp234	1147157	species	39578	1	0	3.78714e-24
Kosakonia sacchari	1158459	species	4902066	377	3	5.69672e-06
Cronobacter condimenti	1163710	species	4499482	37	2	4.14335e-37
Pectobacterium sp. SCC3193	1166016	species	5164411	7	1	0.0
Enterobacter sp. R4-368	1166130	species	5155034	93	8	3.36239e-16
Salmonella phage vB_SemP_Emek	1168548	species	39783	1	0	0.0
Salmonella phage vB_SosS_Oslo	1168549	species	49116	5	0	0.0
Geitlerinema sp. PCC 7407	1173025	species	4681111	1	0	0.0
Halomonas huangheensis	1178482	species	4757486	1	0	0.0
Mesotoga prima	1184387	species	2975953	1	1	0.0
Gilliamella apicola	1196095	species	3139412	2	1	0.0
secondary endosymbiont of Ctenarytaina eucalypti	1199245	species	1441139	2	0	0.0
Geobacter daltonii	1203471	species	4304501	3	0	0.0
Pseudomonas sp. UW4	1207075	species	6183388	2	2	0.0
Octadecabacter antarcticus	1217908	species	4875481	1	0	0.0
Enterobacteria phage SfI	1225789	species	38389	69	0	2.4773e-21
Corynebacterium lactis	1231000	species	2769745	2	0	0.0
Candidatus Pantoea carbekii	1235990	species	2348022	3	2	0.0
Janthinobacterium sp. B9-8	1236179	species	4726850	1	1	0.0
Sodalis praecaptivus	1239307	species	5159425	14	2	4.6462e-06
Pseudomonas sp. FGI182	1259844	species	5891312	1	0	0.0
Edwardsiella piscicida	1263550	species	3891903	3	0	0.0
Frischella perrara	1267021	species	2692351	1	1	0.0
Bradyrhizobium icense	1274631	species	8322773	1	1	0.0
Magnetospira sp. QH-2	1288970	species	4052370	1	1	0.0
Photobacterium gaetbulicola	1295392	species	5909413	14	4	2.50153e-21
Enterobacter xiangfangensis	1296536	species	4661849	42	0	3.88136e-35
Mucilaginibacter sp. PAMC 26640	1300914	species	5618021	14	2	0.0
Serratia sp. FS14	1327989	species	5249875	8	0	5.28387e-59
Kosmotoga pacifica	1330330	species	2169170	1	0	0.0
Kosakonia	1330547	genus	0	16	0	0.0
Enterobacter lignolyticus	1334193	species	4814049	264	29	5.49205e-17
Spiribacter salinus	1335746	species	1739487	1	0	0.0
Calothrix sp. 336/3	1337936	species	6420126	1	0	0.0
Geobacter anodireducens	1340425	species	3666014	3	0	0.0
Rufibacter sp. DG15C	1379909	species	4143738	1	0	0.0
Candidatus Tachikawaea gelatinosa	1410383	species	708439	7	4	0.0
Shigella phage 75/02 Stx	1416032	species	60875	1	0	0.0
Mannheimia sp. USDA-ARS-USMARC-1261	1432056	species	2393449	1	0	0.0
Streptomyces leeuwenhoekii	1437453	species	8122491	1	1	0.0
Ectothiorhodospira sp. BSL-9	1442136	species	3550080	1	1	0.0
Escherichia phage phi191	1458706	species	61035	2	2	0.0
Klebsiella quasipneumoniae	1463165	species	5586672	67	1	3.8871e-20
Methylobacterium sp. C1	1479019	species	6459145	1	0	0.0
Pantoea sp. PSNIH2	1484157	species	4967343	31	1	1.83117e-54
Pantoea sp. PSNIH1	1484158	species	4410683	51	4	7.44104e-58
Candidatus Sodalis pierantonius	1486991	species	4513140	13	2	0.0
Corynebacterium sp. ATCC 6931	1487956	species	2471920	2	0	0.0
Candidatus Evansia muelleri	1495769	species	357498	1	1	0.0
Shigella phage POCJ13	1498227	species	62699	5	0	0.0
Burkholderia stagnalis	1503054	species	7583807	1	0	0.0
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	species	749321	2	0	0.0
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	species	773940	1	1	0.0
Enterobacteria phage Sf101	1524881	species	38742	16	0	5.99734e-29
Lacimicrobium alkaliphilum	1526571	species	4378835	2	0	0.0
Escherichia phage Av-05	1527519	species	120938	3	0	0.0
Paenibacillus sp. FSL R7-0273	1536772	species	7288921	1	1	0.0
Methylomonas denitrificans	1538553	species	5172098	1	0	0.0
Enterobacter sp. E20	1560339	species	4763114	22	0	1.50763e-34
Bacillus sp. X1(2014)	1565991	species	3422674	1	0	2.31628e-68
Enterobacteria phage SfMu	1567022	species	37146	1	0	0.0
Enterobacteria phage P88	1567486	species	35814	13	0	2.94874e-34
Edwardsiella sp. EA181011	1578828	species	3934167	14	1	0.0
Pseudomonas cerasi	1583341	species	6345256	3	0	0.0
Desulfuromonas soudanensis	1603606	species	3958620	1	1	0.0
Sphingomonas hengshuiensis	1609977	species	5228389	1	0	0.0
Verrucomicrobia bacterium L21-Fru-AB	1609981	species	2949723	1	0	9.27126e-68
Paenibacillus bovis	1616788	species	5354277	1	0	0.0
Erwinia gerundensis	1619313	species	4481256	22	4	5.43451e-61
Hoeflea sp. IMCC20628	1620421	species	5119813	1	0	0.0
Chania multitudinisentens	1639108	species	5488183	20	3	4.61333e-65
Pseudonocardia sp. HH130629-09	1641402	species	6300975	1	1	0.0
Petrimonas mucosa	1642646	species	3717632	1	0	0.0
Eggerthellaceae	1643826	family	0	1	0	0.0
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	species	6453540	1	1	0.0
Salmonella phage SEN22	1647458	species	41337	812	1	0
Actinobacteria bacterium IMCC26256	1650658	species	2461858	1	0	0.0
Ottowia sp. oral taxon 894	1658672	species	2925783	1	0	0.0
Leptospirillum sp. Group II 'CF-1'	1660083	species	2709324	1	0	0.0
Methylophilus sp. TWE2	1662285	species	3079044	1	0	0.0
Magnetospirillum sp. XM-1	1663591	species	4992477	1	0	0.0
Shigella phage Ss-VASD	1675531	species	62851	3	0	0.0
Enterobacter sp. FY-07	1692238	species	5138701	126	27	4.67667e-06
Citrobacter sp. FDAARGOS_156	1702170	species	4727434	305	9	3.30003e-16
Rhizobium sp. N324	1703969	species	6972593	1	1	0.0
Candidatus Xiphinematobacter sp. Idaho Grape	1704307	species	915884	1	1	0.0
Microbulbiferaceae	1706373	family	0	1	0	0.0
Klebsiella sp. G5	1715259	species	4702949	212	6	7.83237e-19
Methylomonas sp. DH-1	1727196	species	5127407	1	0	0.0
Chania	1745211	genus	0	3	0	0.0
Kurthia sp. 11kri321	1750719	species	2964527	1	1	0.0
Leptolyngbya sp. NIES-3755	1752064	species	6761657	6	0	0.0
Serratia sp. YD25	1759437	species	5117644	11	1	1.2541e-58
Paucibacter sp. KCTC 42545	1768242	species	5169161	1	0	0.0
Microbulbifer sp. CCB-MM1	1769779	species	3864326	1	0	0.0
Candidatus Doolittlea endobia	1778262	species	846562	3	1	0.0
Candidatus Hoaglandella endobia	1778263	species	636713	14	9	0.0
Candidatus Mikella endobia	1778264	species	352837	4	1	0.0
Pseudomonas sp. L10.10	1788301	species	5149788	2	2	0.0
Acinetobacter sp. BRTC-1	1789224	species	3741098	1	1	0.0
Burkholderia sp. PAMC 26561	1795043	species	7431919	1	0	0.0
Burkholderia sp. PAMC 28687	1795874	species	6881273	1	0	0.0
Sphingorhabdus sp. M41	1806885	species	3339521	1	0	0.0
Gammaproteobacteria bacterium TR3.2	1810504	species	3243537	1	0	0.0
Salmonella phage 118970_sal4	1810705	species	42418	1	0	0.0
Enterobacter cloacae complex 'Hoffmann cluster III'	1812934	species	4899947	89	1	1.6722e-34
Enterobacter cloacae complex 'Hoffmann cluster IV'	1812935	species	4899997	16	0	2.8431e-35
Shigella sp. PAMC 28760	1813821	species	4558287	104801	294	0.000500344
Salmonella phage SJ46	1815968	species	103445	19	0	6.94242e-43
Colwellia sp. PAMC 20917	1816218	species	4683314	1	1	0.0
Marinobacterium sp. ST58-10	1821621	species	5191608	7	0	0.0
Edwardsiella anguillarum	1821960	species	4329652	8	1	0.0
Enterobacter sp. ODB01	1827481	species	4534036	24	0	3.47455e-35
Agrobacterium sp. RAC06	1842536	species	4964647	4	0	0.0
Methyloversatilis sp. RAC08	1842540	species	3937190	1	0	0.0
Sphingobium sp. RAC03	1843368	species	4369746	1	1	0.0
Enterobacter sp. HK169	1868135	species	4551186	14	0	2.63781e-35
Enterobacter cloacae complex sp. 35734	1870930	species	5276896	61	2	9.41887e-35
Anaerolineaceae bacterium oral taxon 439	1889813	species	2945494	1	0	0.0
Erwiniaceae	1903409	family	0	1	0	0.0
Yersiniaceae	1903411	family	0	2	0	0.0
Hafniaceae	1903412	family	0	1	0	0.0
Stenotrophomonas sp. LM091	1904944	species	4317450	1	1	0.0
Klebsiella sp. LTGPAF-6F	1905288	species	6790399	102	11	1.34814e-05
Pectobacterium parmentieri	1905730	species	5047366	9	1	0.0
Hyphomonas sp. Mor2	1906738	species	3628091	2	1	0.0
Jeongeupia sp. USM3	1906741	species	3788814	4	3	0.0
