name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Streptococcus phage phi3396	423476	species	38528	365	44	0.000215526
Geobacter sp. M18	443143	species	5277406	1	0	0.0
Kocuria flava	446860	species	3638342	1	1	0.0
Anaeromyxobacter sp. K	447217	species	5061632	1	0	0.0
Candidatus Cloacimonas acidaminovorans	456827	species	2246820	1	1	0.0
Chloracidobacterium thermophilum	458033	species	3695372	1	0	0.0
Alkaliphilus oremlandii	461876	species	3123558	2	1	0.0
Streptomyces sp. Mg1	465541	species	8716193	1	0	0.0
Singulisphaera acidiphila	466153	species	9755686	2	0	0.0
Candidatus Desulforudis audaxviator	471827	species	2349476	1	1	0.0
Myroides profundi	480520	species	4064534	2	0	0.0
Oscillatoria nigro-viridis	482564	species	8272254	1	1	0.0
Pelosinus sp. UFO1	484770	species	5115410	4	4	0.0
Bacillus velezensis	492670	species	7701267	13	6	1.04416e-06
Cyanothece sp. PCC 7822	497965	species	7841948	1	1	0.0
Tepidanaerobacter acetatoxydans	499229	species	5521119	3	0	0.0
Aliivibrio	511678	genus	0	3	0	0.0
Dictyoglomus turgidum	513050	species	1855560	2	0	0.0
Pelagibacterium halotolerans	531813	species	3948887	1	0	0.0
beta proteobacterium CB	543913	species	2045720	1	0	0.0
Dehalogenimonas lykanthroporepellens	552810	species	1686510	3	0	0.0
Thermoanaerobacter sp. X513	573062	species	2456520	1	1	0.0
Polynucleobacter necessarius	576610	species	1560469	1	0	0.0
Polynucleobacter asymbioticus	576611	species	2159490	1	0	0.0
Bacillus cytotoxicus	580165	species	4094159	18	0	0.0
Geobacillus sp. Y4.1MC1	581103	species	3911947	1	1	0.0
Thermoanaerobacter mathranii	583357	species	2306092	2	0	0.0
Terribacillus aidingensis	586416	species	3577082	2	1	0.0
Pseudomonas chlororaphis	587753	species	16842584	1	0	0.0
Alteromonas australica	589873	species	8766305	1	1	0.0
Ignavibacterium album	591197	species	3658997	1	0	0.0
Lactobacillus koreensis	637971	species	3006812	1	0	0.0
Burkholderia sp. CCGE1001	640510	species	7253494	1	0	0.0
Prevotella sp. oral taxon 299	652716	species	2480269	1	1	0.0
Arthrobacter alpinus	656366	species	8380101	3	0	0.0
Halanaerobium hydrogeniformans	656519	species	2613117	2	1	0.0
Francisella noatunensis	657445	species	2229531	1	1	0.0
Bacillus bombysepticus	658666	species	5873592	1	0	0.0
Bacillus oceanisediminis	665099	species	5848607	2	0	0.0
Bacillus sp. 1NLA3E	666686	species	4815602	6	4	0.0
Tenacibaculum dicentrarchi	669041	species	2918253	1	1	0.0
Candidatus Profftella armatura	669502	species	927880	1	1	0.0
Candidatus Babela massiliensis	673862	species	1118422	2	2	0.0
Actinomyces sp. oral taxon 414	712122	species	3836419	1	0	0
Streptococcus sp. oral taxon 431	712633	species	2177905	31	2	2.3915e-43
Alteromonas naphthalenivorans	715451	species	4972148	1	0	0.0
Synechococcus phage S-CAM8	754038	species	171407	1	1	0.0
Winogradskyella sp. PG-2	754409	species	3811479	1	1	0.0
Bacillus sp. WP8	756828	species	3708888	3	0	0.0
Weissella ceti	759620	species	4135763	47	34	1.14023e-18
Siansivirga zeaxanthinifaciens	762954	species	3303986	1	0	0.0
Methanobacterium lacus	877455	species	2583753	1	1	0.0
Desulfurispirillum indicum	936456	species	2928377	1	0	0.0
Marinomonas posidonica	936476	species	3899940	5	5	0.0
Leuconostoc sp. C2	979982	species	1877273	1	0	0.0
Lacinutrix sp. 5H-3-7-4	983544	species	3296168	1	1	0.0
Glaciecola sp. 4H-3-7+YE-5	983545	species	5393591	1	1	0.0
Dokdonia sp. 4H-3-7-5	983548	species	3389993	1	1	0.0
Staphylococcus argenteus	985002	species	2787638	281	22	2.39602e-35
Staphylococcus agnetis	985762	species	2503399	49	16	1.04483e-39
Candidatus Pelagibacter sp. IMCC9063	1002672	species	1284727	1	0	0.0
Fimbriimonas ginsengisoli	1005039	species	5231762	1	1	0.0
Defluviitoga tunisiensis	1006576	species	2053097	1	0	0.0
Lactobacillus ginsenosidimutans	1007676	species	2590556	33	0	0.0
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	species	1515556	1	0	0.0
Lactobacillus heilongjiangensis	1074467	species	2790548	2	1	0.0
Thiolapillus brandeum	1076588	species	3153637	1	0	0.0
Persicobacter sp. JZB09	1085624	species	8251744	1	1	0.0
Spiroplasma atrichopogonis	1114980	species	1160484	2	0	0.0
Arthrobacter sp. Rue61a	1118963	species	5081038	6	6	0.0
Magnetococcus marinus	1124597	species	4719581	3	0	0.0
Paenibacillus beijingensis	1126833	species	5749967	2	0	0.0
Melioribacter roseus	1134405	species	3300414	1	1	0.0
Lysinibacillus varians	1145276	species	4662822	3	1	0.0
Enterobacteria phage vB_KleM-RaK2	1147094	species	345809	1	1	0.0
Streptococcus sp. I-G2	1156431	species	1992567	15	2	0.0
Streptococcus sp. I-P16	1156433	species	2023580	15	0	0.0
Ruminococcus bicirculans	1160721	species	2968500	1	1	0.0
Draconibacterium orientale	1168034	species	5132075	1	0	0.0
Geitlerinema sp. PCC 7407	1173025	species	4681111	1	0	0.0
Gloeocapsa sp. PCC 7428	1173026	species	5882710	2	0	0.0
Microcoleus sp. PCC 7113	1173027	species	7966510	2	0	0.0
Synechococcus sp. PCC 7502	1173263	species	3583735	1	0	0.0
Paenibacillus swuensis	1178515	species	5012599	1	1	0.0
Bacillus xiamenensis	1178537	species	3637729	2	0	0.0
Flammeovirga sp. MY04	1191459	species	7327614	1	1	0.0
Planococcus halocryophilus	1215089	species	3424893	2	1	0.0
Clostridium bornimense	1216932	species	3617025	1	1	0.0
Fictibacillus phosphorivorans	1221500	species	4230665	2	0	0.0
Salimicrobium jeotgali	1230341	species	2776927	2	0	0.0
Campylobacter iguaniorum	1244531	species	5108357	1	1	0.0
Flammeovirgaceae bacterium 311	1257021	species	6665617	1	1	0.0
Edwardsiella piscicida	1263550	species	3891903	1	0	0.0
Thermodesulfobacterium geofontis	1295609	species	1634377	1	1	0.0
Intestinimonas butyriciproducens	1297617	species	3376475	2	0	0.0
Flavobacterium sp. PK15	1306519	species	3851214	1	1	0.0
Chryseobacterium gallinarum	1324352	species	4633632	1	1	0.0
Defluviimonas alba	1335048	species	4987611	1	0	0.0
Hymenobacter sp. DG5B	1411621	species	4868852	1	0	0.0
Enterococcus phage IME_EF3	1416012	species	41687	1	1	0.0
Gynuella sunshinyii	1445505	species	6475959	1	0	0.0
Shewanella phage Spp001	1445859	species	54791	1	1	0.0
Bacillus sp. Pc3	1446792	species	3982168	1	0	0.0
Aneurinibacillus sp. XH2	1450761	species	3664835	1	0	0.0
Martelella endophytica	1486262	species	4817335	1	0	0.0
Flavisolibacter sp. LCS9	1492898	species	5940863	1	1	0.0
Pseudomonas sp. Os17	1500686	species	6885464	3	3	0.0
Candidatus Arthromitus sp. SFB-mouse-NL	1508644	species	1654902	1	0	0.0
Erysipelothrix sp. LV19	1514105	species	2511486	1	0	2.87799e-62
Sphingopyxis fribergensis	1515612	species	5202172	1	0	0.0
Dehalococcoides sp. UCH007	1522671	species	1473548	1	0	0.0
Planococcus sp. PAMC 21323	1526927	species	3199864	2	1	0.0
Paenibacillus sp. FSL P4-0081	1536769	species	8423054	1	0	0.0
Paenibacillus sp. FSL R5-0345	1536770	species	6787172	1	1	0.0
Paenibacillus sp. FSL H7-0357	1536774	species	7692748	1	0	0.0
Sphingobacterium sp. ML3W	1538644	species	5329010	1	1	0.0
Treponema sp. OMZ 838	1539298	species	2708067	1	0	0.0
Sedimenticola thiotaurini	1543721	species	3962284	1	0	0.0
Lactobacillus sp. wkB8	1545702	species	1932531	4	3	0.0
Woeseia oceani	1548547	species	4059891	1	0	0.0
Carnobacterium sp. CP1	1564681	species	2614401	2	0	0.0
Bacillus sp. X1(2014)	1565991	species	3422674	2	0	0.0
Paenibacillus sp. IHBB 10380	1566358	species	5787303	1	0	0.0
Fusobacterium hwasookii	1583098	species	2496436	3	2	0.0
Lentzea sp. DHS C013	1586287	species	9997872	1	1	0.0
Streptococcus phage Str-PAP-1	1589270	species	36595	1	0	0.0
Candidatus Nitrosotenuis cloacae	1603555	species	1620156	1	1	0.0
Edwardsiella phage PEi20	1608310	species	177643	17	0	3.09982e-37
Methanobrevibacter sp. YE315	1609968	species	2273296	1	1	0.0
Sphingomonas hengshuiensis	1609977	species	5228389	1	1	0.0
Verrucomicrobia bacterium L21-Fru-AB	1609981	species	2949723	1	1	0.0
Geminocystis sp. NIES-3708	1615909	species	4042078	2	0	0.0
Geminocystis sp. NIES-3709	1617448	species	4426059	4	0	0.0
Hoeflea sp. IMCC20628	1620421	species	5119813	3	0	0.0
Geobacillus sp. 12AMOR1	1629723	species	3442724	3	3	0.0
Citromicrobium sp. JL477	1634516	species	3258499	1	0	0.0
Planctomyces sp. SH-PL62	1636152	species	6784659	1	0	0.0
Proteus phage vB_PmiM_Pm5461	1636250	species	161989	1	1	0.0
Verrucomicrobia bacterium IMCC26134	1637999	species	4001000	1	0	0.0
Devosia sp. H5989	1643450	species	4594249	1	0	0.0
Actinobacteria bacterium IMCC26256	1650658	species	2461858	1	0	0.0
Caldimicrobium thiodismutans	1653476	species	1814952	1	1	0.0
Candidatus Tachikawaea	1682492	genus	0	1	0	0.0
Chryseobacterium sp. IHB B 10212	1685010	species	4871648	10	10	0.0
Psychrobacter sp. P11G5	1699624	species	3519144	1	1	0.0
Streptococcus phage A25	1701850	species	33900	81	1	1.424e-27
Turicibacter sp. H121	1712675	species	2622031	42	29	4.55255e-17
Staphylococcus sp. AntiMn-1	1715860	species	2738396	6106	257	0.00014389
Pedobacter sp. PACM 27299	1727164	species	6147290	1	1	0.0
Staphylococcus phage SPbeta-like	1732063	species	127726	64	0	7.15064e-14
Devosia sp. A16	1736675	species	5032994	1	0	0.0
Leptolyngbya sp. NIES-3755	1752064	species	6761657	1	0	0.0
Streptococcus sp. A12	1759399	species	1874337	12	2	0.0
Thalassotalea sp. LPB0090	1763536	species	3861670	1	1	0.0
Paenibacillus sp. LPB0068	1763538	species	4757181	3	2	0.0
Bacillus sp. SDLI1	1774743	species	4134042	1	0	0.0
Alteromonas sp. Mac1	1777491	species	4696291	6	0	0.0
Candidatus Doolittlea endobia	1778262	species	846562	1	1	0.0
Candidatus Hoaglandella endobia	1778263	species	636713	1	0	0.0
Gemella sp. oral taxon 928	1785995	species	1769679	5	4	0.0
Leptotrichia sp. oral taxon 847	1785996	species	2194935	3	3	0.0
Blautia sp. YL58	1796616	species	5128792	1	1	0.0
Streptococcus pantholopis	1811193	species	2241302	15	2	5.354e-44
Streptococcus halotolerans	1814128	species	2182100	108	13	3.68681e-06
Colwellia sp. PAMC 20917	1816218	species	4683314	1	0	0.0
Edwardsiella anguillarum	1821960	species	4329652	1	0	0.0
Desulfuromonas sp. DDH964	1823759	species	3924652	15	0	0.0
Streptococcus marmotae	1825069	species	2322791	173	4	2.85143e-39
Bacillus sp. IHB B 7164	1827146	species	5036631	2	0	0.0
Lachnoclostridium sp. YL32	1834196	species	7225343	4	2	0.0
Polynucleobacter duraquae	1835254	species	2026292	1	0	0.0
Bacillus sp. FJAT-14266	1837130	species	4109356	15	6	0.0
Blastomonas sp. RAC04	1842535	species	4403499	1	0	0.0
Streptococcus himalayensis	1888195	species	2275471	76	0	2.48598e-42
Anaerolineaceae bacterium oral taxon 439	1889813	species	2945494	1	0	0.0
Bacillus sp. ABP14	1892404	species	5152566	7	3	2.65057e-19
