name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Streptococcus sanguinis	1305	species	2388435	1	1	0.0
Streptococcus suis	1307	species	2683756	1	1	0.0
Streptococcus agalactiae	1311	species	5721038	38	8	0.0
Streptococcus pyogenes	1314	species	4096430	3	1	0.0
Streptococcus anginosus	1328	species	2557124	1	1	0.0
Streptococcus intermedius	1338	species	1963517	1	1	0.0
Enterococcus	1350	genus	0	5	0	0.0
Enterococcus faecalis	1351	species	3401628	34647	34338	0.0
Enterococcus faecium	1352	species	5898717	399	58	0.0
Enterococcus gallinarum	1353	species	3821349	5	0	0.0
Enterococcus hirae	1354	species	2908247	11	1	0.0
Lactococcus lactis	1358	species	2704731	56	23	0.0
Lactococcus piscium	1364	species	2503066	2	1	0.0
Aerococcus viridans	1377	species	2199877	5	5	0.0
Bacillales	1385	order	0	2	0	0.0
Bacillus	1386	genus	0	86	85	0.0
Bacillus amyloliquefaciens	1390	species	5608910	9	3	0.0
Bacillus cereus	1396	species	9676532	2	2	0.0
Bacillus coagulans	1398	species	4327944	1	1	0.0
Bacillus licheniformis	1402	species	8559910	4	2	0.0
Bacillus mycoides	1405	species	11312355	1	1	0.0
Paenibacillus polymyxa	1406	species	6883167	1	1	0.0
Bacillus pumilus	1408	species	20721195	3	3	0.0
Bacillus sp.	1409	species	4233615	80	0	0.0
Bacillus cellulosilyticus	1413	species	4681672	4	3	0.0
Lysinibacillus sphaericus	1421	species	14371778	2	2	0.0
Bacillus subtilis	1423	species	7550081	34938	34669	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	1	1	0.0
Bacillus thuringiensis	1428	species	10269592	5	5	0.0
Amphibacillus xylanus	1449	species	2569486	2	1	0.0
Bacillus atrophaeus	1452	species	4171548	12	1	0.0
Sporosarcina psychrophila	1476	species	4674191	4	2	0.0
Bacillus simplex	1478	species	5521719	1	0	0.0
Bacillus smithii	1479	species	3381292	2	2	0.0
Clostridium acetobutylicum	1488	species	4136895	1	0	0.0
Clostridium botulinum	1491	species	4637504	4	2	0.0
Clostridium cellulovorans	1493	species	5262222	1	1	0.0
Clostridium formicaceticum	1497	species	4586755	2	1	0.0
Clostridium pasteurianum	1501	species	7159922	2	2	0.0
Clostridium perfringens	1502	species	6907798	2	1	0.0
Ruminiclostridium thermocellum	1515	species	3634338	1	1	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	1	0	0.0
Clostridium beijerinckii	1520	species	6161692	2	1	0.0
Clostridium baratii	1561	species	3338630	1	1	0.0
Desulfotomaculum nigrificans	1565	species	2892255	1	1	0.0
Halobacillus halophilus	1570	species	4170008	132	130	0.0
Lactobacillus	1578	genus	0	8	1	0.0
Lactobacillus acidophilus	1579	species	2018718	2	1	0.0
Lactobacillus brevis	1580	species	2493592	49	25	0.0
Lactobacillus buchneri	1581	species	2575738	25	3	0.0
Lactobacillus casei	1582	species	3039836	45	2	0.0
Lactobacillus delbrueckii	1584	species	1920382	19	13	0.0
Lactobacillus helveticus	1587	species	3148198	38	17	0.0
Lactobacillus plantarum	1590	species	8684028	72	19	0.0
Lactobacillus gasseri	1596	species	1894360	3	2	0.0
Lactobacillus paracasei	1597	species	4200086	26	6	0.0
Lactobacillus reuteri	1598	species	2811237	39	7	0.0
Lactobacillus sakei	1599	species	1884661	2	0	0.0
Lactobacillus acetotolerans	1600	species	1704859	6	0	0.0
Lactobacillus amylovorus	1604	species	1977087	1	0	0.0
Lactobacillus fermentum	1613	species	2108824	29277	29085	0.0
Lactobacillus ruminis	1623	species	2066652	2	2	0.0
Lactobacillus salivarius	1624	species	2663133	41	24	0.0
Lactobacillus sanfranciscensis	1625	species	1375770	55	24	0.0
Listeria	1637	genus	0	1	0	0.0
Listeria ivanovii	1638	species	3701623	187	12	0.0
Listeria monocytogenes	1639	species	5926303	36136	35409	0.0
Listeria seeligeri	1640	species	2797636	115	9	0.0
Listeria innocua	1642	species	3093113	500	59	0.0
Listeria welshimeri	1643	species	2814130	194	10	0.0
Erysipelothrix rhusiopathiae	1648	species	2398466	2	0	0.0
Bifidobacterium pseudolongum	1694	species	2032698	9	5	0.0
Corynebacterium diphtheriae	1717	species	2468991	1	1	0.0
Corynebacterium pseudotuberculosis	1719	species	6595197	7	5	0.0
Eubacterium limosum	1736	species	4233519	1	0	0.0
Propionibacterium	1743	genus	0	1	0	0.0
Acidipropionibacterium acidipropionici	1748	species	7323316	2	0	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	1	0	0.0
Actinobacteria	1760	class	0	1	0	0.0
Mycobacterium gilvum	1804	species	5883060	1	1	0.0
Rhodococcus fascians	1828	species	5502110	1	1	0.0
Actinoplanes missouriensis	1866	species	8773466	2	2	0.0
Streptomyces glaucescens	1907	species	7623774	2	2	0.0
Streptomyces reticuli	1926	species	9336224	1	1	0.0
Streptomyces scabiei	1930	species	10148695	1	0	0.0
Thermomonospora curvata	2020	species	5639016	1	1	0.0
Mycoplasmataceae	2092	family	0	1	0	0.0
Mycoplasma genitalium	2097	species	579782	1	0	0.0
Mycoplasma mycoides	2102	species	2100167	1	0	0.0
Mycoplasma pneumoniae	2104	species	954052	1	0	0.0
Mycoplasma leachii	2105	species	1008951	1	0	0.0
Mesoplasma florum	2151	species	809524	1	1	0.0
Methanococcus voltae	2188	species	1936387	1	1	0.0
Haloferax mediterranei	2252	species	3904707	1	1	0.0
Desulfobacterium autotrophicum	2296	species	5657782	1	0	0.0
Methanohalobium evestigatum	2322	species	2406232	1	0	0.0
Thermotoga maritima	2336	species	5599391	1	0	0.0
Desulfomonile tiedjei	2358	species	6527027	1	1	0.0
Thermosipho africanus	2421	species	2016657	2	2	0.0
Teredinibacter turnerae	2426	species	5193164	1	1	0.0
Marinobacter hydrocarbonoclasticus	2743	species	4384621	1	1	0.0
Carnobacterium maltaromaticum	2751	species	3650416	6	2	0.0
Hominidae	9604	family	0	1	0	0.0
Homo sapiens	9606	species	3238442024	20225	10061	0.0
Siphoviridae	10699	family	47340	39	3	0.0
Escherichia virus Lambda	10710	species	48502	5	0	0.0
Escherichia virus HK022	10742	species	40751	1	0	0.0
Podoviridae	10744	family	65210	14	0	0.0
Shigella phage Sf6	10761	species	39043	1	1	0.0
Pseudomonas phage Pf1	10871	species	7349	2	0	0.0
Staphylococcus phage 11	12360	species	43604	3	0	0.0
Acidovorax	12916	genus	0	9	0	0.0
Staphylococcus lugdunensis	28035	species	3479969	43	10	0.0
Streptococcus mitis	28037	species	3110438	154	4	0.0
Lactobacillus curvatus	28038	species	5775917	3	0	0.0
Burkholderia gladioli	28095	species	8975879	11	2	0.0
Alteromonas macleodii	28108	species	5557691	1	1	0.0
Francisella philomiragia	28110	species	4757195	1	1	0.0
Odoribacter splanchnicus	28118	species	4392288	3	3	0.0
Cronobacter sakazakii	28141	species	5648091	6	2	0.0
Yersinia kristensenii	28152	species	4496569	1	0	0.0
Leptospira santarosai	28183	species	3983611	2	0	0.0
Acetohalobium arabaticum	28187	species	2469596	2	0	0.0
Alphaproteobacteria	28211	class	0	1	0	0.0
Geobacter	28231	genus	0	1	0	0.0
[Clostridium] propionicum	28446	species	3120417	1	1	0.0
Burkholderia pseudomallei	28450	species	11222453	1	0	0.0
Leptospira alstonii	28452	species	4591888	2	0	0.0
Salmonella enterica	28901	species	6689149	36542	35790	0.0
[Clostridium] cellulosi	29343	species	2229578	2	1	0.0
Staphylococcus capitis	29388	species	2503265	9	2	0.0
Moraxella ovis	29433	species	2306095	1	1	0.0
Photorhabdus luminescens	29488	species	5688987	1	1	0.0
Vibrio tubiashii	29498	species	5540337	1	0	0.0
Rhodothermus marinus	29549	species	3360429	1	0	0.0
Pseudomonas phage D3	31535	species	56426	6	3	0.0
Burkholderia	32008	genus	0	6	0	0.0
Helicobacter hepaticus	32025	species	1799146	1	1	0.0
Synechococcus elongatus	32046	species	2719262	1	0	0.0
synthetic construct	32630	species	26537524	13925	10939	0.0
Cutibacterium avidum	33010	species	2627993	1	0	0.0
Sphingopyxis macrogoltabida	33050	species	16800329	1	1	0.0
Acidithiobacillus caldus	33059	species	3112322	1	0	0.0
Anoxybacillus flavithermus	33934	species	2846746	1	0	0.0
Geobacillus thermodenitrificans	33940	species	3608012	3	1	0.0
Kyrpidia tusciae	33943	species	3384766	2	1	0.0
Lactobacillus johnsonii	33959	species	1958140	52	48	0.0
Melissococcus plutonius	33970	species	2059558	6	1	0.0
Neorickettsia helminthoeca	33994	species	884232	2	0	0.0
Candidatus Liberibacter asiaticus	34021	species	1229983	2	2	0.0
Rahnella aquatilis	34038	species	5656799	1	0	0.0
Moraxella osloensis	34062	species	2649137	1	1	0.0
Variovorax paradoxus	34073	species	6817856	1	1	0.0
Citrobacter amalonaticus	35703	species	7931914	37	7	0.0
Mycobacterium abscessus	36809	species	18231971	1	1	0.0
Paraburkholderia xenovorans	36873	species	19434089	1	1	0.0
Escherichia virus HK97	37554	species	39732	2	0	0.0
Thermus scotoductus	37636	species	2355186	1	1	0.0
Enterococcus casseliflavus	37734	species	3427276	9	4	0.0
[Eubacterium] eligens	39485	species	2831389	1	1	0.0
[Eubacterium] rectale	39491	species	3449685	1	0	0.0
Methanosalsum zhilinae	39669	species	2138444	1	1	0.0
Thiomicrospira crunogena	39765	species	2427734	1	1	0.0
Oligotropha carboxidovorans	40137	species	5740737	1	1	0.0
Stenotrophomonas maltophilia	40324	species	6512435	4	2	0.0
Listeria phage A118	40521	species	40834	4	1	0.0
Listeria phage A500	40522	species	38867	16	10	0.0
Actinosynnema mirum	40567	species	8248144	1	1	0.0
Xenorhabdus bovienii	40576	species	4523083	1	1	0.0
Cyanothece sp. PCC 8801	41431	species	4787694	1	1	0.0
Burkholderia plantarii	41899	species	8081051	1	0	0.0
Halobacteroides halobius	42422	species	2649255	2	1	0.0
Roseobacter litoralis	42443	species	4745450	1	1	0.0
Ammonifex degensii	42838	species	2157067	2	1	0.0
Rickettsia felis	42862	species	1587240	1	1	0.0
Pseudomonas alcaligenes	43263	species	4406305	5	3	0.0
Pseudomonas denitrificans	43306	species	5696307	9	2	0.0
Tolumonas auensis	43948	species	3471292	2	2	0.0
Paenibacillus durus	44251	species	5814491	1	1	0.0
Vibrio scophthalmi	45658	species	9728927	1	1	0.0
Desulfohalobium retbaense	45663	species	2909567	1	0	0.0
Staphylococcus pasteuri	45972	species	2559946	6	1	0.0
Anabaena sp. 90	46234	species	5305675	1	1	0.0
Lactobacillus rhamnosus	47715	species	3484485	2	1	0.0
Spiroplasma kunkelii	47834	species	1514561	1	1	0.0
Micromonospora aurantiaca	47850	species	7025559	1	0	0.0
Pseudomonas azotoformans	47878	species	6859618	5	2	0.0
Pseudomonas fulva	47880	species	4920769	1	1	0.0
Pseudomonas oryzihabitans	47885	species	4834356	6	4	0.0
Serratia fonticola	47917	species	12326310	1	1	0.0
Candidatus Arthromitus sp. SFB-mouse	49118	species	1603201	1	0	0.0
Rubrobacter xylanophilus	49319	species	3225748	1	0	0.0
Wigglesworthia glossinidia	51229	species	711269	4	3	0.0
Pediococcus damnosus	51663	species	11570178	38	7	0.0
Aerococcus urinaeequi	51665	species	4067667	1	1	0.0
Tetragenococcus halophilus	51669	species	2476095	14	0	0.0
Lactobacillus gallinarum	52242	species	2374782	7	5	0.0
Caldicellulosiruptor kristjanssonii	52765	species	2802443	1	1	0.0
Polaromonas	52972	genus	0	1	0	0.0
Pantoea	53335	genus	0	5	1	0.0
Enterococcus durans	53345	species	6143683	169	42	0.0
Enterococcus mundtii	53346	species	3351060	20	12	0.0
Staphylococcus phage 80alpha	53369	species	43864	2	0	0.0
Pseudomonas citronellolis	53408	species	14631203	79	72	0.0
Pseudomonas resinovorans	53412	species	6484828	2	1	0.0
Treponema paraluiscuniculi	53435	species	1133390	1	0	0.0
Lactobacillus lindneri	53444	species	2842174	13	3	0.0
Raoultella ornithinolytica	54291	species	13911666	8	1	0.0
Salmonella bongori	54736	species	4542714	191	14	0.0
Deinococcus proteolyticus	55148	species	2886836	1	1	0.0
Sediminispirochaeta smaragdinae	55206	species	4653970	2	1	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	8	7	0.0
Staphylococcus phage 187	55511	species	39620	8	0	0.0
Magnetospirillum gryphiswaldense	55518	species	4365796	1	1	0.0
Vibrio anguillarum	55601	species	5628663	1	1	0.0
Shewanella frigidimarina	56812	species	4845257	1	1	0.0
Mycoplasma suis	57372	species	725850	1	0	0.0
Pseudothermotoga hypogea	57487	species	4330581	2	2	0.0
Burkholderia thailandensis	57975	species	9210179	1	0	0.0
Desulfotomaculum kuznetsovii	58135	species	3601386	1	1	0.0
Streptococcus macedonicus	59310	species	2142762	5	3	0.0
Staphylococcus phage 85	59506	species	44283	4	0	0.0
Shewanella violacea	60217	species	4962103	1	1	0.0
Shewanella amazonensis	60478	species	4306142	1	1	0.0
Shewanella sp. MR-4	60480	species	4706287	1	0	0.0
Shewanella sp. MR-7	60481	species	4799109	1	0	0.0
Lactobacillus paraplantarum	60520	species	3139729	2	2	0.0
Burkholderia vietnamiensis	60552	species	14209387	6	0	0.0
Acholeplasma brassicae	61635	species	1877792	1	0	0.0
Enterobacter asburiae	61645	species	6470569	4	2	0.0
Lelliottia amnigena	61646	species	4616371	1	0	0.0
Pluralibacter gergoviae	61647	species	5489680	3	0	0.0
Kluyvera intermedia	61648	species	6166452	13	6	0.0
Serratia rubidaea	61652	species	4922834	1	1	0.0
Synechococcus sp. CC9311	64471	species	2606748	1	1	0.0
Mycoplasma wenyonii	65123	species	650228	1	1	0.0
Pseudomonas knackmussii	65741	species	6162905	5	4	0.0
Citrobacter rodentium	67825	species	5444283	23	8	0.0
Deinococcus geothermalis	68909	species	3247018	1	1	0.0
Pseudomonas sp. VLB120	69328	species	5966222	43	2	0.0
Macrococcus caseolyticus	69966	species	2219737	13	2	0.0
Pseudomonas plecoglossicida	70775	species	6233254	110	6	0.0
Staphylococcus phage PVL	71366	species	41401	10	0	0.0
Waddlia chondrophila	71667	species	2131905	1	1	0.0
Thermaerobacter marianensis	73919	species	2844696	1	1	0.0
Pseudomonas balearica	74829	species	4383480	2	2	0.0
Castellaniella defragrans	75697	species	3952818	18	18	0.0
Pseudomonas monteilii	76759	species	5553188	5	3	0.0
Solibacillus silvestris	76853	species	3987727	1	1	0.0
Wolbachia endosymbiont of Drosophila simulans	77038	species	1298813	1	1	0.0
Scardovia inopinata	78259	species	1797862	1	0	0.0
Pseudomonas mosselii	78327	species	6247860	9	2	0.0
Bacillus clausii	79880	species	4300106	1	0	0.0
Bacillus gibsonii	79881	species	4100094	68	2	0.0
Erwinia pyrifoliae	79967	species	4072846	1	0	0.0
Thioflavicoccus mobilis	80679	species	4137521	1	0	0.0
Moritella viscosa	80854	species	5093989	1	0	0.0
Comamonadaceae	80864	family	0	7	0	0.0
Delftia	80865	genus	0	1	0	0.0
Delftia acidovorans	80866	species	6767514	1	1	0.0
Acidovorax citrulli	80869	species	5352772	2	1	0.0
Treponema brennaborense	81028	species	3055580	1	0	0.0
Frateuria aurantia	81475	species	3603458	1	0	0.0
Pseudanabaena sp. PCC 7367	82654	species	4885680	4	4	0.0
Obesumbacterium proteus	82983	species	5011796	5	1	0.0
Parachlamydia acanthamoebae	83552	species	3072383	1	1	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	2	1	0.0
Leclercia adecarboxylata	83655	species	4803917	2	0	0.0
Methanobrevibacter ruminantium	83816	species	2937203	1	0	0.0
Methanocorpusculum labreanum	83984	species	1804962	2	2	0.0
Synechococcus sp. WH 8102	84588	species	2434428	1	0	0.0
Beutenbergia cavernae	84757	species	4669183	1	1	0.0
Pseudarthrobacter chlorophenolicus	85085	species	4980870	1	1	0.0
[Bacillus] selenitireducens	85683	species	3592487	1	0	0.0
Achromobacter xylosoxidans	85698	species	9063264	48	4	0.0
Bacillus halodurans	86665	species	4202352	1	1	0.0
Aerococcus christensenii	87541	species	1634920	2	1	0.0
Burkholderia multivorans	87883	species	13696114	6	6	0.0
Caulobacter segnis	88688	species	4655622	1	0	0.0
Staphylococcaceae	90964	family	0	6	0	0.0
Pandoraea pnomenusa	93220	species	11008666	16	9	0.0
Thermotoga naphthophila	93930	species	1809823	1	0	0.0
Ramlibacter tataouinensis	94132	species	4493411	2	2	0.0
Bordetella petrii	94624	species	5287950	13	7	0.0
Burkholderia stabilis	95485	species	8527947	3	2	0.0
Burkholderia cenocepacia	95486	species	15410767	6	3	0.0
Halobacteriovorax marinus	97084	species	3437906	1	1	0.0
Lactobacillus mucosae	97478	species	2434610	24	6	0.0
Bacillus sp. OxB-1	98228	species	3594618	2	1	0.0
Methanomethylovorans hollandica	101192	species	2714013	1	1	0.0
Candidatus Blochmannia pennsylvanicus	101534	species	791654	2	0	0.0
Burkholderia ubonensis	101571	species	22281372	2	1	0.0
Bordetella hinzii	103855	species	9772861	3	2	0.0
Ralstonia mannitolilytica	105219	species	9915295	2	0	0.0
Methylibium petroleiphilum	105560	species	4643639	2	0	0.0
Staphylococcus phage phiETA	106284	species	43081	13	3	0.0
Cupriavidus necator	106590	species	7948767	1	1	0.0
Thioalkalivibrio versutus	106634	species	2969361	1	0	0.0
Leptolyngbya sp. PCC 7376	111781	species	5125950	1	1	0.0
Denitrovibrio acetiphilus	118000	species	3222077	1	0	0.0
Burkholderiaceae	119060	family	0	3	0	0.0
Cupriavidus metallidurans	119219	species	6913352	4	3	0.0
Roseiflexus castenholzii	120962	species	5723298	1	0	0.0
Stenotrophomonas acidaminiphila	128780	species	4138297	5	3	0.0
Erysipelotrichaceae	128827	family	0	1	0	0.0
Staphylococcus prophage phiPV83	129009	species	45636	6	1	0.0
Geobacillus subterraneus	129338	species	3474426	2	0	0.0
Carboxydothermus hydrogenoformans	129958	species	2401520	1	1	0.0
Nitrosococcus halophilus	133539	species	4145260	1	0	0.0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	2	0	0.0
Paraburkholderia fungorum	134537	species	9058983	3	2	0.0
Bacillus endophyticus	135735	species	5313985	1	0	0.0
Weissella cibaria	137591	species	2577731	10	9	0.0
Azospira	146937	genus	0	15	0	0.0
Marinitoga piezophila	149715	species	2244793	1	1	0.0
Pseudomonas phage B3	151599	species	38439	6	1	0.0
Pseudoalteromonas issachenkonii	152297	species	4131541	65	23	0.0
Burkholderia dolosa	152500	species	6409095	1	0	0.0
Pseudomonas cremoricolorata	157783	species	4780403	1	1	0.0
Chromohalobacter salexigens	158080	species	3696649	1	1	0.0
Cedecea neteri	158822	species	23867322	7	4	0.0
Enterobacter hormaechei	158836	species	11766809	17	1	0.0
Shamonda virus	159150	species	12104	2	2	0.0
Acidithiobacillus ferrivorans	160808	species	3207552	1	0	0.0
Planococcus antarcticus	161360	species	3804624	1	0	0.0
Pseudoalteromonas phenolica	161398	species	4868993	1	1	0.0
Weissella koreensis	165096	species	1441470	1	1	0.0
Sphingobium	165695	genus	0	1	0	0.0
Novosphingobium	165696	genus	0	1	0	0.0
Ilyobacter polytropus	167642	species	3132314	1	1	0.0
Anaerolinea thermophila	167964	species	3532378	1	1	0.0
uncultured Termite group 1 bacterium	167965	species	1148570	1	0	0.0
Candidatus Ishikawaella capsulata	168169	species	754729	1	0	0.0
Tistrella mobilis	171437	species	6512983	2	1	0.0
Salmonella phage ST64B	175950	species	40149	4	2	0.0
Alicycliphilus denitrificans	179636	species	4953232	19	4	0.0
Delftia tsuruhatensis	180282	species	7195716	2	0	0.0
Listeria phage 2389	181007	species	37618	2	0	0.0
Desulfovibrio magneticus	184917	species	5315620	1	1	0.0
Staphylococcus phage 13	186153	species	42722	12	0	0.0
Candidatus Baumannia cicadellinicola	186490	species	1040878	1	0	0.0
Lambdavirus	186765	genus	0	17	0	0.0
P22virus	186794	genus	0	2	0	0.0
Clostridiales	186802	order	0	1	0	0.0
Listeriaceae	186820	family	0	1	0	0.0
Lactobacillales	186826	order	0	2	0	0.0
Thioalkalivibrio nitratireducens	186931	species	4002350	2	1	0.0
Oceanithermus profundus	187137	species	2439291	1	0	0.0
Pediococcus claussenii	187452	species	2958378	12	1	0.0
Oleispira antarctica	188908	species	4406383	1	1	0.0
Paenibacillus odorifer	189426	species	6812473	1	0	0.0
Ralstonia insidiosa	190721	species	12164766	6	2	0.0
Vibrio coralliilyticus	190893	species	17260629	1	0	0.0
Pigeon pea sterility mosaic virus	191288	species	14051	1	1	0.0
Rhodococcus aetherivorans	191292	species	5922748	1	1	0.0
Phthorimaea operculella granulovirus	192584	species	119217	1	1	0.0
Stx2 converting phage II	194949	leaf	62706	6	0	0.0
Tannerella	195950	genus	0	2	0	0.0
Enterobacteria phage BP-4795	196242	species	57930	63	0	0.0
Azoarcus sp. CIB	198107	species	5257030	2	1	0.0
Anoxybacillus gonensis	198467	species	2803668	2	1	0.0
