name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Desulfovibrio africanus	873	species	4200534	1	1	0.0
Desulfovibrio desulfuricans	876	species	3366008	2	2	0.0
Desulfovibrio vulgaris	881	species	3802302	3	3	0.0
Nitrosomonas	914	genus	0	1	0	0.0
Halothiobacillus neapolitanus	927	species	2582886	1	1	0.0
Herbaspirillum seropedicae	964	species	8221139	3	2	0.0
Selenomonas ruminantium	971	species	3631933	1	1	0.0
Pedobacter heparinus	984	species	5167383	1	1	0.0
Flavobacterium columnare	996	species	6492116	1	1	0.0
Marivirga tractuosa	1006	species	4516490	1	1	0.0
Halorhodospira halophila	1053	species	2678452	1	1	0.0
Rhodobacter capsulatus	1061	species	3871920	1	1	0.0
Rhodobacter sphaeroides	1063	species	5768316	1	1	0.0
Rhodomicrobium vannielii	1069	species	4014469	2	2	0.0
Rhodopseudomonas palustris	1076	species	5408501	4	4	0.0
Rhodospirillum rubrum	1085	species	4379691	2	2	0.0
Chlorobium phaeobacteroides	1096	species	2935152	1	1	0.0
Porphyrobacter neustonensis	1112	species	3090363	1	1	0.0
Microcystis aeruginosa	1126	species	4810004	1	1	0.0
Trichormus azollae	1164	species	5486145	2	2	0.0
Anabaena cylindrica	1165	species	7063285	1	1	0.0
Trichodesmium erythraeum	1206	species	7750108	1	1	0.0
Prochlorococcus marinus	1219	species	1879471	1	1	0.0
Pediococcus acidilactici	1254	species	2131361	1	1	0.0
Ruminococcus albus	1264	species	4482087	1	1	0.0
Staphylococcus aureus	1280	species	7252422	1	1	0.0
Staphylococcus xylosus	1288	species	8411206	1	1	0.0
Staphylococcus schleiferi	1295	species	12494798	1	1	0.0
Enterococcus faecium	1352	species	5898717	1	1	0.0
Bacillus amyloliquefaciens	1390	species	5608910	3	0	0.0
Brevibacillus brevis	1393	species	6296436	1	1	0.0
Bacillus cereus	1396	species	9676532	3	1	0.0
Bacillus coagulans	1398	species	4327944	1	1	0.0
Bacillus megaterium	1404	species	5334474	2	1	0.0
Bacillus mycoides	1405	species	11312355	2	2	0.0
Paenibacillus polymyxa	1406	species	6883167	3	2	0.0
Bacillus pumilus	1408	species	20721195	1	1	0.0
Bacillus cellulosilyticus	1413	species	4681672	1	1	0.0
Lysinibacillus sphaericus	1421	species	14371778	1	1	0.0
Bacillus subtilis	1423	species	7550081	4	2	0.0
Bacillus thuringiensis	1428	species	10269592	5	3	0.0
Geobacillus kaustophilus	1462	species	3592666	1	0	0.0
Brevibacillus laterosporus	1465	species	5153859	1	1	0.0
Clostridium botulinum	1491	species	4637504	1	1	0.0
Clostridioides difficile	1496	species	6297836	1	1	0.0
Clostridium formicaceticum	1497	species	4586755	1	1	0.0
Clostridium perfringens	1502	species	6907798	2	2	0.0
[Clostridium] stercorarium	1510	species	4042789	1	1	0.0
Clostridium tetani	1513	species	2869591	2	1	0.0
Ruminiclostridium thermocellum	1515	species	3634338	1	1	0.0
Clostridium tyrobutyricum	1519	species	3134437	1	1	0.0
Clostridium beijerinckii	1520	species	6161692	1	1	0.0
Clostridium kluyveri	1534	species	3989551	1	0	0.0
Desulfosporosinus orientis	1563	species	5863081	1	1	0.0
Desulfotomaculum ruminis	1564	species	3969014	1	1	0.0
Desulfotomaculum nigrificans	1565	species	2892255	1	1	0.0
Halobacillus halophilus	1570	species	4170008	1	1	0.0
Lactobacillus casei	1582	species	3039836	1	1	0.0
Lactobacillus plantarum	1590	species	8684028	3	3	0.0
Lactobacillus gasseri	1596	species	1894360	2	2	0.0
Lactobacillus fermentum	1613	species	2108824	1	1	0.0
Lactobacillus salivarius	1624	species	2663133	1	1	0.0
Listeria monocytogenes	1639	species	5926303	2	1	0.0
Listeria innocua	1642	species	3093113	1	0	0.0
Renibacterium salmoninarum	1646	species	3155250	1	1	0.0
Erysipelothrix rhusiopathiae	1648	species	2398466	2	2	0.0
Trueperella pyogenes	1661	species	3453353	1	1	0.0
Bifidobacterium coryneforme	1687	species	1755151	1	0	0.0
Bifidobacterium indicum	1691	species	1734546	1	0	0.0
Corynebacterium stationis	1705	species	2853666	1	0	0.0
Corynebacterium glutamicum	1718	species	6155998	1	1	0.0
Corynebacterium variabile	1727	species	3433007	1	0	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	1	1	0.0
Propionibacterium freudenreichii	1744	species	2646865	1	1	0.0
Acidipropionibacterium acidipropionici	1748	species	7323316	1	1	0.0
Mycobacterium avium	1764	species	6028446	1	1	0.0
Mycobacterium fortuitum	1766	species	6254616	2	0	0.0
Mycobacterium phlei	1771	species	5349645	1	1	0.0
Mycobacterium smegmatis	1772	species	20962296	2	2	0.0
Mycobacterium chelonae	1774	species	5029817	1	1	0.0
Mycobacterium marinum	1781	species	6555333	2	1	0.0
Amycolatopsis methanolica	1814	species	7237391	1	1	0.0
Nocardia	1817	genus	0	1	0	0.0
Rhodococcus fascians	1828	species	5502110	1	1	0.0
Frankia alni	1859	species	7497934	1	1	0.0
Geodermatophilus obscurus	1861	species	5322497	1	1	0.0
Actinoplanes missouriensis	1866	species	8773466	4	4	0.0
Streptomyces	1883	genus	0	2	1	0.0
Streptomyces albus	1888	species	15352626	3	2	0.0
Streptomyces ambofaciens	1889	species	8265737	2	2	0.0
Streptomyces glaucescens	1907	species	7623774	1	1	0.0
Streptomyces globisporus	1908	species	7783599	1	1	0.0
Streptomyces griseus	1911	species	8545929	2	1	0.0
Streptomyces lincolnensis	1915	species	10319054	3	3	0.0
Streptomyces lividans	1916	species	8345283	1	0	0.0
Streptomyces scabiei	1930	species	10148695	1	1	0.0
Streptomyces noursei	1971	species	9815884	1	1	0.0
Streptosporangium roseum	2001	species	10369518	1	1	0.0
Nocardiopsis dassonvillei	2014	species	6543312	1	1	0.0
Thermomonospora curvata	2020	species	5639016	1	1	0.0
Thermobifida fusca	2021	species	3642249	1	1	0.0
Microbacterium testaceum	2033	species	3982034	1	1	0.0
Pimelobacter simplex	2045	species	5637360	1	1	0.0
Gordonia bronchialis	2054	species	5290012	1	1	0.0
Sphaerobacter thermophilus	2057	species	3993764	1	1	0.0
Kitasatospora setae	2066	species	8783278	2	2	0.0
Acholeplasma laidlawii	2148	species	1496992	1	1	0.0
Mesoplasma florum	2151	species	809524	1	1	0.0
Methanospirillum hungatei	2203	species	3544738	1	1	0.0
Methanosarcina acetivorans	2214	species	5751492	1	0	0.0
Haloarcula marismortui	2238	species	4274642	2	2	0.0
Haloferax volcanii	2246	species	4012900	1	0	0.0
Halorubrum lacusprofundi	2247	species	3692576	1	1	0.0
Sulfolobus acidocaldarius	2285	species	2172056	1	1	0.0
Desulfomonile tiedjei	2358	species	6527027	1	1	0.0
Fervidobacterium islandicum	2423	species	2237377	1	1	0.0
Roseobacter denitrificans	2434	species	4331234	1	1	0.0
Marinobacter hydrocarbonoclasticus	2743	species	4384621	1	1	0.0
Halomonas elongata	2746	species	4061296	2	2	0.0
Homo sapiens	9606	species	3238442024	236	219	0.0
Burkholderia mallei	13373	species	18282343	3	1	0.0
Bifidobacterium animalis	28025	species	2054141	1	1	0.0
Streptococcus mitis	28037	species	3110438	1	1	0.0
Rubrivivax gelatinosus	28068	species	5043253	2	2	0.0
Nostoc sp. PCC 7524	28072	species	6718869	1	1	0.0
Tannerella forsythia	28112	species	3383154	1	1	0.0
Vibrio nigripulchritudo	28173	species	6322155	1	1	0.0
Geobacter metallireducens	28232	species	4011182	1	1	0.0
Hyphantria cunea nucleopolyhedrovirus	28288	species	132959	1	1	0.0
[Clostridium] propionicum	28446	species	3120417	2	2	0.0
Clavibacter michiganensis	28447	species	3302478	1	1	0.0
Burkholderia pseudomallei	28450	species	11222453	2	0	0.0
Leptospira alstonii	28452	species	4591888	1	1	0.0
Salmonella enterica	28901	species	6689149	4	4	0.0
Methanococcoides burtonii	29291	species	2575032	1	1	0.0
Pyrococcus abyssi	29292	species	1768562	1	1	0.0
Thermoanaerobacterium xylanolyticum	29329	species	2534358	2	2	0.0
Moraxella ovis	29433	species	2306095	2	2	0.0
Pseudomonas savastanoi	29438	species	6112448	2	1	0.0
Xanthomonas albilineans	29447	species	3852299	5	4	0.0
Rhizobium etli	29449	species	6784960	1	0	0.0
Yersinia ruckeri	29486	species	7304941	1	1	0.0
Mycoplasma canadense	29554	species	693241	1	1	0.0
Mycoplasma canis	29555	species	933117	1	1	0.0
Taylorella equigenitalis	29575	species	1713991	1	1	0.0
Amycolatopsis orientalis	31958	species	9236541	2	0	0.0
Methylobacterium radiotolerans	31998	species	6899110	1	1	0.0
Achromobacter denitrificans	32002	species	6226215	2	1	0.0
Burkholderia	32008	genus	0	1	0	0.0
Synechococcus elongatus	32046	species	2719262	1	1	0.0
Sphingopyxis macrogoltabida	33050	species	16800329	1	1	0.0
Gloeobacter violaceus	33072	species	4659019	1	1	0.0
Streptomyces avermitilis	33903	species	9119895	1	1	0.0
Amycolatopsis mediterranei	33910	species	13655759	1	1	0.0
Anoxybacillus flavithermus	33934	species	2846746	2	2	0.0
Geobacillus thermoleovorans	33941	species	5320134	1	0	0.0
Kyrpidia tusciae	33943	species	3384766	2	2	0.0
Lactobacillus johnsonii	33959	species	1958140	2	2	0.0
Pelodictyon phaeoclathratiforme	34090	species	3018238	1	1	0.0
Mycobacterium indicus pranii	35617	species	5589007	1	1	0.0
Citrobacter amalonaticus	35703	species	7931914	2	0	0.0
Haloferax gibbonsii	35746	species	3918454	1	0	0.0
Nitrosospira briensis	35799	species	3210113	2	1	0.0
Bordetella holmesii	35814	species	3697767	1	1	0.0
Clostridium saccharoperbutylacetonicum	36745	species	6666445	2	2	0.0
Thiobacillus denitrificans	36861	species	2909809	1	1	0.0
Nocardia brasiliensis	37326	species	9436348	2	2	0.0
Nocardia farcinica	37329	species	6376062	1	1	0.0
Nocardia nova	37330	species	8348532	1	1	0.0
Rhodococcus opacus	37919	species	8880502	1	0	0.0
Methanosarcina siciliae	38027	species	5222724	1	0	0.0
Methanococcus maripaludis	39152	species	1742753	1	1	0.0
Mesorhizobium ciceri	39645	species	6838036	4	4	0.0
Sulfurimonas denitrificans	39766	species	2201561	1	1	0.0
Oligotropha carboxidovorans	40137	species	5740737	1	1	0.0
Acinetobacter johnsonii	40214	species	4081329	1	0	0.0
Cyanothece sp. PCC 8801	41431	species	4787694	2	0	0.0
Burkholderia plantarii	41899	species	8081051	2	1	0.0
Halobacteroides halobius	42422	species	2649255	1	1	0.0
Roseobacter litoralis	42443	species	4745450	1	1	0.0
Streptomyces collinus	42684	species	8377286	3	3	0.0
Kutzneria albida	43357	species	9874926	1	1	0.0
Pseudoalteromonas luteoviolacea	43657	species	18666577	1	1	0.0
Pseudoalteromonas rubra	43658	species	5913780	2	2	0.0
Paenarthrobacter aurescens	43663	species	5226648	1	0	0.0
Jonesia denitrificans	43674	species	2749646	2	2	0.0
Corynebacterium urealyticum	43771	species	2342642	1	1	0.0
Cyanothece sp. ATCC 51142	43989	species	5460377	1	1	0.0
Bradyrhizobium oligotrophicum	44255	species	8264165	1	1	0.0
Nitrosomonas communis	44574	species	4067838	1	1	0.0
Vibrio scophthalmi	45658	species	9728927	2	2	0.0
Desulfohalobium retbaense	45663	species	2909567	1	0	0.0
Anabaena sp. 90	46234	species	5305675	1	1	0.0
Micromonospora aurantiaca	47850	species	7025559	1	1	0.0
Pseudomonas azotoformans	47878	species	6859618	1	0	0.0
Pseudomonas corrugata	47879	species	6124363	2	2	0.0
Serratia fonticola	47917	species	12326310	1	1	0.0
Acinetobacter pittii	48296	species	6018266	1	1	0.0
Xanthomonas fragariae	48664	species	8565300	1	1	0.0
Psittacid herpesvirus 1	50294	species	163025	1	1	0.0
Syntrophobotulus glycolicus	51197	species	3406739	1	1	0.0
Haloarcula hispanica	51589	species	3895750	1	0	0.0
Prevotella dentalis	52227	species	3350206	1	1	0.0
Brachyspira pilosicoli	52584	species	2635825	1	1	0.0
Enterococcus durans	53345	species	6143683	1	1	0.0
Pseudomonas citronellolis	53408	species	14631203	1	1	0.0
Nakamurella multipartita	53461	species	6060298	1	1	0.0
Methanolacinia petrolearia	54120	species	2843290	1	1	0.0
Pyrolobus fumarii	54252	species	1843267	1	1	0.0
Ferroglobus placidus	54261	species	2196266	1	1	0.0
Raoultella ornithinolytica	54291	species	13911666	1	0	0.0
Flavobacterium branchiophilum	55197	species	3563292	2	2	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	1	1	0.0
Magnetospirillum gryphiswaldense	55518	species	4365796	1	1	0.0
Vibrio anguillarum	55601	species	5628663	2	2	0.0
Xanthomonas sacchari	56458	species	5006106	2	1	0.0
Rhizobium gallicum	56730	species	7311190	1	1	0.0
Shewanella frigidimarina	56812	species	4845257	1	0	0.0
Burkholderia thailandensis	57975	species	9210179	1	1	0.0
Desulfotomaculum kuznetsovii	58135	species	3601386	1	1	0.0
Paenibacillus peoriae	59893	species	6219815	1	0	0.0
Shewanella amazonensis	60478	species	4306142	1	0	0.0
Shewanella sp. MR-4	60480	species	4706287	1	0	0.0
Shewanella sp. MR-7	60481	species	4799109	1	0	0.0
Lactobacillus paraplantarum	60520	species	3139729	1	1	0.0
Burkholderia vietnamiensis	60552	species	14209387	1	0	0.0
Phaeobacter gallaeciensis	60890	species	4300940	1	1	0.0
Shewanella woodyi	60961	species	5935403	1	1	0.0
Enterobacter asburiae	61645	species	6470569	1	1	0.0
Lelliottia amnigena	61646	species	4616371	1	1	0.0
Pluralibacter gergoviae	61647	species	5489680	2	1	0.0
Kluyvera intermedia	61648	species	6166452	1	0	0.0
Shewanella baltica	62322	species	5379488	2	2	0.0
Azoarcus sp. BH72	62928	species	4376040	1	0	0.0
Zobellia galactanivorans	63186	species	5521712	1	1	0.0
Sodalis glossinidius	63612	species	4292502	1	1	0.0
Synechococcus sp. CC9311	64471	species	2606748	1	1	0.0
Corynebacterium ulcerans	65058	species	4175194	1	1	0.0
Desulfocapsa sulfexigens	65555	species	4023512	1	1	0.0
Citrobacter rodentium	67825	species	5444283	1	1	0.0
Streptomyces cyaneogriseus	68192	species	7762396	1	1	0.0
Streptomyces fulvissimus	68202	species	7905758	1	1	0.0
Streptomyces violaceusniger	68280	species	11138313	2	2	0.0
Mesorhizobium	68287	genus	0	1	0	0.0
Streptomyces albulus	68570	species	9578489	1	1	0.0
Cupriavidus basilensis	68895	species	8421483	1	1	0.0
Natrinema pellirubrum	69525	species	4354100	1	1	0.0
Staphylococcus condimenti	70255	species	2659676	1	1	0.0
Pseudomonas plecoglossicida	70775	species	6233254	1	0	0.0
Shewanella pealeana	70864	species	5174581	1	1	0.0
Mesorhizobium amorphae	71433	species	7343952	1	0	0.0
Waddlia chondrophila	71667	species	2131905	1	1	0.0
Kocuria rhizophila	72000	species	2697540	2	2	0.0
Thiocystis violascens	73141	species	5017071	1	1	0.0
Paraburkholderia caribensis	75105	species	13917408	2	2	0.0
Pseudomonas mandelii	75612	species	7188564	3	2	0.0
Castellaniella defragrans	75697	species	3952818	1	1	0.0
Cellulophaga baltica	76594	species	4597822	1	1	0.0
Solibacillus silvestris	76853	species	3987727	1	1	0.0
Helicobacter typhlonius	76936	species	1920832	1	1	0.0
Methanobacterium phage psiM2	77048	species	26111	1	1	0.0
Pseudomonas mosselii	78327	species	6247860	1	1	0.0
Asticcacaulis excentricus	78587	species	4308776	1	1	0.0
Haliangium ochraceum	80816	species	9446314	3	2	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	1	0	0.0
Acidovorax citrulli	80869	species	5352772	1	1	0.0
Cupriavidus gilardii	82541	species	5578743	1	1	0.0
Pragia fontium	82985	species	4094629	1	1	0.0
Serratia plymuthica	82996	species	6554843	4	3	0.0
Chlamydia psittaci	83554	species	1253830	1	1	0.0
Leclercia adecarboxylata	83655	species	4803917	2	2	0.0
[Clostridium] saccharolyticum	84030	species	4662871	1	1	0.0
Slackia heliotrinireducens	84110	species	3165038	1	1	0.0
Brachyspira intermedia	84377	species	3308048	1	1	0.0
Brachyspira murdochii	84378	species	3241804	1	1	0.0
Hippea maritima	84405	species	1694430	1	1	0.0
Lysobacter antibioticus	84531	species	11681564	2	1	0.0
Gordonia polyisoprenivorans	84595	species	5844299	1	1	0.0
Beutenbergia cavernae	84757	species	4669183	1	1	0.0
Pseudarthrobacter chlorophenolicus	85085	species	4980870	1	1	0.0
Thauera sp. MZ1T	85643	species	4574586	1	1	0.0
[Bacillus] selenitireducens	85683	species	3592487	3	3	0.0
Achromobacter xylosoxidans	85698	species	9063264	8	4	0.0
Saccharophagus degradans	86304	species	5057531	1	1	0.0
Bacillus weihenstephanensis	86662	species	5740546	1	1	0.0
Bacillus halodurans	86665	species	4202352	1	1	0.0
Burkholderia multivorans	87883	species	13696114	1	1	0.0
Treponema primitia	88058	species	4059867	1	1	0.0
Corynebacterium terpenotabidum	89154	species	2751233	1	1	0.0
Thioalkalimicrobium aerophilum	92245	species	2158359	1	1	0.0
Pandoraea apista	93218	species	16769721	3	3	0.0
Pandoraea pnomenusa	93220	species	11008666	2	2	0.0
Pandoraea sputorum	93222	species	5751958	1	1	0.0
Ramlibacter tataouinensis	94132	species	4493411	3	3	0.0
Burkholderia stabilis	95485	species	8527947	2	1	0.0
Burkholderia cenocepacia	95486	species	15410767	2	1	0.0
Halobacteriovorax marinus	97084	species	3437906	2	2	0.0
Calothrix sp. PCC 7507	99598	species	7023215	1	1	0.0
Aequorivita sublithincola	101385	species	3520671	1	1	0.0
Burkholderia ubonensis	101571	species	22281372	2	1	0.0
Nostoc sp. PCC 7120	103690	species	7211789	3	3	0.0
Saccharothrix espanaensis	103731	species	9360653	1	1	0.0
Rhodococcus pyridinivorans	103816	species	5590512	1	0	0.0
Bordetella hinzii	103855	species	9772861	1	1	0.0
Methylibium petroleiphilum	105560	species	4643639	1	1	0.0
Frankia casuarinae	106370	species	5433628	1	1	0.0
Cupriavidus necator	106590	species	7948767	1	1	0.0
Ensifer adhaerens	106592	species	7267502	1	1	0.0
Acinetobacter nosocomialis	106654	species	4061750	1	0	0.0
Synechococcus sp. CC9605	110662	species	2510659	1	1	0.0
Leptolyngbya sp. PCC 7376	111781	species	5125950	1	1	0.0
Sulfolobus tokodaii	111955	species	2694756	1	1	0.0
Methylobacterium nodulans	114616	species	8839022	1	1	0.0
Pseudothermotoga thermarum	119394	species	2039943	1	1	0.0
Pannonibacter phragmitetus	121719	species	5669701	1	1	0.0
Rhodococcus jostii	132919	species	9702737	2	1	0.0
Exiguobacterium antarcticum	132920	species	2815863	1	1	0.0
Leisingera methylohalidivorans	133924	species	4650996	1	1	0.0
Paraburkholderia fungorum	134537	species	9058983	2	2	0.0
Mycobacterium goodii	134601	species	7105933	2	2	0.0
Actinoplanes sp. SE50/110	134676	species	9239851	2	2	0.0
Mycoplasma haemocanis	136241	species	919992	1	1	0.0
Alcelaphine herpesvirus 2	138184	species	137090	1	1	0.0
[Eubacterium] sulci	143393	species	1739380	1	1	0.0
Rathayibacter toxicus	145458	species	4674320	1	1	0.0
Corynebacterium simulans	146827	species	5336673	1	1	0.0
Salinibacter ruber	146919	species	3710123	1	1	0.0
Streptomyces parvulus	146923	species	7766531	3	2	0.0
Thioalkalimicrobium cyclicum	147268	species	1932455	1	1	0.0
Paraburkholderia phymatum	148447	species	8676562	3	3	0.0
Pseudoalteromonas issachenkonii	152297	species	4131541	1	0	0.0
Burkholderia ambifaria	152480	species	11349840	1	1	0.0
Sphingomonas melonis	152682	species	4196755	1	1	0.0
Corynebacterium imitans	156978	species	2565321	1	0	0.0
Pseudomonas parafulva	157782	species	5087619	2	2	0.0
Cedecea neteri	158822	species	23867322	2	0	0.0
Collimonas fungivorans	158899	species	5393313	2	2	0.0
Paenibacillus terrae	159743	species	6083395	1	1	0.0
Corynebacterium casei	160386	species	3132213	4	2	0.0
Acidihalobacter prosperus	160660	species	3566941	1	1	0.0
Sphingomonas wittichii	160791	species	5915246	1	1	0.0
Paenibacillus borealis	160799	species	8156808	1	1	0.0
Pseudoalteromonas phenolica	161398	species	4868993	1	1	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	1	1	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	1	1	0.0
Corynebacterium camporealensis	161896	species	2451810	2	2	0.0
Corynebacterium singulare	161899	species	2830519	1	1	0.0
Paenibacillus naphthalenovorans	162209	species	5200139	1	1	0.0
Wolbachia endosymbiont of Drosophila melanogaster	163164	species	1267782	1	1	0.0
Streptomyces puniciscabiei	164348	species	9698948	2	1	0.0
Mycobacterium sp. MCS	164756	species	5920523	1	0	0.0
Mycobacterium sp. JLS	164757	species	6048425	1	1	0.0
Thermobaculum terrenum	166501	species	3101581	1	1	0.0
uncultured Termite group 1 bacterium	167965	species	1148570	1	1	0.0
Clostridium saccharobutylicum	169679	species	5107814	1	1	0.0
Delftia tsuruhatensis	180282	species	7195716	2	1	0.0
Erwinia billingiae	182337	species	5372268	1	1	0.0
Thalassolituus oleivorans	187493	species	3842190	1	1	0.0
Pedobacter cryoconitis	188932	species	5950539	1	1	0.0
Paenibacillus odorifer	189426	species	6812473	1	1	0.0
Mycobacterium sp. KMS	189918	species	6256079	1	0	0.0
Ralstonia insidiosa	190721	species	12164766	1	0	0.0
Vibrio coralliilyticus	190893	species	17260629	1	1	0.0
Rhodococcus aetherivorans	191292	species	5922748	2	2	0.0
Fluviicola taffensis	191579	species	4633577	2	2	0.0
Shewanella denitrificans	192073	species	4545906	1	1	0.0
Bordetella virus BPP1	194699	species	42493	1	1	0.0
Synechococcus sp. PCC 6312	195253	species	3720499	1	1	0.0
Synechococcus sp. PCC 7117	195498	species	3432101	1	0	0.0
Actinoplanes friuliensis	196914	species	9376071	1	1	0.0
Azoarcus sp. CIB	198107	species	5257030	2	2	0.0
Pseudomonas koreensis	198620	species	12292986	3	2	0.0
Methylocella silvestris	199596	species	4305430	2	2	0.0
Planococcus rifietoensis	200991	species	3505011	1	0	0.0
Dickeya dadantii	204038	species	4922802	1	0	0.0
Herminiimonas arsenicoxydans	204773	species	3424307	1	1	0.0
Alkaliphilus metalliredigens	208226	species	4929566	1	1	0.0
Amycolatopsis japonica	208439	species	9053857	1	0	0.0
Escherichia albertii	208962	species	4679521	1	0	0.0
Spiroplasma helicoides	216938	species	1326546	1	1	0.0
Geobacter bemidjiensis	225194	species	4615150	1	1	0.0
Corynebacterium halotolerans	225326	species	3222008	1	1	0.0
Dyella japonica	231455	species	4831185	2	2	0.0
Pseudoalteromonas sp. SM9913	234831	species	4037671	2	1	0.0
Crinalium epipsammum	241425	species	5620407	1	1	0.0
Bacteroides cellulosilyticus	246787	species	7084828	2	2	0.0
Thermococcus sp. AM4	246969	species	2086428	1	1	0.0
Cupriavidus pinatubonensis	248026	species	7255290	1	1	0.0
Paraburkholderia phenoliruptrix	252970	species	7651131	1	0	0.0
Fictibacillus arsenicus	255247	species	4055461	1	1	0.0
Glutamicibacter arilaitensis	256701	species	3918308	1	1	0.0
