name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Sinorhizobium fredii	380	species	6891900	4	3	0.0
Mesorhizobium loti	381	species	7539018	114	68	0.0
Sinorhizobium meliloti	382	species	6962835	6	3	0.0
Rhizobium leguminosarum	384	species	7369497	26	18	0.0
Rhizobium phaseoli	396	species	87841097	7	1	0.0
Rhizobium tropici	398	species	6686334	5	4	0.0
Neorhizobium galegae	399	species	6434105	11	6	0.0
Methylobacillus flagellatus	405	species	2971517	3	3	0.0
Methylobacterium	407	genus	0	1	0	0.0
Methylobacterium extorquens	408	species	6163878	11	9	0.0
Methylococcus capsulatus	414	species	3304561	4	3	0.0
Methylomonas methanica	421	species	5051681	3	0	0.0
Acetobacter pasteurianus	438	species	3216979	1	1	0.0
Gluconobacter oxydans	442	species	3306867	5	2	0.0
Legionellaceae	444	family	0	1	0	0.0
Legionella	445	genus	0	1	0	0.0
Legionella pneumophila	446	species	15688009	5	3	0.0
Legionella hackeliae	449	species	3570857	2	1	0.0
Legionella longbeachae	450	species	4149158	2	0	0.0
Tatlockia micdadei	451	species	3310028	2	1	0.0
Moraxellaceae	468	family	0	1	0	0.0
Acinetobacter	469	genus	0	3	0	0.0
Acinetobacter baumannii	470	species	11595472	133	103	0.0
Moraxella catarrhalis	480	species	2846413	3	2	0.0
Neisseria gonorrhoeae	485	species	4967431	17	0	0.0
Neisseria lactamica	486	species	2220606	9	0	0.0
Neisseria meningitidis	487	species	8508873	20	1	0.0
Neisseria elongata	495	species	2256647	16	4	0.0
Psychrobacter	497	genus	0	1	0	0.0
Thermomicrobium roseum	500	species	2920744	3	3	0.0
Kingella kingae	504	species	2140065	1	0	0.0
Alcaligenaceae	506	family	0	1	0	0.0
Alcaligenes faecalis	511	species	4248684	49	8	0.0
Bordetella	517	genus	0	1	0	0.0
Bordetella bronchiseptica	518	species	6491145	6	3	0.0
Bordetella parapertussis	519	species	4815611	1	0	0.0
Bordetella pertussis	520	species	48698463	1	0	0.0
Bordetella avium	521	species	3732255	6	5	0.0
Acidiphilium cryptum	524	species	3963080	4	1	0.0
Ochrobactrum anthropi	529	species	5053471	7	3	0.0
Chromobacterium violaceum	536	species	4751080	5	4	0.0
Zymomonas mobilis	542	species	2426073	1	1	0.0
Enterobacteriaceae	543	family	0	165	17	0.0
Citrobacter	544	genus	0	45	0	0.0
Citrobacter koseri	545	species	4735357	49	7	0.0
Citrobacter freundii	546	species	16193243	211	67	0.0
Enterobacter	547	genus	0	38	2	0.0
[Enterobacter] aerogenes	548	species	10750562	688	134	0.0
Pantoea agglomerans	549	species	9924054	21	10	0.0
Enterobacter cloacae	550	species	10083180	186	62	0.0
Erwinia	551	genus	0	24	0	0.0
Erwinia amylovora	552	species	3869718	5	4	0.0
Pantoea ananatis	553	species	4842757	16	12	0.0
Pectobacterium carotovorum	554	species	4852842	35	19	0.0
Escherichia	561	genus	0	40	0	0.0
Escherichia coli	562	species	12319210	177858	103769	0.00488073
Shimwellia blattae	563	species	4158725	13	5	0.0
Escherichia fergusonii	564	species	4643861	2867	420	0.0
Hafnia	568	genus	0	1	0	0.0
Hafnia alvei	569	species	6928293	24	16	0.0
Klebsiella	570	genus	0	57	0	0.0
Klebsiella oxytoca	571	species	16779606	608	207	2.12353e-19
Klebsiella pneumoniae	573	species	15713353	221	92	0.0
Morganella morganii	582	species	3853791	22	5	0.0
Proteus mirabilis	584	species	5337360	2	0	0.0
Proteus vulgaris	585	species	3794983	2	1	0.0
Providencia stuartii	588	species	6521015	2	1	0.0
Salmonella	590	genus	0	12	0	0.0
Serratia	613	genus	0	92	0	0.0
Serratia liquefaciens	614	species	7946985	6	3	0.0
Serratia marcescens	615	species	8465231	130	34	0.0
Shigella	620	genus	0	2671	0	0.0
Shigella boydii	621	species	4698475	21425	3340	0.000234633
Shigella dysenteriae	622	species	4560911	8654	1492	1.57992e-16
Shigella flexneri	623	species	4763519	16723	1480	0.000338269
Shigella sonnei	624	species	6798914	23363	1728	6.25997e-15
Xenorhabdus	626	genus	0	1	0	0.0
Xenorhabdus nematophila	628	species	4586662	5	1	0.0
Yersinia	629	genus	0	11	1	0.0
Yersinia enterocolitica	630	species	14308813	154	144	0.0
Yersinia intermedia	631	species	4859749	3	2	0.0
Yersinia pestis	632	species	7124135	9	4	0.0
Yersinia pseudotuberculosis	633	species	9565781	10	4	0.0
Edwardsiella	635	genus	0	55	0	0.0
Edwardsiella tarda	636	species	3717889	14	3	0.0
Aeromonas hydrophila	644	species	7739252	20	10	0.0
Aeromonas salmonicida	645	species	5040536	3	2	0.0
Aeromonas media	651	species	4788430	10	5	0.0
Aeromonas schubertii	652	species	4400034	12	6	0.0
Aeromonas veronii	654	species	7214925	6	5	0.0
Vibrio	662	genus	0	1	0	0.0
Vibrio alginolyticus	663	species	8138835	6	5	0.0
Vibrio cholerae	666	species	6170861	32	22	0.0
Aliivibrio fischeri	668	species	4273718	1	1	0.0
Vibrio harveyi	669	species	11920371	7	3	0.0
Vibrio parahaemolyticus	670	species	10344823	26	18	0.0
Vibrio vulnificus	672	species	10215744	2	0	0.0
Grimontia hollisae	673	species	3998273	12	1	0.0
Vibrio mimicus	674	species	8922704	1	0	0.0
Vibrio fluvialis	676	species	4827724	1	1	0.0
Vibrio campbellii	680	species	12090206	6	2	0.0
Vibrio natriegens	691	species	10692018	9	4	0.0
Plesiomonas shigelloides	703	species	3405979	2	0	0.0
Pasteurellaceae	712	family	0	1	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	5	3	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	2	2	0.0
Haemophilus influenzae	727	species	2672708	5	1	0.0
Haemophilus parainfluenzae	729	species	2086875	5	2	0.0
[Haemophilus] ducreyi	730	species	10121291	1	0	0.0
Histophilus somni	731	species	2138367	7	2	0.0
[Haemophilus] parasuis	738	species	4546750	2	1	0.0
Pasteurella multocida	747	species	2546987	1	1	0.0
Gallibacterium anatis	750	species	2694139	4	3	0.0
Anaplasma	768	genus	0	1	0	0.0
Anaplasma centrale	769	species	1206806	1	0	0.0
Anaplasma marginale	770	species	1200061	2	0	0.0
Coxiella burnetii	777	species	2076694	5	0	0.0
Ehrlichia ruminantium	779	species	2264626	1	0	0.0
Orientia tsutsugamushi	784	species	2068019	2	2	0.0
Chlamydia	810	genus	0	1	0	0.0
Parabacteroides distasonis	823	species	4811379	1	0	0.0
Campylobacter gracilis	824	species	2281652	2	1	0.0
Campylobacter ureolyticus	827	species	1641887	3	0	0.0
Fibrobacter succinogenes	833	species	7685639	2	2	0.0
Prevotella ruminicola	839	species	3619559	1	0	0.0
Wolinella succinogenes	844	species	2110355	1	1	0.0
Fusobacterium nucleatum	851	species	2948417	5	2	0.0
Syntrophomonas wolfei	863	species	2936195	1	1	0.0
Desulfovibrio	872	genus	0	1	0	0.0
Desulfovibrio desulfuricans	876	species	3366008	2	2	0.0
Desulfovibrio salexigens	880	species	4289847	1	0	0.0
Desulfovibrio vulgaris	881	species	3802302	1	1	0.0
Desulfobulbus	893	genus	0	1	0	0.0
Desulfobulbus propionicus	894	species	3851869	3	1	0.0
Desulfococcus multivorans	897	species	4455399	2	1	0.0
Desulfomicrobium baculatum	899	species	3942657	1	0	0.0
Acidaminococcus fermentans	905	species	2329769	1	1	0.0
Megasphaera elsdenii	907	species	2504349	1	1	0.0
Nitrobacter hamburgensis	912	species	5011522	11	6	0.0
Nitrobacter winogradskyi	913	species	3402093	15	8	0.0
Nitrosomonas europaea	915	species	2812094	2	0	0.0
Nitrosomonas eutropha	916	species	2781824	3	0	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	2	2	0.0
Starkeya novella	921	species	4765023	10	5	0.0
Thiomonas intermedia	926	species	3462095	2	2	0.0
Halothiobacillus neapolitanus	927	species	2582886	5	1	0.0
Ehrlichia	943	genus	0	1	0	0.0
Ehrlichia canis	944	species	1315030	2	1	0.0
Ehrlichia chaffeensis	945	species	1174554	2	0	0.0
Wolbachia	953	genus	0	1	0	0.0
Francisella persica	954	species	3057444	1	0	0.0
Bdellovibrio bacteriovorus	959	species	3652240	7	6	0.0
Herbaspirillum seropedicae	964	species	8221139	2	1	0.0
Selenomonas ruminantium	971	species	3631933	1	1	0.0
Cellulophaga lytica	979	species	3795066	1	1	0.0
Flavobacterium johnsoniae	986	species	5603295	1	1	0.0
Solitalea canadensis	995	species	5202069	1	1	0.0
Flavobacterium columnare	996	species	6492116	1	0	0.0
Flexibacter litoralis	999	species	4919337	1	0	0.0
Weeksella virosa	1014	species	2272954	7	6	0.0
Capnocytophaga ochracea	1018	species	2612925	1	0	0.0
Chromatiaceae	1046	family	0	1	0	0.0
Allochromatium vinosum	1049	species	3669074	5	2	0.0
Halorhodospira halophila	1053	species	2678452	5	2	0.0
Rhodobacter	1060	genus	0	5	0	0.0
Rhodobacter capsulatus	1061	species	3871920	7	3	0.0
Rhodobacter sphaeroides	1063	species	5768316	22	20	0.0
Rhodomicrobium vannielii	1069	species	4014469	1	1	0.0
Rhodopseudomonas palustris	1076	species	5408501	204	179	0.0
Blastochloris viridis	1079	species	11174693	2	1	0.0
Rhodospirillum	1081	genus	0	1	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	2	0	0.0
Rhodospirillum rubrum	1085	species	4379691	2	0	0.0
Chlorobium limicola	1092	species	2763181	2	0	0.0
Chlorobium phaeovibrioides	1094	species	1966858	25	24	0.0
Chlorobium phaeobacteroides	1096	species	2935152	2	1	0.0
Chlorobaculum tepidum	1097	species	2154946	2	1	0.0
Pelodictyon luteolum	1100	species	2364842	2	1	0.0
Prosthecochloris aestuarii	1102	species	2579695	1	0	0.0
Chloroflexus	1107	genus	0	1	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	2	2	0.0
Synechocystis sp. PCC 6803	1148	species	6436711	2	1	0.0
Trichodesmium erythraeum	1206	species	7750108	5	5	0.0
Prochlorococcus marinus	1219	species	1879471	3	1	0.0
Nitrosococcus	1227	genus	0	1	0	0.0
Nitrosococcus oceani	1229	species	3522111	9	3	0.0
Nitrospira	1234	genus	0	2	0	0.0
Gammaproteobacteria	1236	class	0	3	0	0.0
Piscirickettsia salmonis	1238	species	10317144	6	4	0.0
Firmicutes	1239	phylum	0	1	0	0.0
Leuconostoc	1243	genus	0	1	0	0.0
Leuconostoc mesenteroides	1245	species	1966146	1	1	0.0
Leuconostoc lactis	1246	species	1788069	1	0	0.0
Oenococcus oeni	1247	species	1780517	4	1	0.0
Leuconostoc carnosum	1252	species	1773468	1	1	0.0
Pediococcus	1253	genus	0	1	0	0.0
Pediococcus pentosaceus	1255	species	1817384	1	0	0.0
Finegoldia magna	1260	species	1986740	2	2	0.0
Ruminococcus albus	1264	species	4482087	3	1	0.0
Micrococcaceae	1268	family	0	2	0	0.0
Micrococcus	1269	genus	0	1	0	0.0
Micrococcus luteus	1270	species	2501097	46504	46269	0.000384297
Dermacoccus nishinomiyaensis	1274	species	3113642	69	2	0.0
Kytococcus sedentarius	1276	species	2785024	77	3	0.0
Staphylococcus	1279	genus	0	60	40	0.0
Staphylococcus aureus	1280	species	7252422	64039	8771	9.81032e-05
Staphylococcus carnosus	1281	species	2605765	14	4	0.0
Staphylococcus epidermidis	1282	species	3296362	274136	206403	0.444597
Staphylococcus haemolyticus	1283	species	2629003	1316	339	0.000183782
Staphylococcus hyicus	1284	species	2472129	5	0	0.0
Staphylococcus simulans	1286	species	2647552	476	66	0.000181593
Staphylococcus xylosus	1288	species	8411206	14	6	0.0
Staphylococcus warneri	1292	species	2560716	235	99	2.2557e-24
Staphylococcus schleiferi	1295	species	12494798	229	6	0.0
Deinococcus	1298	genus	0	9	0	0.0
Deinococcus radiodurans	1299	species	6628921	4	3	0.0
Streptococcus	1301	genus	0	1	0	0.0
Streptococcus oralis	1303	species	1958690	1	1	0.0
Streptococcus salivarius	1304	species	3636237	1	1	0.0
Streptococcus sanguinis	1305	species	2388435	2	2	0.0
Streptococcus suis	1307	species	2683756	7	5	0.0
Streptococcus thermophilus	1308	species	3463400	8	8	0.0
Streptococcus agalactiae	1311	species	5721038	1	1	0.0
Streptococcus pneumoniae	1313	species	2272871	4	0	0.0
Streptococcus pyogenes	1314	species	4096430	4	2	0.0
Streptococcus parasanguinis	1318	species	2162630	1	0	0.0
Streptococcus dysgalactiae	1334	species	2149105	1	0	0.0
Streptococcus intermedius	1338	species	1963517	1	0	0.0
Streptococcus iniae	1346	species	2086959	2	1	0.0
Enterococcus	1350	genus	0	1	0	0.0
Enterococcus faecalis	1351	species	3401628	96	39	0.0
Enterococcus faecium	1352	species	5898717	68	15	0.0
Lactococcus lactis	1358	species	2704731	37	36	0.0
Lactococcus garvieae	1363	species	1957049	1	0	0.0
Lactococcus piscium	1364	species	2503066	1	0	0.0
Planococcus	1372	genus	0	1	0	0.0
Aerococcus urinae	1376	species	2027618	3	0	0.0
Aerococcus viridans	1377	species	2199877	1	0	0.0
Atopobium parvulum	1382	species	1543805	1	0	0.0
Bacillus	1386	genus	0	1	1	0.0
Bacillus amyloliquefaciens	1390	species	5608910	42	1	0.0
Bacillus anthracis	1392	species	17446789	3	1	0.0
Brevibacillus brevis	1393	species	6296436	3	1	0.0
Bacillus cereus	1396	species	9676532	7	1	0.0
Bacillus coagulans	1398	species	4327944	2	0	0.0
Bacillus megaterium	1404	species	5334474	9	3	0.0
Paenibacillus polymyxa	1406	species	6883167	6	3	0.0
Bacillus pumilus	1408	species	20721195	7	3	0.0
Bacillus cellulosilyticus	1413	species	4681672	1	1	0.0
Lysinibacillus sphaericus	1421	species	14371778	3	0	0.0
Bacillus subtilis	1423	species	7550081	48	8	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	3	2	0.0
Bacillus thuringiensis	1428	species	10269592	13	7	0.0
Amphibacillus xylanus	1449	species	2569486	2	1	0.0
Bacillus atrophaeus	1452	species	4171548	3	2	0.0
Paenibacillus larvae	1464	species	4056006	2	2	0.0
Bacillus methanolicus	1471	species	3425208	1	0	0.0
Sporosarcina psychrophila	1476	species	4674191	1	1	0.0
Bacillus simplex	1478	species	5521719	1	1	0.0
Bacillus smithii	1479	species	3381292	3	1	0.0
Clostridium acetobutylicum	1488	species	4136895	2	2	0.0
Clostridium botulinum	1491	species	4637504	8	8	0.0
Clostridium butyricum	1492	species	13843423	5	4	0.0
Clostridium cellulovorans	1493	species	5262222	2	2	0.0
Clostridioides difficile	1496	species	6297836	3	2	0.0
Clostridium formicaceticum	1497	species	4586755	1	0	0.0
Clostridium pasteurianum	1501	species	7159922	5	3	0.0
Clostridium perfringens	1502	species	6907798	14	14	0.0
Acetoanaerobium sticklandii	1511	species	2715461	1	0	0.0
Ruminiclostridium thermocellum	1515	species	3634338	1	0	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	1	0	0.0
Clostridium beijerinckii	1520	species	6161692	2	0	0.0
Moorella thermoacetica	1525	species	5377887	3	2	0.0
Clostridium kluyveri	1534	species	3989551	1	1	0.0
Gottschalkia acidurici	1556	species	3108248	10	3	0.0
Clostridium baratii	1561	species	3338630	2	1	0.0
Desulfotomaculum nigrificans	1565	species	2892255	1	1	0.0
Halobacillus halophilus	1570	species	4170008	430902	430799	0.186585
Leifsonia xyli	1575	species	2955779	5	3	0.0
Lactobacillus	1578	genus	0	3	0	0.0
Lactobacillus acidophilus	1579	species	2018718	2	0	0.0
Lactobacillus brevis	1580	species	2493592	1	0	0.0
Lactobacillus buchneri	1581	species	2575738	1	0	0.0
Lactobacillus casei	1582	species	3039836	1	0	0.0
Lactobacillus delbrueckii	1584	species	1920382	6	4	0.0
Lactobacillus helveticus	1587	species	3148198	2	0	0.0
Lactobacillus plantarum	1590	species	8684028	34	33	0.0
Lactobacillus gasseri	1596	species	1894360	1	1	0.0
Lactobacillus paracasei	1597	species	4200086	2	0	0.0
Lactobacillus sakei	1599	species	1884661	2	0	0.0
Lactobacillus acetotolerans	1600	species	1704859	1	1	0.0
Lactobacillus amylovorus	1604	species	1977087	1	0	0.0
Lactobacillus fermentum	1613	species	2108824	2	1	0.0
Lactobacillus ruminis	1623	species	2066652	1	0	0.0
Lactobacillus salivarius	1624	species	2663133	8	3	0.0
Lactobacillus sanfranciscensis	1625	species	1375770	1	0	0.0
Listeria	1637	genus	0	1	0	0.0
Listeria seeligeri	1640	species	2797636	1	1	0.0
Renibacterium salmoninarum	1646	species	3155250	5	5	0.0
Erysipelothrix	1647	genus	0	1	0	0.0
Erysipelothrix rhusiopathiae	1648	species	2398466	2	2	0.0
Trueperella pyogenes	1661	species	3453353	2	0	0.0
Arthrobacter	1663	genus	0	2	0	0.0
Bifidobacterium angulatum	1683	species	2043306	2	2	0.0
Bifidobacterium asteroides	1684	species	2167304	1	0	0.0
Bifidobacterium coryneforme	1687	species	1755151	1	0	0.0
Bifidobacterium indicum	1691	species	1734546	1	0	0.0
Brevibacterium	1696	genus	0	2	0	0.0
Brevibacterium linens	1703	species	8072179	1	0	0.0
Cellulomonas	1707	genus	0	2	0	0.0
Cellulomonas fimi	1708	species	4266344	4	2	0.0
Cellulomonas flavigena	1711	species	4123179	3	2	0.0
Corynebacterium	1716	genus	0	1	0	0.0
Corynebacterium diphtheriae	1717	species	2468991	2	2	0.0
Corynebacterium glutamicum	1718	species	6155998	13	9	0.0
Corynebacterium pseudotuberculosis	1719	species	6595197	4	4	0.0
Corynebacterium variabile	1727	species	3433007	20	4	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	1	1	0.0
Eubacterium limosum	1736	species	4233519	1	0	0.0
Thermodesulfobacterium commune	1741	species	1764045	1	0	0.0
Propionibacterium freudenreichii	1744	species	2646865	23	7	0.0
Propionibacterium acnes	1747	species	3361368	2	1	0.0
Acidipropionibacterium acidipropionici	1748	species	7323316	19	7	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	4	3	0.0
Mycobacterium	1763	genus	0	5	1	0.0
Mycobacterium avium	1764	species	6028446	3	2	0.0
Mycobacterium intracellulare	1767	species	5374059	3	0	0.0
Mycobacterium kansasii	1768	species	6489764	3	3	0.0
Mycobacterium leprae	1769	species	3268137	1	1	0.0
Mycobacterium phlei	1771	species	5349645	13	1	0.0
Mycobacterium smegmatis	1772	species	20962296	3	2	0.0
Mycobacterium tuberculosis	1773	species	7403540	1	1	0.0
Mycobacterium chelonae	1774	species	5029817	2	0	0.0
Mycobacterium marinum	1781	species	6555333	1	0	0.0
Mycobacterium neoaurum	1795	species	5421267	2	0	0.0
Mycobacterium chubuense	1800	species	6342624	3	1	0.0
Mycobacterium gilvum	1804	species	5883060	1	0	0.0
Mycobacterium vaccae	1810	species	6235754	2	2	0.0
Amycolatopsis methanolica	1814	species	7237391	3	2	0.0
Rhodococcus	1827	genus	0	1	0	0.0
Rhodococcus fascians	1828	species	5502110	2	2	0.0
Saccharopolyspora erythraea	1836	species	8212805	4	3	0.0
Saccharomonospora viridis	1852	species	4308349	1	0	0.0
Frankia	1854	genus	0	2	0	0.0
Frankia alni	1859	species	7497934	1	1	0.0
Geodermatophilus obscurus	1861	species	5322497	5	3	0.0
Actinoplanes missouriensis	1866	species	8773466	2	1	0.0
Streptomyces	1883	genus	0	7	1	0.0
Streptomyces albus	1888	species	15352626	4	2	0.0
Streptomyces ambofaciens	1889	species	8265737	2	1	0.0
Streptomyces clavuligerus	1901	species	7590758	1	0	0.0
Streptomyces coelicolor	1902	species	9054847	10	2	0.0
Streptomyces glaucescens	1907	species	7623774	2	1	0.0
Streptomyces globisporus	1908	species	7783599	2	1	0.0
Streptomyces griseus	1911	species	8545929	1	0	0.0
Streptomyces hygroscopicus	1912	species	10333189	9	6	0.0
Streptomyces lincolnensis	1915	species	10319054	4	1	0.0
Streptomyces lividans	1916	species	8345283	7	1	0.0
Streptomyces reticuli	1926	species	9336224	10	2	0.0
Streptomyces scabiei	1930	species	10148695	3	3	0.0
Streptomyces noursei	1971	species	9815884	3	2	0.0
Streptosporangium roseum	2001	species	10369518	4	2	0.0
Thermobispora bispora	2006	species	4189976	3	3	0.0
Nocardiopsis dassonvillei	2014	species	6543312	9	6	0.0
Thermomonospora curvata	2020	species	5639016	3	3	0.0
Thermobifida fusca	2021	species	3642249	2	0	0.0
Pimelobacter simplex	2045	species	5637360	6	2	0.0
Rothia dentocariosa	2047	species	2506025	4	1	0.0
Gordonia bronchialis	2054	species	5290012	2	1	0.0
Gordonia terrae	2055	species	5701501	5	2	0.0
Sphaerobacter thermophilus	2057	species	3993764	5	3	0.0
Tsukamurella	2060	genus	0	1	0	0.0
Tsukamurella paurometabola	2061	species	4479724	2	0	0.0
Streptomycetaceae	2062	family	0	1	0	0.0
Kitasatospora setae	2066	species	8783278	10	7	0.0
Mycoplasma arginini	2094	species	678592	1	1	0.0
Mycoplasma capricolum	2095	species	1692864	1	1	0.0
Mycoplasma genitalium	2097	species	579782	1	0	0.0
Mycoplasma hyopneumoniae	2099	species	909234	1	1	0.0
Mycoplasma hyorhinis	2100	species	836420	1	1	0.0
Mycoplasma mycoides	2102	species	2100167	7	0	0.0
Mycoplasma pneumoniae	2104	species	954052	1	0	0.0
Mycoplasma synoviae	2109	species	822985	1	1	0.0
Mycoplasma californicum	2113	species	796464	1	1	0.0
Mycoplasma mobile	2118	species	777079	5	5	0.0
Ureaplasma urealyticum	2130	species	874478	1	0	0.0
Acholeplasma laidlawii	2148	species	1496992	1	0	0.0
Methanobacterium	2160	genus	0	1	0	0.0
Methanobacterium formicicum	2162	species	7422571	50	0	0.0
Methanothermus fervidus	2180	species	1243342	1	0	0.0
Methanococcus voltae	2188	species	1936387	1	1	0.0
Methanocaldococcus jannaschii	2190	species	1739927	1	1	0.0
Methanosarcina barkeri	2208	species	4650840	1	0	0.0
Methanosarcina vacuolata	2215	species	4563885	1	0	0.0
Methanosaeta concilii	2223	species	3026645	1	0	0.0
Halobacterium salinarum	2242	species	2619893	1	1	0.0
Haloferax volcanii	2246	species	4012900	2	1	0.0
Halorubrum lacusprofundi	2247	species	3692576	1	1	0.0
Thermoproteus tenax	2271	species	1841542	1	1	0.0
Pyrobaculum islandicum	2277	species	1826402	1	1	0.0
Desulfobacterium autotrophicum	2296	species	5657782	4	2	0.0
Thermoplasma acidophilum	2303	species	1564906	1	0	0.0
Methanosphaera stadtmanae	2317	species	1767403	2	0	0.0
Halanaerobium praevalens	2331	species	2309262	9	5	0.0
Thermotoga	2335	genus	0	1	1	0.0
Thermotoga neapolitana	2337	species	1884562	1	0	0.0
Xylella fastidiosa	2371	species	2609554	4	4	0.0
Thermosipho africanus	2421	species	2016657	1	1	0.0
Fervidobacterium islandicum	2423	species	2237377	4	4	0.0
Teredinibacter turnerae	2426	species	5193164	5	1	0.0
Roseobacter denitrificans	2434	species	4331234	1	1	0.0
Gardnerella vaginalis	2702	species	1669705	1	0	0.0
Hirschia baltica	2724	species	3540114	2	1	0.0
Symbiobacterium thermophilum	2734	species	3566135	1	0	0.0
Marinobacter hydrocarbonoclasticus	2743	species	4384621	4	3	0.0
Halomonas	2745	genus	0	1	0	0.0
Halomonas elongata	2746	species	4061296	7	4	0.0
Carnobacterium maltaromaticum	2751	species	3650416	1	1	0.0
Homo sapiens	9606	species	3238442024	2691	1924	0.0
Pigeonpox virus	10264	species	282356	2	2	0.0
Escherichia virus P1	10678	species	94800	50	1	0.0
Enterobacteria phage 933W	10730	leaf	61670	1	0	0.0
