name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Coriobacterium glomerans	33871	species	2115681	1	1	0.0
Rathayibacter tritici	33888	species	3354681	1	1	0.0
Mycobacterium africanum	33894	species	4389314	1	0	0.0
Streptomyces avermitilis	33903	species	9119895	3	1	0.0
Bifidobacterium thermophilum	33905	species	2291643	2	2	0.0
Amycolatopsis mediterranei	33910	species	13655759	4	4	0.0
Anoxybacillus flavithermus	33934	species	2846746	6	6	0.0
Geobacillus thermoleovorans	33941	species	5320134	2	0	0.0
Acetobacterium woodii	33952	species	4044777	5	4	0.0
Lactobacillus johnsonii	33959	species	1958140	1	1	0.0
Leuconostoc citreum	33964	species	1896614	1	1	0.0
Melissococcus plutonius	33970	species	2059558	1	1	0.0
Rickettsia rhipicephali	33992	species	1377049	1	1	0.0
Gluconacetobacter diazotrophicus	33996	species	7914538	1	1	0.0
Paracoccus aminophilus	34003	species	4873118	10	6	0.0
Rhodospirillum centenum	34018	species	4355543	2	2	0.0
Candidatus Liberibacter asiaticus	34021	species	1229983	1	1	0.0
Leptothrix cholodnii	34029	species	4909403	37	25	6.32102e-06
Rahnella aquatilis	34038	species	5656799	14	1	0.0
Moraxella osloensis	34062	species	2649137	38	37	0.0
Variovorax	34072	genus	0	1	0	0.0
Variovorax paradoxus	34073	species	6817856	83	50	0.0
Riemerella anatipestifer	34085	species	2813253	3	3	0.0
Pelodictyon phaeoclathratiforme	34090	species	3018238	1	1	0.0
Streptobacillus moniliformis	34105	species	1673280	2	2	0.0
Geobacter sulfurreducens	35554	species	3764200	2	2	0.0
Heliobacterium modesticaldum	35701	species	3075407	1	1	0.0
Citrobacter amalonaticus	35703	species	7931914	7	5	0.0
Haloferax gibbonsii	35746	species	3918454	2	1	0.0
Rhodovulum sulfidophilum	35806	species	6638597	7	6	0.0
Bordetella holmesii	35814	species	3697767	1	1	0.0
Clostridium saccharoperbutylacetonicum	36745	species	6666445	9	7	0.0
Pseudomonas cichorii	36746	species	5986012	1	1	0.0
Mycobacterium abscessus	36809	species	18231971	6	3	0.0
Mycobacterium rhodesiae	36814	species	6415739	4	1	0.0
Thiobacillus denitrificans	36861	species	2909809	6	1	0.0
Paraburkholderia xenovorans	36873	species	19434089	18	9	0.0
Nocardia brasiliensis	37326	species	9436348	2	0	0.0
Nocardia farcinica	37329	species	6376062	5	4	0.0
Nocardia nova	37330	species	8348532	1	1	0.0
Marichromatium purpuratum	37487	species	3779112	3	3	0.0
Thermus scotoductus	37636	species	2355186	3	3	1.31762e-05
Enterococcus casseliflavus	37734	species	3427276	3	1	0.0
Rhodococcus opacus	37919	species	8880502	6	3	0.0
Sinomonas atrocyanea	37927	species	4492204	3	2	0.0
Methanosarcina siciliae	38027	species	5222724	2	2	0.0
Corynebacterium jeikeium	38289	species	2476822	3	2	0.0
Streptomyces pristinaespiralis	38300	species	8532592	3	2	0.0
Corynebacterium vitaeruminis	38305	species	2931780	3	3	0.0
Methanococcus maripaludis	39152	species	1742753	2	2	0.0
[Eubacterium] rectale	39491	species	3449685	2	2	0.0
Mesorhizobium ciceri	39645	species	6838036	6	1	0.0
Sulfurimonas denitrificans	39766	species	2201561	2	2	0.0
Dialister pneumosintes	39950	species	1274073	1	1	0.0
Erythrobacter litoralis	39960	species	3151875	20	16	0.0
Oligotropha carboxidovorans	40137	species	5740737	3	1	0.0
Acinetobacter johnsonii	40214	species	4081329	94	90	9.03723e-05
Stenotrophomonas	40323	genus	0	1	0	0.0
Stenotrophomonas maltophilia	40324	species	6512435	31	25	0.0
Actinosynnema mirum	40567	species	8248144	2	2	0.0
Xenorhabdus bovienii	40576	species	4523083	3	3	0.0
Borrelia duttonii	40834	species	1574881	2	1	0.0
Sphingomonadaceae	41297	family	0	1	0	0.0
Cyanothece sp. PCC 8801	41431	species	4787694	4	1	0.0
Burkholderia plantarii	41899	species	8081051	5	0	0.0
Streptomyces sampsonii	42239	species	7070328	1	1	0.0
Nitrospira moscoviensis	42253	species	4589485	1	1	0.0
Halobacteroides halobius	42422	species	2649255	1	1	0.0
Marinovum algicola	42444	species	5252390	2	2	0.0
Streptomyces collinus	42684	species	8377286	3	3	0.0
Corynebacterium argentoratense	42817	species	2031902	2	0	0.0
Ammonifex degensii	42838	species	2157067	1	0	0.0
Rickettsia felis	42862	species	1587240	1	1	0.0
Methanococcus aeolicus	42879	species	1569500	1	1	0.0
Pseudomonas alcaligenes	43263	species	4406305	14	10	0.0
Pseudomonas denitrificans	43306	species	5696307	16	9	0.0
Kutzneria albida	43357	species	9874926	2	2	0.0
Pseudoalteromonas rubra	43658	species	5913780	3	2	0.0
Paenarthrobacter aurescens	43663	species	5226648	7	1	0.0
Brachybacterium faecium	43669	species	3614992	8	3	0.0
Rothia mucilaginosa	43675	species	2278659	4	2	0.0
Lactococcus phage r1t	43685	species	33350	1	0	0.0
Corynebacterium urealyticum	43771	species	2342642	5	3	0.0
Tolumonas auensis	43948	species	3471292	1	1	0.0
Cyanothece sp. ATCC 51142	43989	species	5460377	3	0	0.0
Caldicellulosiruptor saccharolyticus	44001	species	2970275	1	0	0.0
Ferrimonas balearica	44012	species	4279159	3	0	0.0
Paenibacillus durus	44251	species	5814491	3	1	0.0
Bradyrhizobium oligotrophicum	44255	species	8264165	9	7	0.0
Borrelia recurrentis	44449	species	1242163	1	0	0.0
Sulfurospirillum barnesii	44674	species	2510109	1	0	0.0
Natronobacterium gregoryi	44930	species	3788356	1	1	0.0
Capnocytophaga haemolytica	45243	species	2688484	1	1	0.0
Vibrio scophthalmi	45658	species	9728927	1	1	0.0
Desulfohalobium retbaense	45663	species	2909567	1	1	0.0
Staphylococcus pasteuri	45972	species	2559946	48	15	2.95803e-05
Autographa californica nucleopolyhedrovirus	46015	leaf	133894	2	2	0.0
Anabaena sp. 90	46234	species	5305675	6	1	0.0
Thermoanaerobacter wiegelii	46354	species	2785056	2	2	0.0
Spirochaeta africana	46355	species	3285855	1	0	0.0
Sphingobium chlorophenolicum	46429	species	4573221	7	3	0.0
Hydrogenophaga	47420	genus	0	1	0	0.0
Lactobacillus rhamnosus	47715	species	3484485	3	1	0.0
Bibersteinia trehalosi	47735	species	2411529	3	1	0.0
Streptomyces lydicus	47763	species	8750753	6	4	0.0
Micromonospora aurantiaca	47850	species	7025559	4	2	0.0
Pseudomonas azotoformans	47878	species	6859618	10	4	2.64087e-15
Pseudomonas corrugata	47879	species	6124363	5	2	0.0
Pseudomonas fulva	47880	species	4920769	17	11	0.0
Pseudomonas oryzihabitans	47885	species	4834356	27	21	4.17781e-16
Serratia fonticola	47917	species	12326310	4	4	0.0
Acinetobacter pittii	48296	species	6018266	8	7	0.0
Xanthomonas fragariae	48664	species	8565300	4	0	0.0
Ralstonia	48736	genus	0	2	0	0.0
Novosphingobium aromaticivorans	48935	species	4233314	7	6	0.0
Desulfitobacterium hafniense	49338	species	5503334	2	2	0.0
Mycoplasma crocodyli	50052	species	934379	1	1	0.0
Wigglesworthia glossinidia	51229	species	711269	1	1	0.0
Haloarcula hispanica	51589	species	3895750	1	0	0.0
Pediococcus damnosus	51663	species	11570178	3	2	0.0
Aerococcus urinaeequi	51665	species	4067667	1	0	0.0
Tetragenococcus halophilus	51669	species	2476095	5	2	0.0
Meiothermus silvanus	52022	species	3721669	2	2	0.0
Prevotella dentalis	52227	species	3350206	2	2	0.0
Brachyspira pilosicoli	52584	species	2635825	1	1	0.0
Caldicellulosiruptor lactoaceticus	52766	species	2674809	2	2	0.0
Actinomyces meyeri	52773	species	2049088	7	7	0.0
Polaromonas	52972	genus	0	1	0	0.0
Pantoea	53335	genus	0	1	0	0.0
Enterococcus durans	53345	species	6143683	2	0	0.0
Intrasporangium calvum	53358	species	4024382	7	6	0.0
Hyphomicrobium denitrificans	53399	species	3723828	3	3	0.0
Pseudomonas citronellolis	53408	species	14631203	40	26	0.0
Pseudomonas resinovorans	53412	species	6484828	11	5	0.0
Xanthomonas axonopodis	53413	species	5343358	6	1	0.0
Nocardiopsis alba	53437	species	5848211	1	1	0.0
Lactobacillus lindneri	53444	species	2842174	1	1	0.0
Octadecabacter arcticus	53946	species	5478249	1	0	0.0
Pyrococcus horikoshii	53953	species	1738505	1	1	0.0
Ferroglobus placidus	54261	species	2196266	1	1	0.0
Raoultella ornithinolytica	54291	species	13911666	8	6	0.0
Chroococcidiopsis thermalis	54299	species	6689401	4	2	0.0
Pleurocapsa minor	54308	species	4986817	5	0	0.0
Streptomyces venezuelae	54571	species	18089227	4	0	0.0
Deinococcus proteolyticus	55148	species	2886836	1	1	0.0
Flavobacterium branchiophilum	55197	species	3563292	1	1	0.0
Caldicellulosiruptor owensensis	55205	species	2428903	1	1	0.0
Sediminispirochaeta smaragdinae	55206	species	4653970	1	1	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	5	2	0.0
Magnetospirillum gryphiswaldense	55518	species	4365796	3	2	0.0
Dehalobacter restrictus	55583	species	2943336	1	1	0.0
Vibrio anguillarum	55601	species	5628663	1	1	0.0
Bartonella clarridgeiae	56426	species	1522743	1	0	0.0
Xanthomonas sacchari	56458	species	5006106	22	14	0.0
Rhizobium gallicum	56730	species	7311190	3	3	0.0
Shewanella frigidimarina	56812	species	4845257	1	1	0.0
Thermus oshimai	56957	species	2401329	4	4	0.0
Mycoplasma suis	57372	species	725850	1	1	0.0
Pseudothermotoga hypogea	57487	species	4330581	4	1	0.0
Halomicrobium mukohataei	57705	species	3332349	1	1	0.0
Burkholderia thailandensis	57975	species	9210179	22	9	0.0
Colwellia sp. MT41	58049	species	4337945	1	1	0.0
Desulfotomaculum acetoxidans	58138	species	4545624	1	1	0.0
Desulfovibrio alaskensis	58180	species	3730232	1	0	0.0
Blastochloris	59282	genus	0	3	0	0.0
Streptococcus macedonicus	59310	species	2142762	2	0	0.0
Cellulophaga algicola	59600	species	4888353	1	0	0.0
Candidatus Phytoplasma australiense	59748	species	919869	1	0	0.0
Paenibacillus peoriae	59893	species	6219815	1	0	0.0
Cyanobium gracile	59930	species	3342364	1	0	0.0
Shewanella sp. MR-4	60480	species	4706287	6	0	0.0
Shewanella sp. MR-7	60481	species	4799109	3	1	0.0
Burkholderia pyrrocinia	60550	species	7961346	10	3	0.0
Burkholderia vietnamiensis	60552	species	14209387	16	4	0.0
Phaeobacter gallaeciensis	60890	species	4300940	2	2	0.0
Sanguibacter keddieii	60920	species	4253413	4	4	0.0
Shewanella woodyi	60961	species	5935403	1	1	0.0
Dehalococcoides mccartyi	61435	species	1417114	2	0	0.0
Enterobacter asburiae	61645	species	6470569	14	5	0.0
Lelliottia amnigena	61646	species	4616371	75	75	4.70558e-05
Pluralibacter gergoviae	61647	species	5489680	6	5	0.0
Kluyvera intermedia	61648	species	6166452	2	0	0.0
Serratia rubidaea	61652	species	4922834	1	1	0.0
Acidiphilium multivorum	62140	species	4214744	4	0	0.0
Shewanella baltica	62322	species	5379488	1	1	0.0
Azoarcus sp. BH72	62928	species	4376040	3	0	0.0
Acinetobacter sp. ADP1	62977	species	3598621	6	6	0.0
Aquifex aeolicus	63363	species	1590791	1	1	0.0
Sodalis glossinidius	63612	species	4292502	2	2	0.0
Sideroxydans lithotrophicus	63745	species	3003656	2	1	0.0
Borreliella bissettii	64897	species	1403443	2	2	0.0
Corynebacterium ulcerans	65058	species	4175194	2	1	0.0
Halothece sp. PCC 7418	65093	species	4179170	2	2	0.0
Cyanothece sp. PCC 7424	65393	species	6554169	3	0	0.0
Sulfurospirillum deleyianum	65553	species	2306351	1	0	0.0
Pseudomonas knackmussii	65741	species	6162905	18	12	0.0
Sulfurospirillum multivorans	66821	species	3175729	1	1	0.0
Edwardsiella ictaluri	67780	species	3812301	2	0	0.0
Citrobacter rodentium	67825	species	5444283	5	3	0.0
Streptomyces fulvissimus	68202	species	7905758	1	1	0.0
Streptomyces griseochromogenes	68214	species	10764674	3	2	0.0
Streptomyces pactum	68249	species	8180260	6	4	0.0
Cupriavidus basilensis	68895	species	8421483	11	8	0.0
Deinococcus geothermalis	68909	species	3247018	1	1	0.0
Pseudomonas sp. VLB120	69328	species	5966222	7	5	0.0
Caulobacter henricii	69395	species	3957288	5	4	0.0
Natrinema pellirubrum	69525	species	4354100	1	1	0.0
Selenomonas sputigena	69823	species	2568361	2	2	0.0
Pseudomonas plecoglossicida	70775	species	6233254	14	3	6.79363e-17
Shewanella oneidensis	70863	species	5131424	11	9	0.0
Mesorhizobium amorphae	71433	species	7343952	7	3	0.0
Kocuria palustris	71999	species	2854447	4	1	0.0
Kocuria rhizophila	72000	species	2697540	4	4	0.0
Pseudomonadales	72274	order	0	1	0	0.0
Ectothiorhodospiraceae	72276	family	0	1	0	0.0
Thiocystis violascens	73141	species	5017071	2	2	0.0
Methanocaldococcus vulcanius	73913	species	1761737	1	1	0.0
Thermaerobacter marianensis	73919	species	2844696	9	7	0.0
Photobacterium profundum	74109	species	6403280	1	1	0.0
Brevundimonas subvibrioides	74313	species	3445263	4	3	0.0
Maricaulis maris	74318	species	3368780	3	3	0.0
Pseudomonas balearica	74829	species	4383480	14	4	0.0
Paraburkholderia caribensis	75105	species	13917408	9	8	0.0
Pseudomonas mandelii	75612	species	7188564	2	1	0.0
Oxalobacteraceae	75682	family	0	1	0	0.0
Castellaniella defragrans	75697	species	3952818	4	1	0.0
Mannheimia haemolytica	75985	species	2934797	34	29	0.0
Campylobacter hominis	76517	species	1714951	1	1	0.0
Cellulophaga baltica	76594	species	4597822	3	2	0.0
Roseateles depolymerans	76731	species	5681722	13	9	0.0
Pseudomonas monteilii	76759	species	5553188	14	4	0.0
Myroides odoratimimus	76832	species	4457748	1	0	0.0
Solibacillus silvestris	76853	species	3987727	2	2	0.0
Caulobacteraceae	76892	family	0	2	0	0.0
Pseudomonas mosselii	78327	species	6247860	9	1	8.72129e-06
Mycobacterium canettii	78331	species	4482059	2	2	0.0
Asticcacaulis excentricus	78587	species	4308776	1	1	0.0
Bacillus pseudofirmus	79885	species	4249248	6	6	0.0
Thioflavicoccus mobilis	80679	species	4137521	2	2	0.0
Haliangium ochraceum	80816	species	9446314	8	4	0.0
Burkholderiales	80840	order	0	1	1	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	7	4	0.0
Aliivibrio wodanis	80852	species	4635126	1	1	0.0
Moritella viscosa	80854	species	5093989	1	0	0.0
Comamonadaceae	80864	family	0	6	0	0.0
Delftia	80865	genus	0	1	0	0.0
Delftia acidovorans	80866	species	6767514	16	4	0.0
Acidovorax avenae	80867	species	5482170	17	6	0.0
Acidovorax citrulli	80869	species	5352772	11	4	0.0
Hyphomonas neptunium	81032	species	3705021	3	2	0.0
Rhizobiaceae	82115	family	0	3	0	0.0
Cupriavidus gilardii	82541	species	5578743	6	2	0.0
Pseudanabaena sp. PCC 7367	82654	species	4885680	5	1	0.0
Serratia plymuthica	82996	species	6554843	8	3	0.0
Lactococcus phage P008	83129	species	28538	1	1	0.0
Mycobacterium immunogenum	83262	species	11178626	1	0	0.0
Aminobacter aminovorans	83263	species	6890726	7	3	0.0
Myxococcus stipitatus	83455	species	10350586	3	1	0.0
Parachlamydia acanthamoebae	83552	species	3072383	2	1	0.0
Chlamydia felis	83556	species	1173791	1	0	0.0
Chlamydia pneumoniae	83558	species	2460618	1	0	0.0
Chlamydia muridarum	83560	species	1503632	1	0	0.0
Simkania negevensis	83561	species	2628375	1	0	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	7	2	0.0
Pseudoxanthomonas	83618	genus	0	1	0	0.0
Leclercia adecarboxylata	83655	species	4803917	17	17	6.45981e-06
Methanobrevibacter ruminantium	83816	species	2937203	2	2	0.0
Methanoculleus bourgensis	83986	species	2789774	1	1	0.0
Clostridium autoethanogenum	84023	species	8704651	1	0	0.0
Slackia heliotrinireducens	84110	species	3165038	1	1	0.0
Eggerthella lenta	84112	species	3632260	2	0	0.0
Magnetospirillum magneticum	84159	species	4967148	5	1	0.0
Microbacterium chocolatum	84292	species	3168630	4	3	0.0
Brachyspira intermedia	84377	species	3308048	1	0	0.0
Brachyspira murdochii	84378	species	3241804	2	2	0.0
Hippea maritima	84405	species	1694430	2	0	0.0
Lysobacter antibioticus	84531	species	11681564	8	7	0.0
Pedobacter	84567	genus	0	1	0	0.0
Gordonia polyisoprenivorans	84595	species	5844299	3	1	0.0
Aeromonadaceae	84642	family	0	1	0	0.0
Beutenbergia cavernae	84757	species	4669183	1	1	0.0
Desulfotalea psychrophila	84980	species	3659634	1	1	0.0
Pseudarthrobacter chlorophenolicus	85085	species	4980870	7	2	0.0
Thauera sp. MZ1T	85643	species	4574586	20	13	3.39183e-05
[Bacillus] selenitireducens	85683	species	3592487	1	1	0.0
Achromobacter xylosoxidans	85698	species	9063264	32	10	1.30142e-26
Saccharophagus degradans	86304	species	5057531	1	1	0.0
Bacillus weihenstephanensis	86662	species	5740546	3	1	0.0
Bacillus halodurans	86665	species	4202352	3	3	0.0
Aerococcus christensenii	87541	species	1634920	1	1	0.0
Burkholderia multivorans	87883	species	13696114	31	15	0.0
Treponema primitia	88058	species	4059867	1	1	0.0
Caulobacter segnis	88688	species	4655622	8	8	0.0
Ruegeria pomeroyi	89184	species	4601048	3	3	0.0
Enterobacterales	91347	order	0	3	0	0.0
Asaia bogorensis	91915	species	3198265	1	1	0.0
[Brevibacterium] flavum	92706	species	3339820	1	0	0.0
Pandoraea	93217	genus	0	5	1	0.0
Pandoraea apista	93218	species	16769721	4	3	0.0
Pandoraea norimbergensis	93219	species	6167370	1	1	0.0
Pandoraea pnomenusa	93220	species	11008666	8	5	0.0
Pandoraea pulmonicola	93221	species	5867621	2	0	0.0
Pandoraea sputorum	93222	species	5751958	3	1	0.0
Shewanella sp. ANA-3	94122	species	5251146	9	3	0.0
Ramlibacter tataouinensis	94132	species	4493411	42	28	0.0
Bordetella petrii	94624	species	5287950	3	0	0.0
Burkholderia stabilis	95485	species	8527947	3	0	0.0
Burkholderia cenocepacia	95486	species	15410767	33	9	0
Flavobacterium psychrophilum	96345	species	7603866	5	5	0.0
Calothrix sp. PCC 7507	99598	species	7023215	2	1	0.0
Onion yellows phytoplasma	100379	species	853092	1	1	0.0
Burkholderia ubonensis	101571	species	22281372	24	15	0.0
Stanieria cyanosphaera	102116	species	5544990	1	1	0.0
Desulfotomaculum gibsoniae	102134	species	4855529	1	1	0.0
Streptococcus infantarius	102684	species	1913271	2	2	1.80325e-05
Nostoc sp. PCC 7120	103690	species	7211789	1	1	0.0
Saccharothrix espanaensis	103731	species	9360653	5	5	0.0
Rhodococcus pyridinivorans	103816	species	5590512	1	0	0.0
Bordetella hinzii	103855	species	9772861	4	1	0.0
Ralstonia mannitolilytica	105219	species	9915295	20	15	1.2519e-05
Methylibium petroleiphilum	105560	species	4643639	39	27	0.0
Cupriavidus	106589	genus	0	1	0	0.0
Cupriavidus necator	106590	species	7948767	8	3	0.0
Ensifer adhaerens	106592	species	7267502	2	2	0.0
Thioalkalivibrio	106633	genus	0	1	0	0.0
Acinetobacter nosocomialis	106654	species	4061750	11	2	1.52803e-05
Opitutus terrae	107709	species	5957605	3	3	0.0
Thioalkalivibrio paradoxus	108010	species	3756729	3	3	0.0
Thermococcus guaymasensis	110164	species	1920914	1	0	0.0
Sinorhizobium medicae	110321	species	6817576	2	0	0.0
Mycobacterium vanbaalenii	110539	species	6491865	3	2	0.0
Synechococcus sp. CC9605	110662	species	2510659	1	0	0.0
Actinomyces radicidentis	111015	species	3051613	2	2	0.0
Muricauda ruestringensis	111501	species	3842422	1	0	0.0
Leptolyngbya sp. PCC 7376	111781	species	5125950	5	4	0.0
Bathymodiolus septemdierum thioautotrophic gill symbiont	113267	species	1469434	1	0	0.0
Candidatus Carsonella ruddii	114186	species	157543	1	1	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	9	6	0.0
Methylobacterium nodulans	114616	species	8839022	4	3	0.0
Sphingopyxis alaskensis	117207	species	3373713	11	2	2.37403e-12
Denitrovibrio acetiphilus	118000	species	3222077	3	3	0.0
Oscillatoria acuminata	118323	species	7804270	6	4	0.0
Burkholderiaceae	119060	family	0	2	0	0.0
Cupriavidus metallidurans	119219	species	6913352	7	4	0.0
Pseudothermotoga thermarum	119394	species	2039943	3	0	0.0
Syntrophobacter fumaroxidans	119484	species	4990251	1	1	0.0
Pseudarthrobacter sulfonivorans	121292	species	5056151	2	2	0.0
Pannonibacter phragmitetus	121719	species	5669701	4	3	0.0
Pectobacterium	122277	genus	0	2	0	0.0
Bordetella trematum	123899	species	4485537	5	3	0.0
Stenotrophomonas acidaminiphila	128780	species	4138297	5	2	0.0
Geobacillus subterraneus	129338	species	3474426	3	0	0.0
Human mastadenovirus A	129875	species	68250	2	0	0.0
Kineococcus radiotolerans	131568	species	4956672	3	2	0.0
Desulfomicrobium orale	132132	species	2783374	3	3	0.0
Rhodococcus jostii	132919	species	9702737	5	1	0.0
Caldilinea aerophila	133453	species	5144873	1	1	0.0
Nitrosococcus halophilus	133539	species	4145260	4	4	0.0
Leisingera methylohalidivorans	133924	species	4650996	1	1	0.0
Olsenella uli	133926	species	2051896	1	1	0.0
Paraburkholderia fungorum	134537	species	9058983	5	5	0.0
Mycobacterium goodii	134601	species	7105933	2	2	0.0
Actinoplanes sp. SE50/110	134676	species	9239851	7	6	0.0
Ureaplasma parvum	134821	species	743562	1	1	0.0
Nocardia cyriacigeorgica	135487	species	6194645	6	2	0.0
Pseudomonadaceae	135621	family	0	4	0	0.0
Bacillus endophyticus	135735	species	5313985	2	2	0.0
Thermocrinis albus	136094	species	1500577	1	1	0.0
Leuconostoc kimchii	136609	species	2101787	1	0	0.0
Weissella cibaria	137591	species	2577731	1	1	0.0
Blastococcus saxobsidens	138336	species	4875340	11	7	0.0
Isoptericola variabilis	139208	species	3307740	4	0	0.0
Desulfitobacterium metallireducens	142877	species	3176073	1	1	0.0
Filifactor alocis	143361	species	1931012	3	2	0.0
Thermosynechococcus elongatus	146786	species	2593857	1	1	0.0
Corynebacterium simulans	146827	species	5336673	12	11	0.0
Streptomyces parvulus	146923	species	7766531	1	1	0.0
Azospira	146937	genus	0	1	0	0.0
Azospira oryzae	146939	species	3806980	9	6	0.0
Thioalkalimicrobium cyclicum	147268	species	1932455	2	2	0.0
Paraburkholderia phymatum	148447	species	8676562	6	1	0.0
Lactobacillus kunkeei	148814	species	1614522	1	1	0.0
Marinitoga piezophila	149715	species	2244793	3	3	0.0
Streptococcus lutetiensis	150055	species	1975547	2	0	7.19795e-18
Anoxybacillus	150247	genus	0	1	0	0.0
Treponema azotonutricium	150829	species	3855671	1	1	0.0
Pseudopedobacter saltans	151895	species	4635236	2	1	0.0
Pseudoalteromonas issachenkonii	152297	species	4131541	1	1	0.0
Burkholderia ambifaria	152480	species	11349840	11	6	0.0
Burkholderia dolosa	152500	species	6409095	7	0	0.0
Sphingomonas melonis	152682	species	4196755	19	12	7.39438e-06
Corynebacterium efficiens	152794	species	3219505	5	2	0.0
Kozakia baliensis	153496	species	6599181	3	2	0.0
Cellvibrio japonicus	155077	species	4576573	4	2	0.0
Bacillus toyonensis	155322	species	5025419	1	0	0.0
Caulobacter vibrioides	155892	species	4029938	7	7	0.0
Acaryochloris marina	155978	species	8361599	5	1	0.0
Corynebacterium imitans	156978	species	2565321	10	7	2.41938e-05
[Mannheimia] succiniciproducens	157673	species	2314078	2	2	0.0
Pseudomonas parafulva	157782	species	5087619	3	3	0.0
Pseudomonas cremoricolorata	157783	species	4780403	8	7	0.0
Sulfolobus islandicus rod-shaped virus 1	157898	species	32308	1	1	0.0
Chromohalobacter salexigens	158080	species	3696649	1	0	0.0
Novosphingobium resinovorum	158500	species	6918128	7	4	0.0
Bifidobacterium scardovii	158787	species	3158347	1	1	0.0
Cedecea neteri	158822	species	23867322	5	4	0.0
Enterobacter hormaechei	158836	species	11766809	9	5	0.0
Collimonas fungivorans	158899	species	5393313	6	2	0.0
Shamonda virus	159150	species	12104	2	2	0.0
Roseibacterium elongatum	159346	species	3555109	1	0	0.0
Paenibacillus terrae	159743	species	6083395	3	2	0.0
Corynebacterium casei	160386	species	3132213	4	3	0.0
Acidihalobacter prosperus	160660	species	3566941	1	1	0.0
Sphingomonas wittichii	160791	species	5915246	26	20	0.0
Anaeromyxobacter	161492	genus	0	1	0	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	7	4	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	5	5	0.0
Corynebacterium camporealensis	161896	species	2451810	8	8	0.0
Corynebacterium singulare	161899	species	2830519	11	8	0
Paenibacillus naphthalenovorans	162209	species	5200139	1	1	0.0
Streptomyces puniciscabiei	164348	species	9698948	6	3	0.0
Mycobacterium sp. MCS	164756	species	5920523	1	0	0.0
Mycobacterium sp. JLS	164757	species	6048425	1	0	0.0
Weissella koreensis	165096	species	1441470	3	1	0.0
Sphingobium	165695	genus	0	2	0	0.0
Sphingopyxis	165697	genus	0	1	0	0.0
Human endogenous retrovirus K113	166122	leaf	9472	4	0	3.93479e-09
Synechococcus sp. WH 8109	166314	species	2111515	1	0	0.0
Thermobaculum terrenum	166501	species	3101581	3	3	0.0
Ilyobacter polytropus	167642	species	3132314	2	2	0.0
Anaerolinea thermophila	167964	species	3532378	2	1	0.0
uncultured Termite group 1 bacterium	167965	species	1148570	1	0	0.0
Laribacter hongkongensis	168471	species	3169329	5	3	0.0
Salinispora tropica	168695	species	5183331	2	1	0.0
Salinispora arenicola	168697	species	5786361	1	0	0.0
Corynebacterium aurimucosum	169292	species	2819226	15	10	0
Methanosarcina lacustris	170861	species	4139808	2	2	0.0
Tistrella mobilis	171437	species	6512983	5	2	0.0
Elizabethkingia miricola	172045	species	4242519	1	1	0.0
Ramlibacter	174951	genus	0	1	0	0.0
Leptospirillum ferriphilum	178606	species	2368371	1	0	0.0
Alicycliphilus denitrificans	179636	species	4953232	22	15	0
Cyprinid herpesvirus 3	180230	species	295146	1	0	0.0
Delftia tsuruhatensis	180282	species	7195716	20	8	0.0
Desulfococcus oleovorans	181663	species	3944167	2	2	0.0
Erwinia billingiae	182337	species	5372268	5	5	0.0
Kribbella	182639	genus	0	1	0	0.0
Kribbella flavida	182640	species	7579488	5	3	0.0
Oceanobacillus iheyensis	182710	species	3630528	1	1	0.0
Corallococcus coralloides	184914	species	10080619	7	5	0.0
Desulfovibrio magneticus	184917	species	5315620	2	1	0.0
Paludibacter propionicigenes	185300	species	3685504	5	4	0.0
Xylanimonas cellulosilytica	186189	species	3831380	3	2	0.0
Marinithermus hydrothermalis	186192	species	2269167	2	2	1.36757e-05
Candidatus Baumannia cicadellinicola	186490	species	1040878	1	1	0.0
Lambdavirus	186765	genus	0	3	0	0.0
Thioalkalivibrio nitratireducens	186931	species	4002350	2	0	0.0
Sneathia amnii	187101	species	1330224	3	3	0.0
Methylocystis sp. SC2	187303	species	3773444	2	2	0.0
Acidaminococcus intestini	187327	species	2487765	2	2	0.0
Pediococcus claussenii	187452	species	2958378	4	1	0.0
Thalassolituus oleivorans	187493	species	3842190	5	3	0.0
Oleispira antarctica	188908	species	4406383	3	3	0.0
Pedobacter cryoconitis	188932	species	5950539	3	0	0.0
Paenibacillus odorifer	189426	species	6812473	1	1	0.0
Mycobacterium sp. KMS	189918	species	6256079	1	0	0.0
Ralstonia insidiosa	190721	species	12164766	40	38	0.0
Vibrio coralliilyticus	190893	species	17260629	1	1	0.0
Rhodococcus aetherivorans	191292	species	5922748	2	1	0.0
Conexibacter woesei	191495	species	6359369	6	4	0.0
Fluviicola taffensis	191579	species	4633577	5	5	0.0
Shewanella denitrificans	192073	species	4545906	1	1	0.0
Rhodoferax ferrireducens	192843	species	4969784	10	9	0.0
Desulfovibrionaceae	194924	family	0	1	0	0.0
Synechococcus sp. PCC 8807	195248	species	3304088	1	0	0.0
