name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Cupriavidus gilardii	82541	species	5578743	1	0	2.08047e-62
Pseudanabaena sp. PCC 7367	82654	species	4885680	1	0	0.0
Serratia plymuthica	82996	species	6554843	1	0	0.0
Aminobacter aminovorans	83263	species	6890726	1	1	0.0
Parachlamydia acanthamoebae	83552	species	3072383	1	0	0.0
Simkania negevensis	83561	species	2628375	1	0	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	18	0	0.0
Pseudoxanthomonas	83618	genus	0	2	0	0.0
Methanobrevibacter ruminantium	83816	species	2937203	1	1	0.0
Chrysanthemum stem necrosis virus	83871	species	16732	1	1	0.0
Clostridium aceticum	84022	species	4207037	2	1	0.0
Clostridium autoethanogenum	84023	species	8704651	3	1	0.0
Coriobacteriaceae	84107	family	0	2	0	0.0
Eggerthella lenta	84112	species	3632260	1	1	0.0
Brachyspira murdochii	84378	species	3241804	2	0	0.0
Lysobacter antibioticus	84531	species	11681564	2	2	0.0
Aeromonadaceae	84642	family	0	1	0	0.0
Beutenbergia cavernae	84757	species	4669183	1	0	0.0
Coriobacteriia	84998	class	0	1	0	0.0
Bifidobacteriales	85004	order	0	1	0	0.0
Corynebacteriales	85007	order	0	1	0	0.0
Pseudarthrobacter chlorophenolicus	85085	species	4980870	1	0	0.0
Achromobacter xylosoxidans	85698	species	9063264	6	2	7.12422e-15
Saccharophagus degradans	86304	species	5057531	3	2	0.0
Aerococcus christensenii	87541	species	1634920	4	4	0.0
Burkholderia multivorans	87883	species	13696114	3	1	0.0
Caulobacter segnis	88688	species	4655622	1	1	0.0
Corynebacterium terpenotabidum	89154	species	2751233	8	0	0.0
Enterobacterales	91347	order	0	6	0	0.0
Candidatus Paracaedibacter acanthamoebae	91604	species	2485110	1	1	0.0
[Brevibacterium] flavum	92706	species	3339820	2	0	0.0
Pandoraea	93217	genus	0	2	0	0.0
Pandoraea apista	93218	species	16769721	1	1	0.0
Pandoraea pnomenusa	93220	species	11008666	39	29	5.01948e-05
Edwardsiella hoshinae	93378	species	3811650	2	0	0.0
Shewanella sp. ANA-3	94122	species	5251146	5	0	0.0
Ramlibacter tataouinensis	94132	species	4493411	4	1	0.0
Bordetella petrii	94624	species	5287950	4	2	0.0
Burkholderia cenocepacia	95486	species	15410767	19	11	0.0
Legionella fallonii	96230	species	4434890	1	0	0.0
Ferroplasma acidarmanus	97393	species	1935211	1	1	0.0
Chloroherpeton thalassium	100716	species	3293456	1	1	0.0
Wolbachia endosymbiont of Onchocerca ochengi	100901	species	957990	1	0	0.0
Desulfotomaculum gibsoniae	102134	species	4855529	2	2	0.0
Saccharothrix espanaensis	103731	species	9360653	2	0	0.0
Rhodococcus pyridinivorans	103816	species	5590512	1	0	0.0
Bordetella hinzii	103855	species	9772861	4	0	0.0
Methylibium petroleiphilum	105560	species	4643639	2	1	0.0
Cupriavidus necator	106590	species	7948767	13	11	0.0
Ensifer adhaerens	106592	species	7267502	2	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	1	0	0.0
Thioalkalivibrio paradoxus	108010	species	3756729	1	0	0.0
Corynebacterium falsenii	108486	species	2719616	18	4	1.11538e-17
Mycobacterium vanbaalenii	110539	species	6491865	1	0	0.0
Methylobacterium nodulans	114616	species	8839022	1	0	0.0
Deinococcales	118964	order	0	1	0	0.0
Burkholderiaceae	119060	family	0	7	0	0.0
Cupriavidus metallidurans	119219	species	6913352	3	2	0.0
Marinomonas mediterranea	119864	species	4684316	2	1	0.0
Stenotrophomonas acidaminiphila	128780	species	4138297	1	1	0.0
Staphylococcus prophage phiPV83	129009	species	45636	2	0	6.25656e-17
Geobacillus subterraneus	129338	species	3474426	1	0	0.0
Staphylococcus phage Slt	130478	species	42942	3	0	0.00155408
Mycobacterium goodii	134601	species	7105933	2	0	0.0
Chromatiales	135613	order	0	1	0	0.0
Piscirickettsiaceae	135616	family	0	1	0	0.0
Pseudomonadaceae	135621	family	0	11	0	0.0
Bacillus endophyticus	135735	species	5313985	1	1	0.0
Corynebacterium testudinoris	136857	species	2721226	8	7	0.0
Helicobacter cetorum	138563	species	1903950	1	1	0.0
Isoptericola variabilis	139208	species	3307740	1	0	0.0
Desulfitobacterium metallireducens	142877	species	3176073	1	0	0.0
Filifactor alocis	143361	species	1931012	22	19	0.0
[Eubacterium] sulci	143393	species	1739380	1	1	0.0
Corynebacterium simulans	146827	species	5336673	981	917	0.002199
Azospira oryzae	146939	species	3806980	1	1	0.0
Sulfuricurvum kujiense	148813	species	2819357	1	1	0.0
Lactobacillus kunkeei	148814	species	1614522	7	7	0.0
Pseudomonas phage B3	151599	species	38439	43	16	0.0733179
Pseudopedobacter saltans	151895	species	4635236	1	0	0.0
Burkholderia ambifaria	152480	species	11349840	6	5	0.0
Burkholderia dolosa	152500	species	6409095	2	0	1.75299e-63
Corynebacterium efficiens	152794	species	3219505	12	8	0.0
Cellvibrio japonicus	155077	species	4576573	2	2	0.0
Corynebacterium imitans	156978	species	2565321	16	1	0
Pseudomonas parafulva	157782	species	5087619	9	2	0.0
Pseudomonas cremoricolorata	157783	species	4780403	3	0	4.51622e-27
Chromohalobacter salexigens	158080	species	3696649	1	1	0.0
Hahella chejuensis	158327	species	7215267	1	0	0.0
Cedecea neteri	158822	species	23867322	1	0	8.03194e-16
Enterobacter hormaechei	158836	species	11766809	18	0	2.13756e-13
Collimonas fungivorans	158899	species	5393313	1	0	0.0
Paenibacillus terrae	159743	species	6083395	1	0	0.0
Corynebacterium casei	160386	species	3132213	16	11	1.03448e-17
Anaeromyxobacter dehalogenans	161493	species	5021404	3	0	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	1	0	4.45014e-17
Corynebacterium camporealensis	161896	species	2451810	56	43	0.0
Corynebacterium singulare	161899	species	2830519	137	66	0.00137769
Streptomyces puniciscabiei	164348	species	9698948	2	2	0.0
Vulcanisaeta distributa	164451	species	2374137	1	0	0.0
Human endogenous retrovirus K113	166122	leaf	9472	6	0	3.50642e-12
Ilyobacter polytropus	167642	species	3132314	1	0	0.0
Salinispora arenicola	168697	species	5786361	2	0	1.10261e-62
Corynebacterium aurimucosum	169292	species	2819226	163	88	1.06603e-17
Clostridium saccharobutylicum	169679	species	5107814	9	7	0.0
Alicycliphilus denitrificans	179636	species	4953232	6	3	0.0
Delftia tsuruhatensis	180282	species	7195716	8	5	0.0
Desulfovibrio aespoeensis	182210	species	3629109	2	0	0.0
Erwinia billingiae	182337	species	5372268	1	1	0.0
Kribbella flavida	182640	species	7579488	1	1	0.0
Corallococcus coralloides	184914	species	10080619	1	0	0.0
Desulfovibrio magneticus	184917	species	5315620	1	0	0.0
Staphylococcus phage 13	186153	species	42722	2	0	0.00161991
Acholeplasmatales	186329	order	0	1	0	0.0
Clostridia	186801	class	0	1	0	0.0
Lactobacillales	186826	order	0	5	0	0.0
Sneathia amnii	187101	species	1330224	1	0	0.0
Thalassolituus oleivorans	187493	species	3842190	1	1	0.0
Pedobacter cryoconitis	188932	species	5950539	2	2	0.0
Paenibacillus odorifer	189426	species	6812473	1	0	0.0
Ralstonia insidiosa	190721	species	12164766	3	3	0.0
Vibrio coralliilyticus	190893	species	17260629	1	1	0.0
Rhodococcus aetherivorans	191292	species	5922748	4	2	0.0
Corynebacterium atypicum	191610	species	2359448	1	0	0.0
Rhodoferax ferrireducens	192843	species	4969784	1	0	0.0
Nocardioides sp. JS614	196162	species	5293685	3	3	0.0
Actinoplanes friuliensis	196914	species	9376071	1	1	0.0
Deferribacter desulfuricans	197162	species	2542933	1	1	0.0
Azoarcus sp. CIB	198107	species	5257030	1	0	0.0
Candidatus Pelagibacter ubique	198252	species	1308759	1	1	0.0
Pseudomonas koreensis	198620	species	12292986	2	0	0.0
Pseudomonas poae	200451	species	5512241	3	1	0.0
Sulfurimonas autotrophica	202747	species	2153198	1	1	0.0
Candidatus Blochmannia floridanus	203907	species	705557	1	1	0.0
Rhodospirillales	204441	order	0	2	0	0.0
Sphingomonadales	204457	order	0	1	0	0.0
Neisseriales	206351	order	0	2	0	0.0
Rhodocyclales	206389	order	0	1	0	0.0
Sulfurovum lithotrophicum	206403	species	2217891	1	0	0.0
Enterobacter kobei	208224	species	4927478	2	0	0
Alkaliphilus metalliredigens	208226	species	4929566	1	1	0.0
Amycolatopsis japonica	208439	species	9053857	1	0	0.0
Escherichia albertii	208962	species	4679521	1	1	0.0
Mycobacterium sp. JS623	212767	species	7221766	4	0	0.0
Alistipes finegoldii	214856	species	3734239	2	0	0.0
Erwinia sp. Ejp617	215689	species	3957675	2	0	0.0
Pseudomonas rhizosphaerae	216142	species	4688635	5	0	8.3827e-27
Polaromonas naphthalenivorans	216465	species	5366143	1	1	0.0
Stenotrophomonas rhizophila	216778	species	4198652	2	0	0.0
Bifidobacterium longum	216816	species	3655960	2	0	0.0
Spiroplasma culicicola	216935	species	1175131	1	1	0.0
Spiroplasma diminutum	216936	species	945296	3	1	0.0
Clostridium carboxidivorans	217159	species	5752782	3	0	0.0
Pseudomonas antarctica	219572	species	6607040	4	0	4.25751e-29
Alcanivoracaceae	224372	family	0	1	0	0.0
Corynebacterium halotolerans	225326	species	3222008	13	4	8.02874e-05
Belliella baltica	232259	species	4196595	1	1	0.0
Acidovorax sp. JS42	232721	species	4585154	25	0	1.10461e-40
Pseudomonas alkylphenolia	237609	species	5764622	6	2	0.0
Akkermansia muciniphila	239935	species	2704687	1	1	0.0
Rummeliibacillus stabekisii	241244	species	3420739	3	3	0.0
Crinalium epipsammum	241425	species	5620407	1	1	0.0
Klebsiella variicola	244366	species	10894097	112	3	0
Staphylococcus equorum	246432	species	8544915	6	2	0.0
Bacteroides cellulosilyticus	246787	species	7084828	1	1	0.0
Pseudomonas syringae group genomosp. 3	251701	species	6538260	3	2	0.0
Microbulbifer thermotolerans	252514	species	3938396	1	0	0.0
Mahella australiensis	252966	species	3135972	2	0	0.0
Paraburkholderia phenoliruptrix	252970	species	7651131	2	0	0.0
Owenweeksia hongkongensis	253245	species	4000057	1	1	0.0
Fictibacillus arsenicus	255247	species	4055461	2	2	0.0
Glutamicibacter arilaitensis	256701	species	3918308	9	5	0.0
Corynebacterium resistens	258224	species	2601311	37	21	0.000278009
Staphylococcus phage 77	259901	species	41708	2	0	0.0
Methylovorus glucosotrophus	266009	species	3082007	1	1	0.0
Ferrimonadaceae	267892	family	0	1	0	0.0
Methylomicrobium alcaliphilum	271065	species	4796711	1	0	0.0
Chlorobaculum limnaeum	274537	species	2797276	1	1	0.0
Pseudomonas phage F116	280701	species	65195	1	1	0.0
Staphylococcus pseudintermedius	283734	species	4509494	3	0	2.62283e-30
Alcanivorax dieselolei	285091	species	4928223	10	5	0.0
Streptomyces rubrolavendulae	285473	species	6543262	2	0	0.0
[Clostridium] clariflavum	288965	species	4897678	1	1	0.0
Jannaschia sp. CCS1	290400	species	4404049	1	0	0.0
Photorhabdus asymbiotica	291112	species	5094138	3	0	0.0
Anoxybacillus amylolyticus	294699	species	3158269	1	0	0.0
Bacillus lehensis	300825	species	3993073	2	2	0.0
Candidatus Liberibacter americanus	309868	species	1195201	2	2	0.0
Flavobacterium indicum	312277	species	2993089	2	2	0.0
Pseudomonas entomophila	312306	species	5888780	16	0	1.31066e-27
Alteromonas mediterranea	314275	species	5274170	1	1	0.0
Streptococcus gallolyticus	315405	species	2285714	2	1	0.0
Beggiatoa leptomitiformis	319938	species	4265296	1	1	0.0
Staphylococcus phage 29	320846	species	42802	2	0	0.00159589
Dokdonella koreensis	323415	species	4446619	1	0	7.55357e-61
Staphylococcus phage phiETA2	326036	species	43265	1	0	0.0
Dokdonia donghaensis	326320	species	3293944	1	1	0.0
Paraglaciecola psychrophila	326544	species	5413691	2	2	0.0
Candidatus Accumulibacter phosphatis	327160	species	5306133	1	0	3.92874e-62
Candidatus Solibacter usitatus	332163	species	9965640	5	4	0.0
Bradyrhizobium sp. S23321	335659	species	7231841	1	1	0.0
Herbaspirillum hiltneri	341045	species	4965474	1	0	0.0
Pseudomonas phage F10	347324	species	39199	106	12	0.0474401
Psychrobacter sp. PRwf-1	349106	species	2995049	1	1	0.0
Micavibrio aeruginosavorus	349221	species	2470296	1	1	0.0
Corynebacterium marinum	349751	species	2729219	14	8	0.0
Alkalilimnicola ehrlichii	351052	species	3275944	1	1	0.0
Xenorhabdus doucetiae	351671	species	4203651	3	0	0.0
Bacteroides dorei	357276	species	5310365	1	0	0.0
Acidovorax sp. KKS102	358220	species	5196935	3	0	0.0
Verminephrobacter eiseniae	364317	species	5597943	1	1	0.0
Caulobacter sp. K31	366602	species	5889399	1	0	0.0
Cupriavidus sp. USMAA1020	367825	species	7949449	1	0	0.0
Isoptericola dokdonensis	372663	species	3826972	1	1	0.0
Rivularia sp. PCC 7116	373994	species	8728773	2	2	0.0
Lactobacillus backii	375175	species	14123253	1	1	0.0
Janthinobacterium sp. Marseille	375286	species	4110251	1	1	0.0
Halotalea alkalilenta	376489	species	4387428	5	0	0.0
Cyanobacterium aponinum	379064	species	4176973	2	2	0.0
Streptomyces bingchenggensis	379067	species	11936683	1	0	0.0
Pseudomonas protegens	380021	species	6923588	7	1	0.0
Nitratiruptor sp. SB155-2	387092	species	1877931	1	1	0.0
Sulfurovum sp. NBC37-1	387093	species	2562277	2	1	0.0
Staphylococcus phage phiNM	387905	species	43128	3	0	6.99081e-14
Staphylococcus phage phinm2	387908	species	43145	6	0	7.11107e-14
Protochlamydia naegleriophila	389348	species	3030375	2	1	0.0
Pseudomonas phage DMS3	389469	species	36415	13	3	0.00731473
Ehrlichia sp. HF	391036	species	1148904	1	0	0.0
Clostridium taeniosporum	394958	species	3503541	3	3	0.0
Thioalkalivibrio sp. K90mix	396595	species	2985056	1	0	0.0
Enterobacter sp. 638	399742	species	4676461	1	0	0.0
Marinomonas sp. MWYL1	400668	species	5100344	4	0	0.0
Corynebacterium ureicelerivorans	401472	species	2328278	12	7	0.0
Anaeromyxobacter sp. Fw109-5	404589	species	5277990	1	0	0.0
Sphingobium sp. MI1205	407020	species	4619375	1	0	0.0
Streptomyces xiamenensis	408015	species	5961401	4	1	0.0
Treponema pedis	409322	species	2889325	2	2	0.0
Paraburkholderia rhizoxinica	412963	species	3750138	2	2	0.0
Cronobacter	413496	genus	0	2	0	0.0
Cronobacter muytjensii	413501	species	4364114	9	3	0
Cronobacter malonaticus	413503	species	4516853	1	0	0.0
[Polyangium] brachysporum	413882	species	6476147	2	1	0.0
Caldicellulosiruptor kronotskyensis	413889	species	2843785	1	1	0.0
Pseudoxanthomonas spadix	415229	species	3452554	1	0	0.0
Methanolobus psychrophilus	420950	species	3072769	1	1	0.0
Rhizobium sp. IRBG74	424182	species	5464982	1	0	0.0
Lysobacter capsici	435897	species	6391889	1	0	0.0
Sulfurihydrogenibium sp. YO3AOP1	436114	species	1838442	2	2	0.0
Pseudonocardia sp. AL041005-10	445576	species	6143341	1	0	0.0
Dyella thiooxydans	445710	species	4227172	4	4	0.0
Adlercreutzia equolifaciens	446660	species	2862526	1	0	0.0
Kocuria flava	446860	species	3638342	1	0	0.0
Anaeromyxobacter sp. K	447217	species	5061632	3	1	0.0
Simiduia agarivorans	447471	species	4300227	2	1	0.0
Nocardioides dokdonensis	450734	species	4376707	1	0	0.0
Agromyces sp. AR33	453304	species	4373124	5	5	0.0
Bdellovibrio exovorus	453816	species	2657893	2	0	0.0
Bordetella flabilis	463014	species	5954318	2	0	0.0
Steroidobacter denitrificans	465721	species	3467246	4	3	0.0
Steroidobacter	469322	genus	0	1	0	0.0
Pantoea vagans	470934	species	4888338	2	1	0.0
Nitrosococcus watsonii	473531	species	3373286	1	1	0.0
Altererythrobacter ishigakiensis	476157	species	2673978	2	2	0.0
Sphingobium sp. YBL2	484429	species	5427419	3	3	0.0
Serratia sp. SCBI	488142	species	5101896	1	0	0.0
Bacillus velezensis	492670	species	7701267	1	1	0.0
Thermoanaerobacter pseudethanolicus	496866	species	2362816	2	0	0.0
Kosakonia oryzae	497725	species	5303342	1	1	0.0
Cyanothece sp. PCC 7822	497965	species	7841948	1	1	0.0
Tepidanaerobacter acetatoxydans	499229	species	5521119	2	1	0.0
Pseudomonas phage PAJU2	504346	species	46872	9	4	5.61159e-15
Pseudomonas phage MP29	505291	species	36632	5	4	0.028586
Methylacidiphilum infernorum	511746	species	2287145	1	1	0.0
Mesorhizobium australicum	536018	species	6200534	2	1	0.0
Actinomyces oris	544580	species	3042917	1	0	0.0
Phycisphaera mikurensis	547188	species	3884382	1	1	0.0
Acidianus hospitalis	563177	species	2137654	1	1	0.0
Sinobacteraceae	568386	family	0	2	0	0.0
Corynebacterium mustelae	571915	species	3474226	3	3	0.0
Photorhabdus temperata	574560	species	5147098	1	1	0.0
Corynebacterium maris	575200	species	2833547	6	1	0.0
Staphylococcus phage Ipla35	575610	species	45344	3	0	0
Bacillus cytotoxicus	580165	species	4094159	3	3	0.0
Pseudomonas chlororaphis	587753	species	16842584	21	2	1.65205e-36
Alteromonas australica	589873	species	8766305	220	2	5.57368e-30
Pantoea sp. At-9b	592316	species	6312783	1	1	0.0
Mesorhizobium opportunistum	593909	species	6884444	1	1	0.0
Bifidobacterium kashiwanohense	630129	species	2354106	4	1	0.0
Arsenophonus symbiont of Lipoptena fortisetosa	634113	species	836724	1	1	0.0
Micromonospora sp. L5	648999	species	6962533	4	1	0.0
Actinoplanes sp. N902-109	649831	species	9228054	1	1	0.0
Arthrobacter alpinus	656366	species	8380101	5	4	0.0
Halanaerobium hydrogeniformans	656519	species	2613117	1	1	0.0
Francisella noatunensis	657445	species	2229531	1	0	0.0
Phycisphaerales	666506	order	0	1	0	0.0
Rhodanobacter denitrificans	666685	species	4225490	3	3	0.0
Cryobacterium arcticum	670052	species	4351229	1	1	0.0
Caldisericum exile	693075	species	1558103	2	2	0.0
Corynebacterium sp. NML98-0116	702967	species	2365449	12	3	1.08986e-15
Actinomyces sp. oral taxon 414	712122	species	3836419	1	0	0.0
Leptotrichia sp. oral taxon 212	712357	species	2444904	1	1	0.0
Olsenella sp. oral taxon 807	712411	species	3213585	1	1	0.0
Selenomonas sp. oral taxon 478	712538	species	2284135	1	0	0.0
Streptococcus sp. oral taxon 431	712633	species	2177905	2	0	0.0
Selenomonas sp. oral taxon 136	713030	species	2458072	1	0	0.0
Caldicellulosiruptor obsidiansis	717609	species	2532343	2	0	0.0
Acidovorax ebreus	721785	species	3796573	4	2	0.0
Delftia sp. Cs1-4	742013	species	6685842	3	1	0.0
Azoarcus sp. KH32C	748247	species	5818755	1	1	0.0
Winogradskyella sp. PG-2	754409	species	3811479	2	2	0.0
Methylophaga nitratireducenticrescens	754476	species	3137191	2	0	0.0
Methylophaga frappieri	754477	species	2745290	23	15	8.91601e-05
Weissella ceti	759620	species	4135763	1	1	0.0
Candidatus Puniceispirillum marinum	767892	species	2753527	1	1	0.0
Serratia sp. AS12	768490	species	5443009	1	0	0.0
Serratia sp. AS13	768493	species	5442549	1	0	0.0
Hydrogenophaga sp. PBC	795665	species	5232477	2	1	0.0
Streptomyces sp. SirexAA-E	862751	species	7414440	1	1	0.0
Thermincola potens	863643	species	3157416	2	1	0.0
Staphylococcus phage Sap26	872294	species	41207	1	0	0.0
Mycobacterium sinense	875328	species	4643668	2	0	0.0
Peptoniphilus sp. 1-1	875453	species	1601846	20	19	0.0
Cupriavidus sp. USMAA2-4	876364	species	8698226	11	0	4.31591e-66
Chryseobacterium sp. StRB126	878220	species	5503743	3	2	0.0
Mageeibacillus indolicus	884684	species	1809746	2	2	0.0
Caldanaerobacter subterraneus	911092	species	2689445	1	1	0.0
Sandaracinus amylolyticus	927083	species	10327335	3	2	0.0
Rhodococcus sp. p52	935199	species	5413283	1	0	0.0
Pseudomonas phage PA1phi	937835	species	34553	1	0	8.57136e-14
Granulicella mallensis	940614	species	6237577	3	3	0.0
Arcobacter sp. L	944547	species	2947662	1	1	0.0
Glaciecola sp. 4H-3-7+YE-5	983545	species	5393591	1	1	0.0
Staphylococcus argenteus	985002	species	2787638	39	1	3.31714e-13
Staphylococcus agnetis	985762	species	2503399	1	0	0.0
Lactobacillus ginsenosidimutans	1007676	species	2590556	1	1	0.0
Pseudomonas sp. StFLB209	1028989	species	6332373	8	6	0.0
Thioalkalivibrio sulfidiphilus	1033854	species	3464554	138	1	4.02237e-15
Rhodococcus sp. WB1	1033922	species	6148559	4	1	0.0
Clostridium sp. SY8519	1042156	species	2835737	1	0	0.0
Corynebacterium epidermidicanis	1050174	species	2692072	15	12	0.0
Methylotenera versatilis	1055487	species	3059871	2	2	0.0
Corynebacterium uterequi	1072256	species	2419437	5	3	0.0
Lactobacillus heilongjiangensis	1074467	species	2790548	1	1	0.0
Pantoea rwandensis	1076550	species	4327607	1	0	0.0
Dickeya solani	1089444	species	4919833	3	3	0.0
Pseudonocardia sp. EC080619-01	1096856	species	7205934	1	0	0.0
Pseudonocardia sp. EC080625-04	1096868	species	6554452	1	0	0.0
Spiroplasma atrichopogonis	1114980	species	1160484	1	0	0.0
Corynebacterium doosanense	1121358	species	2698995	12	3	1.23501e-17
Pseudomonas phage phi297	1129145	species	49135	19	10	4.47264e-13
Pseudomonas phage PMG1	1129146	species	54024	28	8	4.6512e-12
Dehalobacter sp. CF	1131462	species	3092048	1	0	0.0
Thauera humireducens	1134435	species	4171754	1	0	2.97811e-60
Klebsiella michiganensis	1134687	species	29869212	29	0	1.77573e-15
Gordonia sp. QH-11	1136941	species	4428727	4	4	0.0
Lysinibacillus varians	1145276	species	4662822	2	2	0.0
Acinetobacter oleivorans	1148157	species	4152543	4	0	0.0
Moorea producens	1155739	species	9708656	2	2	0.0
Kosakonia sacchari	1158459	species	4902066	3	0	0.0
Pseudomonas phage MP42	1161903	species	36847	4	0	0.0
Staphylococcus phage SMSAP5	1168612	species	45552	7	0	0
Staphylococcus phage TEM123	1168613	species	43786	2	0	0.0
Streptomyces pratensis	1169025	species	7656104	1	1	0.0
Gloeocapsa sp. PCC 7428	1173026	species	5882710	1	1	0.0
Microcoleus sp. PCC 7113	1173027	species	7966510	1	0	0.0
Halomonas huangheensis	1178482	species	4757486	1	1	0.0
Deinococcus puniceus	1182568	species	2971983	1	0	0.0
Flammeovirga sp. MY04	1191459	species	7327614	1	1	0.0
Magnetococcaceae	1191479	family	0	1	0	0.0
Staphylococcus phage SA13	1195086	species	42652	2	0	5.29285e-14
Gilliamella apicola	1196095	species	3139412	1	0	0.0
Cloacibacillus porcorum	1197717	species	3585187	1	1	0.0
Geobacter daltonii	1203471	species	4304501	1	1	0.0
Pseudomonas sp. UW4	1207075	species	6183388	6	4	0.000119972
Burkholderia pseudomultivorans	1207504	species	7956789	1	0	0.0
Clostridium bornimense	1216932	species	3617025	2	2	0.0
Corynebacterium humireducens	1223514	species	2681312	19	13	7.80115e-17
Bradyrhizobium sp. CCGE-LA001	1223566	species	7833499	1	1	0.0
Corynebacterium lactis	1231000	species	2769745	13	5	0.0
Candidatus Pantoea carbekii	1235990	species	2348022	1	0	0.0
Janthinobacterium sp. B9-8	1236179	species	4726850	2	2	0.0
Campylobacter iguaniorum	1244531	species	5108357	1	1	0.0
endosymbiont of unidentified scaly snail isolate Monju	1248727	species	2597759	1	0	0.0
Pseudomonas sp. FGI182	1259844	species	5891312	2	0	0.0
Streptomyces sp. 769	1262452	species	10338286	1	0	0.0
Streptomyces sp. PAMC 26508	1265601	species	7630245	2	1	0.0
Frischella perrara	1267021	species	2692351	1	0	0.0
Mycobacterium sp. VKM Ac-1817D	1273687	species	6324222	1	0	0.0
Staphylococcus phage JS01	1273712	species	43458	2	0	0
Bradyrhizobium icense	1274631	species	8322773	1	1	0.0
Staphylococcus phage StauST398-2	1277672	species	45572	4	0	0
Pseudomonas sp. URMO17WK12:I11	1283291	species	11209782	3	0	3.31842e-33
Photobacterium gaetbulicola	1295392	species	5909413	6	3	0.0
Mucilaginibacter sp. PAMC 26640	1300914	species	5618021	1	1	0.0
Invertebrate iridovirus 25	1301280	species	204815	1	1	0.0
Flavobacterium sp. PK15	1306519	species	3851214	1	0	0.0
Alcanivorax pacificus	1306787	species	4168427	4	0	0.0
Chryseobacterium gallinarum	1324352	species	4633632	1	1	0.0
Pseudomonas phage PAK_P5	1327964	species	88135	1	1	0.0
Fictibacillus	1329200	genus	0	1	0	0.0
Bordetella pseudohinzii	1331258	species	4558891	14	9	0.0
Enterobacter lignolyticus	1334193	species	4814049	1	0	0
Defluviimonas alba	1335048	species	4987611	1	1	0.0
Spiribacter salinus	1335746	species	1739487	1	0	0.0
Spiribacter sp. UAH-SP71	1335757	species	1926631	2	1	0.0
Formosa sp. Hel1_33_131	1336794	species	2735158	1	1	0.0
Calothrix sp. 336/3	1337936	species	6420126	1	1	0.0
Pseudomonas sp. JY-Q	1338689	species	6178825	3	1	0.0
Staphylococcus phage SA12	1347760	species	42902	3	0	6.8648e-14
Bradyrhizobium diazoefficiens	1355477	species	14343524	2	1	0.0
Hymenobacter sp. APR13	1356852	species	5010594	1	1	0.0
Rufibacter sp. DG31D	1379910	species	4820793	1	0	0.0
Cupriavidus sp. USMAHM13	1389192	species	7820821	1	0	0.0
Pseudomonas phage MP48	1391190	species	36838	1	0	4.11101e-14
Vulgatibacter incomptus	1391653	species	4350553	7	7	0.0
Corynebacterium glyciniphilum	1404244	species	3568218	1	0	0.0
Corynebacterium deserti	1408191	species	3033893	5	2	0.0
Pseudomonas sp. TKP	1415630	species	7012672	7	3	0.0
Marinobacter similis	1420916	species	3975896	1	0	0.0
Marinobacter salarius	1420917	species	4616532	1	0	0.0
Geosporobacter ferrireducens	1424294	species	5817221	2	1	0.0
Mannheimia sp. USDA-ARS-USMARC-1261	1432056	species	2393449	3	3	0.0
Streptomyces leeuwenhoekii	1437453	species	8122491	1	1	0.0
Ectothiorhodospira sp. BSL-9	1442136	species	3550080	2	1	0.0
Gynuella sunshinyii	1445505	species	6475959	4	0	0.0
Hymenobacter swuensis	1446467	species	5252070	1	1	0.0
Pseudomonas phage vB_PaeP_Tr60_Ab31	1449437	species	45550	48	31	0.032628
Pseudomonas phage phi2	1450169	species	41871	21	3	2.36107e-12
Paenibacillus yonginensis	1462996	species	4985901	2	2	0.0
Klebsiella quasipneumoniae	1463165	species	5586672	54	0	2.06662e-14
Burkholderia sp. 2002721687	1468409	species	7285824	1	0	0.0
Zhongshania aliphaticivorans	1470434	species	4204359	1	0	0.0
Pseudomonas phage JD024	1481224	species	37380	1	0	0.0
Hymenobacter sp. PAMC 26628	1484118	species	5366977	1	1	0.0
Pantoea sp. PSNIH2	1484157	species	4967343	18	0	0.0
Pantoea sp. PSNIH1	1484158	species	4410683	19	0	0.0
Corynebacterium sp. ATCC 6931	1487956	species	2471920	9	2	6.73463e-16
Anoxybacillus sp. B7M1	1490057	species	3869056	1	0	0.0
Arthrobacter sp. PAMC 25486	1494608	species	4593579	1	0	0.0
Candidatus Evansia muelleri	1495769	species	357498	1	1	0.0
Staphylococcus phage SA97	1498171	species	40592	1	0	3.31186e-14
Pseudomonas sp. Os17	1500686	species	6885464	12	1	3.25115e-29
Pseudomonas sp. St29	1500687	species	6833117	10	0	1.27861e-29
Burkholderia stagnalis	1503054	species	7583807	1	1	0.0
Jeotgalibacillus malaysiensis	1508404	species	4119509	1	1	0.0
Thermotoga profunda	1508420	species	2187612	1	1	0.0
Candidatus Arthromitus sp. SFB-mouse-NL	1508644	species	1654902	1	0	0.0
Planococcus sp. PAMC 21323	1526927	species	3199864	1	1	0.0
Rickettsiales bacterium Ac37b	1528098	species	1917564	1	1	0.0
Pseudomonas sp. DR 5-09	1534110	species	6427864	8	0	1.07112e-28
Pseudomonas phage H70	1536596	species	37359	4	0	0.0
Paenibacillus sp. FSL P4-0081	1536769	species	8423054	1	1	0.0
