name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Alcanivorax borkumensis	59754	species	3120143	2	0	0.0
Paenibacillus peoriae	59893	species	6219815	1	0	0.0
Phaeobacter gallaeciensis	60890	species	4300940	1	0	0.0
Desulfobacca acetoxidans	60893	species	3282536	1	0	0.0
Enterobacter asburiae	61645	species	6470569	4	1	0.0
Pluralibacter gergoviae	61647	species	5489680	1	1	0.0
Serratia rubidaea	61652	species	4922834	1	0	0.0
Acidiphilium multivorum	62140	species	4214744	3	0	0.0
Shewanella baltica	62322	species	5379488	3	2	0.0
Azoarcus sp. BH72	62928	species	4376040	1	0	0.0
Acinetobacter sp. ADP1	62977	species	3598621	1	0	0.0
Aquifex aeolicus	63363	species	1590791	1	0	0.0
Sideroxydans lithotrophicus	63745	species	3003656	3	1	1.17515e-164
Desulfurobacterium thermolithotrophum	64160	species	1541968	2	1	0.0
Borreliella	64895	genus	0	2	0	0.0
Mitsuaria	65047	genus	0	1	0	0.0
Corynebacterium ulcerans	65058	species	4175194	9	0	3.27392e-20
Pseudomonas knackmussii	65741	species	6162905	743	34	2.60957e-40
Sulfurospirillum multivorans	66821	species	3175729	1	0	0.0
Methanocaldococcus infernus	67760	species	1328194	1	1	0.0
Edwardsiella ictaluri	67780	species	3812301	5	4	1.20502e-18
Actinobacillus succinogenes	67854	species	2319663	1	0	0.0
Streptomyces fulvissimus	68202	species	7905758	1	1	0.0
Streptomyces pactum	68249	species	8180260	1	0	0.0
Streptomyces violaceusniger	68280	species	11138313	1	1	0.0
Streptomyces albulus	68570	species	9578489	2	0	0.0
Cupriavidus basilensis	68895	species	8421483	1	0	0.0
Deinococcus geothermalis	68909	species	3247018	1	1	0.0
Thermales	68933	order	0	1	0	0.0
Pseudomonas sp. VLB120	69328	species	5966222	18	4	4.43118e-51
Caulobacter henricii	69395	species	3957288	1	0	0.0
Petrotoga mobilis	69499	species	2169548	1	0	0.0
Hyphomonadaceae	69657	family	0	1	0	0.0
Pseudomonas plecoglossicida	70775	species	6233254	322	4	9.86667e-21
Mesorhizobium amorphae	71433	species	7343952	1	0	0.0
Kocuria rhizophila	72000	species	2697540	2	2	0.0
Armadillidium vulgare iridescent virus	72201	leaf	220222	1	1	0.0
Pseudomonadales	72274	order	0	7	0	0.0
Alteromonadaceae	72275	family	0	1	0	0.0
Ectothiorhodospiraceae	72276	family	0	2	0	0.0
Campylobacteraceae	72294	family	0	1	0	0.0
Thiocystis violascens	73141	species	5017071	42	23	0.0
Photobacterium profundum	74109	species	6403280	3	2	0.0
Maricaulis maris	74318	species	3368780	3	2	0.0
Pseudomonas balearica	74829	species	4383480	1383	38	0.000206678
Paraburkholderia caribensis	75105	species	13917408	1	1	0.0
Pseudomonas mandelii	75612	species	7188564	49	0	1.98711e-55
Rhodocyclaceae	75787	family	0	3	0	0.0
Cellulophaga baltica	76594	species	4597822	1	1	0.0
Roseateles depolymerans	76731	species	5681722	5	2	9.09104e-164
Pseudomonas monteilii	76759	species	5553188	198	16	2.11086e-05
Myroides odoratimimus	76832	species	4457748	2	1	0.0
Solibacillus silvestris	76853	species	3987727	1	1	0.0
Caulobacteraceae	76892	family	0	1	0	0.0
Pseudomonas mosselii	78327	species	6247860	156	2	3.2171e-47
Erwinia pyrifoliae	79967	species	4072846	1	0	0.0
Thioflavicoccus mobilis	80679	species	4137521	24	10	0.0
Haliangium ochraceum	80816	species	9446314	1	0	0.0
Burkholderiales	80840	order	0	17	0	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	3	1	0.0
Wolbachia endosymbiont of Brugia malayi	80849	species	1080084	1	0	0.0
Aliivibrio wodanis	80852	species	4635126	2	0	0.0
Comamonadaceae	80864	family	0	17	0	0.0
Delftia	80865	genus	0	7	0	0.0
Delftia acidovorans	80866	species	6767514	7	1	0.0
Acidovorax avenae	80867	species	5482170	2	0	0.0
Acidovorax citrulli	80869	species	5352772	31	10	0.0
Hyphomonas neptunium	81032	species	3705021	1	0	0.0
Frateuria aurantia	81475	species	3603458	11	4	0.0
Rhizobiaceae	82115	family	0	1	0	0.0
Cupriavidus gilardii	82541	species	5578743	1	0	0.0
Serratia plymuthica	82996	species	6554843	5	0	1.28171e-140
Mycobacterium immunogenum	83262	species	11178626	2	2	0.0
Aminobacter aminovorans	83263	species	6890726	1	0	0.0
gamma proteobacterium HdN1	83406	species	4587455	4	0	0.0
Myxococcus stipitatus	83455	species	10350586	1	0	0.0
Simkania negevensis	83561	species	2628375	2	1	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	42	0	1.33751e-144
Pseudoxanthomonas	83618	genus	0	1	0	0.0
Leclercia adecarboxylata	83655	species	4803917	6	6	0.0
Methanocorpusculum labreanum	83984	species	1804962	1	1	0.0
Clostridium aceticum	84022	species	4207037	5	0	0.0
[Clostridium] saccharolyticum	84030	species	4662871	1	1	0.0
Coriobacteriaceae	84107	family	0	2	0	0.0
Slackia heliotrinireducens	84110	species	3165038	1	1	0.0
Magnetospirillum magneticum	84159	species	4967148	1	0	0.0
Hippea maritima	84405	species	1694430	1	1	0.0
Lysobacter antibioticus	84531	species	11681564	5	1	0
Sodalis	84565	genus	0	2	0	0.0
Gordonia polyisoprenivorans	84595	species	5844299	6	5	0.0
Beutenbergia cavernae	84757	species	4669183	3	1	0.0
Coriobacteriia	84998	class	0	5	0	0.0
Bifidobacteriales	85004	order	0	5	0	0.0
Corynebacteriales	85007	order	0	8	0	0.0
Nocardioidaceae	85015	family	0	1	0	0.0
Allochromatium	85072	genus	0	1	0	0.0
Mannheimia varigena	85404	species	2201818	2	1	0.0
Bosea	85413	genus	0	1	0	0.0
Thauera sp. MZ1T	85643	species	4574586	3	0	0.0
Achromobacter xylosoxidans	85698	species	9063264	12	4	0.0
Saccharophagus degradans	86304	species	5057531	12	8	0.0
Mycoplasma dispar	86660	species	1084449	1	0	0.0
Burkholderia multivorans	87883	species	13696114	19	9	0.0
Corynebacterium terpenotabidum	89154	species	2751233	1	0	0.0
Staphylococcaceae	90964	family	0	2	0	0.0
Enterobacterales	91347	order	0	22	0	0.0
Candidatus Paracaedibacter acanthamoebae	91604	species	2485110	1	0	0.0
Thioalkalimicrobium aerophilum	92245	species	2158359	3	1	0.0
[Brevibacterium] flavum	92706	species	3339820	9	0	0.0
Ketogulonicigenium vulgare	92945	species	5302341	1	1	0.0
Pandoraea	93217	genus	0	1	0	0.0
Pandoraea pnomenusa	93220	species	11008666	123	93	1.09632e-05
Pandoraea pulmonicola	93221	species	5867621	1	0	0.0
Edwardsiella hoshinae	93378	species	3811650	7	0	0.0
Fervidobacterium pennivorans	93466	species	2114116	1	0	0.0
Thermotoga naphthophila	93930	species	1809823	3	0	0.0
Shewanella sp. ANA-3	94122	species	5251146	6	1	0.0
Ramlibacter tataouinensis	94132	species	4493411	1	0	0.0
Bordetella petrii	94624	species	5287950	11	2	0.0
Burkholderia stabilis	95485	species	8527947	9	2	0.0
Burkholderia cenocepacia	95486	species	15410767	41	17	0.0
Legionella fallonii	96230	species	4434890	2	0	0.0
Halobacteriovorax marinus	97084	species	3437906	4	0	0.0
Anaerobaculum mobile	97477	species	2160700	1	0	0.0
Candidatus Blochmannia pennsylvanicus	101534	species	791654	4	0	0.0
Burkholderia ubonensis	101571	species	22281372	6	1	0.0
Saccharothrix espanaensis	103731	species	9360653	5	5	0.0
Rhodococcus pyridinivorans	103816	species	5590512	1	1	0.0
Bordetella hinzii	103855	species	9772861	1	1	0.0
Ralstonia mannitolilytica	105219	species	9915295	3	2	0.0
Methylibium petroleiphilum	105560	species	4643639	3	1	0.0
Acidilobus	105850	genus	0	1	0	0.0
Cupriavidus	106589	genus	0	2	0	0.0
Cupriavidus necator	106590	species	7948767	53	34	7.80611e-163
Thioalkalivibrio	106633	genus	0	3	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	1	0	0.0
Acinetobacter nosocomialis	106654	species	4061750	2	0	0.0
Opitutus terrae	107709	species	5957605	2	0	0.0
Thioalkalivibrio paradoxus	108010	species	3756729	3	1	0.0
Corynebacterium falsenii	108486	species	2719616	4	3	0.0
Bathymodiolus septemdierum thioautotrophic gill symbiont	113267	species	1469434	2	0	0.0
Candidatus Carsonella ruddii	114186	species	157543	1	1	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	3	2	0.0
Methylobacterium nodulans	114616	species	8839022	3	0	1.08282e-173
Denitrovibrio acetiphilus	118000	species	3222077	2	1	0.0
Sulfolobaceae	118883	family	0	1	0	0.0
Burkholderiaceae	119060	family	0	20	0	0.0
Aerococcus sanguinicola	119206	species	2033849	1	1	0.0
Cupriavidus metallidurans	119219	species	6913352	19	9	8.35884e-160
Pseudothermotoga thermarum	119394	species	2039943	4	1	0.0
Syntrophobacter fumaroxidans	119484	species	4990251	3	3	0.0
Marinomonas mediterranea	119864	species	4684316	8	3	0.0
Pseudarthrobacter sulfonivorans	121292	species	5056151	2	1	0.0
Pannonibacter phragmitetus	121719	species	5669701	1	0	0.0
Bordetella trematum	123899	species	4485537	1	0	8.21102e-159
Stenotrophomonas acidaminiphila	128780	species	4138297	11	3	1.39635e-142
Erysipelotrichaceae	128827	family	0	3	0	0.0
Desulfomicrobium orale	132132	species	2783374	4	2	0.0
Rhodococcus jostii	132919	species	9702737	1	1	0.0
Caldilinea aerophila	133453	species	5144873	1	0	0.0
Nitrosococcus halophilus	133539	species	4145260	4	0	0.0
Paraburkholderia fungorum	134537	species	9058983	4	0	0.0
Idiomarina loihiensis	135577	species	2839538	2	0	0.0
Chromatiales	135613	order	0	1	0	0.0
Xanthomonadales	135614	order	0	2	0	0.0
Piscirickettsiaceae	135616	family	0	1	0	0.0
Pseudomonadaceae	135621	family	0	35	0	0.0
Alteromonadales	135622	order	0	1	0	0.0
Corynebacterium testudinoris	136857	species	2721226	7	4	0.0
Weissella cibaria	137591	species	2577731	1	0	0.0
Blastococcus saxobsidens	138336	species	4875340	2	2	0.0
Isoptericola variabilis	139208	species	3307740	1	0	0.0
Desulfitobacterium metallireducens	142877	species	3176073	1	0	0.0
Rathayibacter toxicus	145458	species	4674320	1	0	0.0
Corynebacterium simulans	146827	species	5336673	1089	1024	0.000661706
Streptomyces parvulus	146923	species	7766531	5	4	0.0
Thioalkalimicrobium cyclicum	147268	species	1932455	2	0	0.0
Carnobacterium inhibens	147709	species	2497115	4	0	2.82227e-34
Sulfuricurvum kujiense	148813	species	2819357	2	0	0.0
Streptococcus lutetiensis	150055	species	1975547	1	0	0.0
Pseudomonas phage B3	151599	species	38439	206	90	0.0777155
Pseudoalteromonas issachenkonii	152297	species	4131541	1	0	0.0
Burkholderia ambifaria	152480	species	11349840	16	5	0.0
Burkholderia dolosa	152500	species	6409095	1	0	0.0
Corynebacterium efficiens	152794	species	3219505	4	4	0.0
Nitrosomonas sp. AL212	153948	species	3337023	3	3	0.0
Cellvibrio japonicus	155077	species	4576573	2	2	0.0
Methanothermococcus okinawensis	155863	species	1677455	2	1	0.0
Corynebacterium imitans	156978	species	2565321	27	6	6.41503e-05
[Mannheimia] succiniciproducens	157673	species	2314078	2	0	0.0
Pseudomonas parafulva	157782	species	5087619	84	38	6.90704e-05
Pseudomonas cremoricolorata	157783	species	4780403	22	1	2.45264e-05
Chromohalobacter salexigens	158080	species	3696649	8	1	0.0
Hahella chejuensis	158327	species	7215267	17	8	0.0
Cedecea	158483	genus	0	1	0	0.0
Cedecea neteri	158822	species	23867322	4	0	0.0
Enterobacter hormaechei	158836	species	11766809	46	6	0.0
Collimonas fungivorans	158899	species	5393313	3	1	0.0
Corynebacterium casei	160386	species	3132213	20	7	1.56466e-15
Acidihalobacter prosperus	160660	species	3566941	1	1	0.0
Sphingomonas wittichii	160791	species	5915246	1	1	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	3	1	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	2	2	0.0
Corynebacterium camporealensis	161896	species	2451810	53	43	0.0
Corynebacterium singulare	161899	species	2830519	194	128	0.000480831
Streptomyces puniciscabiei	164348	species	9698948	1	1	0.0
Sphingopyxis	165697	genus	0	2	0	0.0
Human endogenous retrovirus K113	166122	leaf	9472	1	0	0.0
Thermobaculum terrenum	166501	species	3101581	1	0	0.0
uncultured Termite group 1 bacterium	167965	species	1148570	1	0	0.0
Candidatus Ishikawaella capsulata	168169	species	754729	1	0	0.0
Laribacter hongkongensis	168471	species	3169329	2	0	0.0
Salinispora tropica	168695	species	5183331	4	0	0.0
Thalassospira	168934	genus	0	1	0	0.0
Corynebacterium aurimucosum	169292	species	2819226	196	131	6.17339e-05
Clostridium saccharobutylicum	169679	species	5107814	1	1	0.0
Tistrella mobilis	171437	species	6512983	1	0	0.0
Pseudothermotoga lettingae	177758	species	2135342	2	1	0.0
Alicycliphilus denitrificans	179636	species	4953232	38	17	0.0
Delftia tsuruhatensis	180282	species	7195716	37	5	0.0
Desulfovibrio aespoeensis	182210	species	3629109	1	0	0.0
Erwinia billingiae	182337	species	5372268	2	0	0.0
Thermoproteus uzoniensis	184117	species	1936063	1	0	0.0
Corallococcus coralloides	184914	species	10080619	2	1	0.0
Xylanimonas cellulosilytica	186189	species	3831380	1	0	0.0
Candidatus Baumannia cicadellinicola	186490	species	1040878	4	0	0.0
Clostridiales	186802	order	0	1	0	0.0
Lachnospiraceae	186803	family	0	1	0	0.0
Bacillaceae	186817	family	0	2	0	0.0
Lactobacillales	186826	order	0	15	0	0.0
Thioalkalivibrio nitratireducens	186931	species	4002350	2	1	0.0
Sneathia amnii	187101	species	1330224	1	1	0.0
Acidaminococcus intestini	187327	species	2487765	2	2	0.0
Thalassolituus oleivorans	187493	species	3842190	4	2	0.0
Oleispira antarctica	188908	species	4406383	5	0	0.0
Ralstonia insidiosa	190721	species	12164766	13	2	0.0
Vibrio coralliilyticus	190893	species	17260629	10	10	0.0
Rhodococcus aetherivorans	191292	species	5922748	3	3	0.0
Conexibacter woesei	191495	species	6359369	1	1	0.0
Corynebacterium atypicum	191610	species	2359448	6	4	0.0
Planococcus maritimus	192421	species	3280721	1	1	0.0
Sulfurospirillum halorespirans	194424	species	3029840	1	0	0.0
Synechococcus sp. PCC 8807	195248	species	3304088	1	1	0.0
Nocardioides sp. JS614	196162	species	5293685	1	1	0.0
Azoarcus sp. CIB	198107	species	5257030	5	0	9.194e-154
Pseudomonas koreensis	198620	species	12292986	43	22	1.06868e-66
Caldisphaera lagunensis	200415	species	1546846	1	0	0.0
Pseudomonas trivialis	200450	species	6452803	10	0	0.0
Pseudomonas poae	200451	species	5512241	8	1	3.02144e-50
Alicycliphilus	201096	genus	0	2	0	0.0
Maize bushy stunt phytoplasma	202462	species	576118	1	1	0.0
Candidatus Blochmannia	203804	genus	0	1	0	0.0
Dickeya	204037	genus	0	1	0	0.0
Dickeya zeae	204042	species	4675379	1	0	0.0
Rhodobacterales	204455	order	0	1	0	0.0
Sphingomonadales	204457	order	0	2	0	0.0
Neisseriales	206351	order	0	1	0	0.0
Sulfurovum lithotrophicum	206403	species	2217891	1	0	0.0
Amycolatopsis japonica	208439	species	9053857	1	0	0.0
Escherichia albertii	208962	species	4679521	1	0	0.0
Vibrio tasmaniensis	212663	species	4974818	1	1	0.0
Desulfovibrionales	213115	order	0	1	0	0.0
Desulfuromonadaceae	213421	family	0	1	0	0.0
Erwinia sp. Ejp617	215689	species	3957675	8	2	0.0
Pseudomonas rhizosphaerae	216142	species	4688635	15	2	1.20356e-46
Stenotrophomonas rhizophila	216778	species	4198652	3	0	0.0
Bifidobacterium longum	216816	species	3655960	5	2	5.03114e-27
Spiroplasma chrysopicola	216933	species	1123322	1	0	0.0
Spiroplasma sabaudiense	216944	species	1075953	5	5	0.0
Spiroplasma syrphidicola	216945	species	1107344	1	0	0.0
Pseudomonas antarctica	219572	species	6607040	6	1	1.11806e-53
Thalassospira xiamenensis	220697	species	4768950	2	0	0.0
Phaeobacter inhibens	221822	species	4194026	1	0	0.0
Methylobacterium populi	223967	species	5848997	5	0	0.0
Alcanivoracaceae	224372	family	0	2	0	0.0
Methanobrevibacter sp. AbM4	224719	species	1998189	3	2	0.0
Geobacter bemidjiensis	225194	species	4615150	1	0	0.0
Corynebacterium halotolerans	225326	species	3222008	13	5	2.59163e-17
Thermovibrio ammonificans	228745	species	1759526	1	0	0.0
Dyella	231454	genus	0	1	0	0.0
Dyella japonica	231455	species	4831185	5	1	0.0
Belliella baltica	232259	species	4196595	1	1	0.0
Acidovorax sp. JS42	232721	species	4585154	103	5	2.24873e-102
Pseudoalteromonas sp. SM9913	234831	species	4037671	4	3	0.0
Pseudomonas alkylphenolia	237609	species	5764622	22	3	2.02811e-05
Akkermansia muciniphila	239935	species	2704687	2	0	0.0
Pseudonocardia dioxanivorans	240495	species	7303989	1	0	0.0
Acidilobus saccharovorans	242703	species	1496453	1	0	0.0
Klebsiella variicola	244366	species	10894097	31	2	0.0
Nautilia profundicola	244787	species	1676444	2	0	0.0
Wolbachia endosymbiont of Cimex lectularius	246273	species	1250060	2	0	0.0
Cupriavidus pinatubonensis	248026	species	7255290	3	1	0.0
Candidatus Blochmannia vafer	251535	species	722585	4	0	0.0
Candidatus Blochmannia chromaiodes	251542	species	791219	4	0	0.0
Pseudomonas syringae group genomosp. 3	251701	species	6538260	8	5	1.78535e-05
Microbulbifer thermotolerans	252514	species	3938396	7	1	2.92921e-05
Mahella australiensis	252966	species	3135972	2	0	0.0
Paraburkholderia phenoliruptrix	252970	species	7651131	3	2	0.0
Glutamicibacter arilaitensis	256701	species	3918308	2	2	0.0
Corynebacterium resistens	258224	species	2601311	37	22	0.000325039
Desulfatibacillum alkenivorans	259354	species	6517073	5	3	0.0
Paraburkholderia phytofirmans	261302	species	8214658	2	0	0.0
Mycobacterium liflandii	261524	species	6399543	1	0	0.0
Bacillus muralis	264697	species	5007018	1	0	0.0
Rhodopirellula baltica	265606	species	7145576	1	0	0.0
Lactobacillus kefiranofaciens	267818	species	2354088	2	2	0.0
Shewanellaceae	267890	family	0	1	0	0.0
Methylobacterium aquaticum	270351	species	7557960	2	1	0.0
Methylomicrobium alcaliphilum	271065	species	4796711	1	1	0.0
Nostoc punctiforme	272131	species	9059191	1	1	0.0
Chlorobaculum parvum	274539	species	2289249	1	0	0.0
Collimonas arenae	279058	species	15078336	1	0	0.0
Collimonas pratensis	279113	species	11315924	3	1	0.0
Pseudomonas phage F116	280701	species	65195	12	11	0.0
Pseudoalteromonas sp. Bsw20308	283699	species	4830226	3	1	0.0
Phenylobacterium zucineum	284016	species	4379231	2	1	0.0
Alcanivorax dieselolei	285091	species	4928223	23	12	2.34088e-05
Bradyrhizobium sp. BTAi1	288000	species	8493513	2	1	0.0
Bacteroides helcogenes	290053	species	3998906	1	1	0.0
Photorhabdus asymbiotica	291112	species	5094138	1	0	0.0
Thermosediminibacter oceani	291990	species	2280035	2	2	0.0
Haloquadratum walsbyi	293091	species	3219918	1	1	0.0
Polaromonas sp. JS666	296591	species	5898676	3	2	0.0
Frankia sp. EAN1pec	298653	species	8982042	1	0	0.0
Frankia inefficax	298654	species	8815781	2	2	0.0
Enterobacter ludwigii	299767	species	4952770	4	1	0.0
Glaciecola nitratireducens	300231	species	4134229	1	0	0.0
Methanosaeta harundinacea	301375	species	2571034	1	0	0.0
Catenulispora acidiphila	304895	species	10467782	4	4	0.0
Persephonella marina	309805	species	1983966	2	1	0.0
Sulfurihydrogenibium azorense	309806	species	1640877	3	1	0.0
Deinococcus maricopensis	309887	species	3498530	1	1	0.0
Flavobacterium indicum	312277	species	2993089	1	1	0.0
Pseudomonas entomophila	312306	species	5888780	30	4	0
Croceibacter atlanticus	313588	species	2952962	1	0	0.0
Alteromonas mediterranea	314275	species	5274170	1	1	0.0
Psychromonas sp. CNPT3	314282	species	3052410	3	0	0.0
Pseudoxanthomonas suwonensis	314722	species	3655384	13	4	0.0
Streptococcus gallolyticus	315405	species	2285714	1	1	0.0
Methylibium	316612	genus	0	1	0	0.0
Coxiella endosymbiont of Amblyomma americanum	325775	species	656901	3	1	0.0
Dokdonia donghaensis	326320	species	3293944	1	1	0.0
Paraglaciecola psychrophila	326544	species	5413691	11	9	0.0
Candidatus Accumulibacter	327159	genus	0	1	0	0.0
Candidatus Accumulibacter phosphatis	327160	species	5306133	3	1	0.0
Candidatus Solibacter usitatus	332163	species	9965640	12	7	0.0
Truepera radiovictrix	332249	species	3260398	1	1	0.0
Bradyrhizobium sp. S23321	335659	species	7231841	1	1	0.0
Nitrosopumilus	338191	genus	0	1	0	0.0
Herbaspirillum hiltneri	341045	species	4965474	1	0	0.0
Burkholderia oklahomensis	342113	species	7224347	4	0	0.0
Pseudomonas phage F10	347324	species	39199	443	16	0.0308276
Corynebacterium marinum	349751	species	2729219	12	2	0.0
Alkalilimnicola ehrlichii	351052	species	3275944	2	1	0.0
Xenorhabdus doucetiae	351671	species	4203651	2	0	0.0
Psychromonas ingrahamii	357794	species	4559598	2	0	0.0
Roseiflexus sp. RS-1	357808	species	5801598	1	1	0.0
Acidovorax sp. KKS102	358220	species	5196935	17	0	0.0
Methanoregula boonei	358766	species	2542943	1	1	0.0
Pseudarthrobacter phenanthrenivorans	361575	species	4535320	1	1	0.0
Verminephrobacter eiseniae	364317	species	5597943	1	1	0.0
Granulibacter bethesdensis	364410	species	2717856	1	1	0.0
Caulobacter sp. K31	366602	species	5889399	2	0	0.0
Xanthomonas fuscans	366648	species	5088683	2	0	0.0
Microbacterium sp. XT11	367477	species	3475315	1	1	0.0
Cupriavidus sp. USMAA1020	367825	species	7949449	4	0	0.0
Gallionella capsiferriformans	370405	species	3162471	2	1	0.0
Rivularia sp. PCC 7116	373994	species	8728773	1	1	0.0
Natranaerobius thermophilus	375929	species	3191453	2	1	0.0
Halotalea alkalilenta	376489	species	4387428	10	5	0.0
Cyanobacterium aponinum	379064	species	4176973	2	0	0.0
Streptomyces bingchenggensis	379067	species	11936683	1	0	0.0
Pseudomonas protegens	380021	species	6923588	29	4	1.20142e-54
Sulfurovum sp. NBC37-1	387093	species	2562277	1	0	0.0
Protochlamydia naegleriophila	389348	species	3030375	1	1	0.0
Pseudomonas phage DMS3	389469	species	36415	49	16	1.8773e-58
Thioalkalivibrio sp. K90mix	396595	species	2985056	3	1	0.0
Sphingomonas sanxanigenens	397260	species	6580298	4	1	0.0
Marinomonas sp. MWYL1	400668	species	5100344	13	2	0.0
Corynebacterium ureicelerivorans	401472	species	2328278	10	7	0.0
Candidatus Riesia pediculicola	401619	species	582127	1	1	0.0
Shewanella piezotolerans	404011	species	5396476	2	2	0.0
Anaeromyxobacter sp. Fw109-5	404589	species	5277990	1	1	0.0
Alicyclobacillus acidocaldarius	405212	species	3164867	1	0	0.0
Gramella forsetii	411153	species	3798465	1	1	0.0
Microterricola viridarii	412690	species	3689726	1	1	0.0
Paraburkholderia rhizoxinica	412963	species	3750138	10	10	0.0
Cronobacter muytjensii	413501	species	4364114	13	7	0.0
Cronobacter turicensis	413502	species	4599092	2	0	0.0
[Polyangium] brachysporum	413882	species	6476147	4	4	0.0
Pseudoxanthomonas spadix	415229	species	3452554	19	14	0.0
Azoarcus olearius	418699	species	4451751	1	0	0.0
Methylobacterium sp. 4-46	426117	species	7737025	4	3	0.0
Desulfurivibrio alkaliphilus	427923	species	3097763	1	1	0.0
Deinococcus peraridilitoris	432329	species	4513714	6	6	0.0
Lysobacter capsici	435897	species	6391889	7	5	0.0
Sulfurihydrogenibium sp. YO3AOP1	436114	species	1838442	2	0	0.0
Pseudonocardia sp. AL041005-10	445576	species	6143341	1	1	0.0
Dyella thiooxydans	445710	species	4227172	8	2	0.0
Adlercreutzia equolifaciens	446660	species	2862526	1	1	0.0
Kocuria flava	446860	species	3638342	1	1	0.0
Simiduia agarivorans	447471	species	4300227	7	5	2.68274e-05
Nocardioides dokdonensis	450734	species	4376707	2	2	0.0
Desulfarculus baarsii	453230	species	3655731	1	0	0.0
Agromyces sp. AR33	453304	species	4373124	3	2	0.0
Bdellovibrio exovorus	453816	species	2657893	1	1	0.0
Candidatus Cloacimonas acidaminovorans	456827	species	2246820	2	1	0.0
Chloracidobacterium thermophilum	458033	species	3695372	1	1	0.0
Bordetella flabilis	463014	species	5954318	1	0	0.0
Steroidobacter denitrificans	465721	species	3467246	7	4	0.0
Ilumatobacter coccineus	467094	species	4830181	1	1	0.0
Steroidobacter	469322	genus	0	1	0	0.0
Candidatus Desulforudis audaxviator	471827	species	2349476	1	0	0.0
Nitrosococcus watsonii	473531	species	3373286	4	0	0.0
Modestobacter marinus	477641	species	5575517	1	0	0.0
Calditerrivibrio nitroreducens	477976	species	2216552	2	0	0.0
Burkholderia lata	482957	species	17031116	2	0	1.33034e-187
Sphingobium sp. YBL2	484429	species	5427419	1	1	0.0
Burkholderia latens	488446	species	6614478	1	0	0.0
Burkholderia contaminans	488447	species	8509249	2	0	0.0
Burkholderia metallica	488729	species	7424240	3	1	0.0
Burkholderia seminalis	488731	species	7648944	2	1	0.0
Burkholderia diffusa	488732	species	6857833	1	1	0.0
Bacillus velezensis	492670	species	7701267	5	4	0.0
Campylobacter subantarcticus	497724	species	1817765	1	1	0.0
Deinococcus gobiensis	502394	species	4406036	3	2	0.0
Pseudomonas phage PAJU2	504346	species	46872	32	21	0.0
Pseudomonas phage MP29	505291	species	36632	13	13	0.00632024
Halomonas chromatireducens	507626	species	3973651	5	0	0.0
Oceanimonas sp. GK1	511062	species	3527244	4	1	0.0
Muricauda lutaonensis	516051	species	3274259	2	2	0.0
Azospirillum thiophilum	528244	species	7609458	1	0	1.9449e-170
Pelagibacterium halotolerans	531813	species	3948887	1	0	0.0
Cronobacter universalis	535744	species	4436873	6	1	0.0
beta proteobacterium CB	543913	species	2045720	1	0	0.0
Actinomyces oris	544580	species	3042917	2	1	0.0
Hydrogenobaculum sp. 3684	547143	species	1552775	1	0	0.0
Hydrogenobaculum sp. HO	547144	species	1552931	1	0	0.0
Hydrogenobaculum sp. SHO	547145	species	1552607	1	0	0.0
Hydrogenobaculum sp. SN	547146	species	1552931	1	0	0.0
Aromatoleum aromaticum	551760	species	4727255	3	1	0.0
Sinobacteraceae	568386	family	0	2	0	0.0
Corynebacterium mustelae	571915	species	3474226	5	5	0.0
Francisella sp. TX077308	573569	species	2035931	1	1	0.0
Photorhabdus temperata	574560	species	5147098	2	2	0.0
Corynebacterium maris	575200	species	2833547	7	5	0.0
Polynucleobacter asymbioticus	576611	species	2159490	1	0	0.0
Bacillus cytotoxicus	580165	species	4094159	1	1	0.0
Pseudomonas phage KPP10	582345	species	88322	1	0	0.0
Pseudomonas chlororaphis	587753	species	16842584	112	17	2.2224e-72
Alteromonas australica	589873	species	8766305	1761	10	1.33295e-05
Pantoea sp. At-9b	592316	species	6312783	4	4	0.0
Mesorhizobium opportunistum	593909	species	6884444	1	0	0.0
Allofrancisella guangzhouensis	594679	species	1661527	1	0	0.0
Arthrobacter sp. A3	595593	species	4458287	1	1	0.0
Bifidobacterium kashiwanohense	630129	species	2354106	11	1	0
Arsenophonus symbiont of Lipoptena fortisetosa	634113	species	836724	2	1	0.0
Burkholderia sp. CCGE1001	640510	species	7253494	1	0	0.0
Burkholderia sp. CCGE1002	640511	species	7884858	7	6	1.46314e-05
Altererythrobacter namhicola	645517	species	2591679	1	1	0.0
Micromonospora sp. L5	648999	species	6962533	1	1	0.0
Actinoplanes sp. N902-109	649831	species	9228054	3	1	0.0
Kosmotoga	651456	genus	0	1	0	0.0
Pandoraea faecigallinarum	656179	species	5732664	1	0	0.0
Halanaerobium hydrogeniformans	656519	species	2613117	2	0	0.0
Francisella noatunensis	657445	species	2229531	2	1	0.0
Candidatus Koribacter versatilis	658062	species	5650368	1	1	0.0
Phycisphaerales	666506	order	0	1	0	0.0
Rhodanobacter denitrificans	666685	species	4225490	6	0	0.0
