name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Gordonia sp. KTR9	337191	species	5885710	2	2	0.0
Actinoalloteichus hymeniacidonis	340345	species	6306386	6	3	0.0
Burkholderia oklahomensis	342113	species	7224347	1	0	0.0
Geobacter pickeringii	345632	species	3618700	1	1	0.0
Corynebacterium marinum	349751	species	2729219	54	29	0.0
Geobacter uraniireducens	351604	species	5136364	3	3	0.0
Xenorhabdus hominickii	351679	species	4522699	1	1	0.0
Acidovorax sp. KKS102	358220	species	5196935	1	1	0.0
Pseudarthrobacter phenanthrenivorans	361575	species	4535320	7	4	0.0
Streptomyces vietnamensis	362257	species	9153777	2	2	0.0
Granulibacter bethesdensis	364410	species	2717856	2	2	0.0
Pelosinus fermentans	365349	species	5380816	2	2	0.0
Caulobacter sp. K31	366602	species	5889399	1	1	0.0
Xanthomonas fuscans	366648	species	5088683	3	0	0.0
Microbacterium sp. XT11	367477	species	3475315	1	0	3.53091e-31
Cupriavidus sp. USMAA1020	367825	species	7949449	4	2	0.0
Isoptericola dokdonensis	372663	species	3826972	2	1	0.0
Streptomyces bingchenggensis	379067	species	11936683	2	2	0.0
Pontibacter akesuensis	388950	species	4829559	20	20	0.0
Clostridium taeniosporum	394958	species	3503541	1	1	0.0
Coraliomargarita akajimensis	395922	species	3750771	1	1	0.0
Thioalkalivibrio sp. K90mix	396595	species	2985056	1	0	0.0
Corynebacterium ureicelerivorans	401472	species	2328278	53	35	0.00125142
Virgibacillus sp. SK37	403957	species	3841730	1	1	0.0
Streptomyces xiamenensis	408015	species	5961401	2	0	0.0
Treponema pedis	409322	species	2889325	1	1	0.0
Thermosulfidibacter takaii	412593	species	1816670	1	1	0.0
Microterricola viridarii	412690	species	3689726	2	1	0.0
[Polyangium] brachysporum	413882	species	6476147	1	1	0.0
Caldicellulosiruptor kronotskyensis	413889	species	2843785	1	1	0.0
Rhizobium sp. IRBG74	424182	species	5464982	1	1	0.0
Desulfurivibrio alkaliphilus	427923	species	3097763	1	1	0.0
Halorhabdus tiamatea	430914	species	3146160	1	0	0.0
Geobacter sp. M18	443143	species	5277406	1	1	0.0
Streptomyces sp. CNQ-509	444103	species	8039333	1	1	0.0
Pseudonocardia sp. AL041005-10	445576	species	6143341	2	2	0.0
Pandoraea thiooxydans	445709	species	4464186	1	1	0.0
Adlercreutzia equolifaciens	446660	species	2862526	2	2	0.0
Niabella soli	446683	species	4697343	1	0	0.0
Kocuria flava	446860	species	3638342	3	2	0.0
Nocardioides dokdonensis	450734	species	4376707	1	1	0.0
Agromyces sp. AR33	453304	species	4373124	4	0	0.0
Bordetella bronchialis	463025	species	11845675	3	0	0.0
Streptomyces sp. Mg1	465541	species	8716193	2	2	0.0
Singulisphaera acidiphila	466153	species	9755686	1	1	0.0
Ilumatobacter coccineus	467094	species	4830181	1	1	0.0
Candidatus Desulforudis audaxviator	471827	species	2349476	1	1	0.0
Modestobacter marinus	477641	species	5575517	2	0	0.0
Chloroflexus sp. Y-400-fl	480224	species	5268950	2	0	0.0
Myroides profundi	480520	species	4064534	1	0	0.0
Paenibacillus riograndensis	483937	species	7919576	1	0	0.0
Sphingobium sp. YBL2	484429	species	5427419	2	1	0.0
Deinococcus gobiensis	502394	species	4406036	1	0	0.0
Oceanimonas sp. GK1	511062	species	3527244	1	1	0.0
Microterricola	518733	genus	0	1	0	0.0
Azospirillum thiophilum	528244	species	7609458	1	1	0.0
Rhodoluna lacicola	529884	species	1430433	1	1	0.0
Flavobacteriaceae bacterium 3519-10	531844	species	2768102	1	0	0.0
Actinomyces oris	544580	species	3042917	10	8	0.0
Acidianus hospitalis	563177	species	2137654	2	2	0.0
Luteipulveratus mongoliensis	571913	species	5420910	3	3	0.0
Corynebacterium mustelae	571915	species	3474226	22	18	0.00633376
Photorhabdus temperata	574560	species	5147098	1	1	0.0
Corynebacterium maris	575200	species	2833547	43	21	0.0
Geobacillus sp. Y4.1MC1	581103	species	3911947	1	1	0.0
Pseudomonas chlororaphis	587753	species	16842584	3	1	0.0
Mesorhizobium opportunistum	593909	species	6884444	3	3	0.0
Arthrobacter sp. A3	595593	species	4458287	2	1	0.0
Bifidobacterium kashiwanohense	630129	species	2354106	87	0	1.16744e-12
Bacillus beveridgei	632773	species	3582268	1	1	0.0
Bifidobacterium actinocoloniiforme	638619	species	1830060	1	1	0.0
Hoyosella subflava	639313	species	4863490	4	4	0.0
Burkholderia sp. CCGE1001	640510	species	7253494	1	0	0.0
Burkholderia sp. CCGE1003	640512	species	7043595	1	0	0.0
Methanocaldococcus sp. FS406-22	644281	species	1773136	1	0	0.0
Altererythrobacter namhicola	645517	species	2591679	1	1	0.0
Micromonospora sp. L5	648999	species	6962533	1	0	0.0
Actinoplanes sp. N902-109	649831	species	9228054	1	0	0.0
Frankia symbiont of Datisca glomerata	656024	species	5340989	3	1	0.0
Pandoraea vervacti	656178	species	5761453	1	0	0.0
Arthrobacter alpinus	656366	species	8380101	4	4	0.0
Cryobacterium arcticum	670052	species	4351229	5	3	0.0
Rhodococcus sp. WMMA185	679318	species	4444448	2	1	0.0
Novosphingobium sp. PP1Y	702113	species	5313905	1	1	0.0
Corynebacterium sp. NML98-0116	702967	species	2365449	86	34	0.00124346
Actinomyces sp. oral taxon 414	712122	species	3836419	1	0	0.0
Tannerella sp. oral taxon HOT-286	712710	species	2973531	1	1	0.0
Hyphomicrobium sp. MC1	717785	species	4757528	3	0	0.0
Delftia sp. Cs1-4	742013	species	6685842	2	1	0.0
Sphingomonas sp. MM-1	745310	species	4633613	1	1	0.0
Pseudogulbenkiania sp. NH8B	748280	species	4332995	1	1	0.0
Burkholderia sp. RPE67	758796	species	8685756	1	0	0.0
Opitutaceae bacterium TAV5	794903	species	7417673	1	1	0.0
Hydrogenophaga sp. PBC	795665	species	5232477	2	2	0.0
Streptomyces sp. SirexAA-E	862751	species	7414440	4	2	0.0
Thermincola potens	863643	species	3157416	2	2	0.0
Mycobacterium sinense	875328	species	4643668	1	0	0.0
Cupriavidus sp. USMAA2-4	876364	species	8698226	1	0	0.0
Methanobacterium lacus	877455	species	2583753	1	1	0.0
Shinella sp. HZN7	879274	species	7354253	1	1	0.0
Plautia stali symbiont	891974	species	4092852	1	1	0.0
Kangiella geojedonensis	914150	species	2495242	1	1	0.0
Sandaracinus amylolyticus	927083	species	10327335	2	2	0.0
Rhodococcus sp. p52	935199	species	5413283	4	0	0.0
Verrucosispora maris	1003110	species	6732271	3	1	0.0
Pseudomonas sp. StFLB209	1028989	species	6332373	4	0	2.51981e-21
Thioalkalivibrio sulfidiphilus	1033854	species	3464554	1	0	0.0
Rhodococcus sp. WB1	1033922	species	6148559	5	2	0.0
Planococcus plakortidis	1038856	species	3261818	2	2	0.0
Corynebacterium epidermidicanis	1050174	species	2692072	52	46	0.0
Corynebacterium uterequi	1072256	species	2419437	41	25	0.0
Pantoea rwandensis	1076550	species	4327607	1	0	0.0
Leptolyngbya sp. O-77	1080068	species	5480261	1	1	0.0
Pseudonocardia sp. EC080619-01	1096856	species	7205934	5	0	0.0
Pseudonocardia sp. EC080625-04	1096868	species	6554452	5	0	0.0
Burkholderia sp. YI23	1097668	species	8896411	1	0	0.0
Chromobacterium vaccinii	1108595	species	5041230	1	0	0.0
Pectobacterium phage phiTE	1116482	species	142349	1	1	0.0
Elizabethkingia anophelis	1117645	species	7985304	1	0	0.0
Arthrobacter sp. Rue61a	1118963	species	5081038	5	1	0.0
Corynebacterium doosanense	1121358	species	2698995	52	24	0
Thauera humireducens	1134435	species	4171754	1	1	0.0
Klebsiella michiganensis	1134687	species	29869212	1	1	0.0
Gordonia sp. QH-11	1136941	species	4428727	25	10	0
Streptomyces pratensis	1169025	species	7656104	2	0	0.0
Lactobacillus hokkaidonensis	1193095	species	2400586	1	1	0.0
Mycobacterium yongonense	1203599	species	5662088	3	3	0.0
Burkholderia pseudomultivorans	1207504	species	7956789	2	0	0.0
Celeribacter indicus	1208324	species	4969388	1	1	0.0
Corynebacterium humireducens	1223514	species	2681312	102	65	0.0
Corynebacterium lactis	1231000	species	2769745	27	22	0.0
Pseudohongiella spirulinae	1249552	species	3345119	1	0	0.0
Pseudomonas sp. FGI182	1259844	species	5891312	1	0	0.0
Streptomyces sp. 769	1262452	species	10338286	3	0	0.0
Streptomyces sp. PAMC 26508	1265601	species	7630245	2	0	0.0
Mycobacterium sp. VKM Ac-1817D	1273687	species	6324222	4	0	0.0
Synechococcus sp. KORDI-100	1280380	species	2789000	1	1	0.0
Pseudomonas sp. URMO17WK12:I11	1283291	species	11209782	1	0	0.0
Photobacterium gaetbulicola	1295392	species	5909413	1	0	0.0
Intestinimonas butyriciproducens	1297617	species	3376475	1	0	0.0
Myxococcus hansupus	1297742	species	9490432	1	1	0.0
Mucilaginibacter sp. PAMC 26640	1300914	species	5618021	5	5	0.00135077
Sphingobium sp. TKS	1315974	species	6228879	1	1	0.0
Blattabacterium sp. (Nauphoeta cinerea)	1316444	species	626626	1	0	0.0
Salinarchaeum sp. Harcht-Bsk1	1333523	species	3255260	2	0	0.0
Enterobacter lignolyticus	1334193	species	4814049	1	1	0.0
Hymenobacter sp. APR13	1356852	species	5010594	5	5	0.0
Dyella jiangningensis	1379159	species	5396991	6	3	0.0
Rufibacter sp. DG31D	1379910	species	4820793	3	3	0.0
Methyloceanibacter caenitepidi	1384459	species	3424964	1	1	0.0
Cupriavidus sp. USMAHM13	1389192	species	7820821	2	0	0.0
Corynebacterium glyciniphilum	1404244	species	3568218	18	10	0.0
Halobacterium hubeiense	1407499	species	3130345	3	0	0.0
Corynebacterium deserti	1408191	species	3033893	25	16	0.0
Candidatus Nitrosopelagicus brevis	1410606	species	1232128	1	1	0.0
Pseudomonas sp. TKP	1415630	species	7012672	2	0	0.0
Marinobacter similis	1420916	species	3975896	1	1	0.0
Hyphomicrobium nitrativorans	1427356	species	3653837	2	1	0.0
Ectothiorhodospira sp. BSL-9	1442136	species	3550080	2	0	0.0
Comamonadaceae bacterium B1	1458426	species	2623236	1	1	0.0
Hymenobacter sp. PAMC 26554	1484116	species	5451254	1	1	0.0
Hymenobacter sp. PAMC 26628	1484118	species	5366977	1	1	0.0
Pantoea sp. PSNIH2	1484157	species	4967343	2	0	0.0
Pantoea sp. PSNIH1	1484158	species	4410683	1	1	0.0
Corynebacterium sp. ATCC 6931	1487956	species	2471920	34	6	0
Anoxybacillus sp. B2M1	1490052	species	3819480	1	0	0.0
Anoxybacillus sp. B7M1	1490057	species	3869056	1	0	0.0
Arthrobacter sp. PAMC 25486	1494608	species	4593579	2	0	0.0
Burkholderia stagnalis	1503054	species	7583807	2	0	0.0
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	species	749321	1	1	0.0
Bosea vaviloviae	1526658	species	6713548	2	0	0.0
Lawsonella clevelandensis	1528099	species	3775705	5	1	0.0
Pseudomonas sp. DR 5-09	1534110	species	6427864	1	0	0.0
Paenibacillus sp. FSL H7-0357	1536774	species	7692748	1	1	0.0
Sedimenticola thiotaurini	1543721	species	3962284	1	1	0.0
Sphingomonas taxi	1549858	species	4061902	1	1	0.0
Thermofilum sp. 1807-2	1550241	species	1611988	1	0	0.0
Streptomyces sp. CCM_MD2014	1561022	species	8274043	4	0	0.0
Curtobacterium sp. MR_MD2014	1561023	species	3443800	1	1	0.0
Mycobacterium sp. QIA-37	1561223	species	4855372	1	1	0.0
Edwardsiella sp. EA181011	1578828	species	3934167	1	1	0.0
Fusobacterium hwasookii	1583098	species	2496436	1	1	0.0
Lentzea sp. DHS C013	1586287	species	9997872	3	1	0.0
Helicobacter himalayensis	1591088	species	1829936	1	0	0.0
Halanaeroarchaeum sulfurireducens	1604004	species	4463238	1	0	0.0
Sphingomonas hengshuiensis	1609977	species	5228389	6	6	0.0
Arthrobacter sp. IHBB 11108	1618207	species	3599434	3	3	0.0
Dermabacter vaginalis	1630135	species	2392314	109	29	1.9101e-16
Eggerthellaceae	1643826	family	0	1	0	0.0
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	species	6453540	4	3	0.0
Streptomyces sp. CFMR 7	1649184	species	8307279	1	0	0.0
Corynebacterium sp. JZ16	1652495	species	3217288	10	5	0.0
Arthrobacter sp. YC-RL1	1652545	species	4018639	4	1	0.0
Rhodococcus sp. PBTS 1	1653478	species	4251687	4	1	0.0
Rhodococcus sp. PBTS 2	1653479	species	5316948	1	1	0.0
Arsenicicoccus sp. oral taxon 190	1658671	species	3525271	3	2	0.0
Ottowia sp. oral taxon 894	1658672	species	2925783	2	2	0.0
Massilia sp. NR 4-1	1678028	species	6361416	1	0	0.0
Burkholderia sp. HB1	1678678	species	7206167	2	0	0.0
Mycobacterium sp. YC-RL4	1682113	species	6053985	3	3	0.0
Chryseobacterium sp. IHB B 10212	1685010	species	4871648	1	0	0.0
Pseudonocardia sp. EC080610-09	1688404	species	7131853	5	0	0.0
Arthrobacter sp. LS16	1690248	species	3851242	6	4	0.0
Pseudonocardia sp. HH130630-07	1690815	species	6680451	2	0	0.0
Microbacterium sp. CGR1	1696072	species	3634864	1	0	0.0
Chelatococcus sp. CO-6	1702325	species	5243734	2	2	0.0
Rhizobium sp. N324	1703969	species	6972593	1	1	0.0
Arthrobacter sp. ERGS1:01	1704044	species	4936686	3	0	0.0
Massilia sp. WG5	1707785	species	6267305	1	0	0.0
Microbacterium sp. No. 7	1714373	species	4827965	3	3	0.0
Klebsiella sp. G5	1715259	species	4702949	1	1	0.0
Staphylococcus sp. AntiMn-1	1715860	species	2738396	2	0	0.0
Desulfovibrio sp. J2	1716143	species	3966573	1	1	0.0
Rhodococcus sp. 008	1723645	species	7438324	2	1	0.0
Kurthia sp. 11kri321	1750719	species	2964527	1	0	0.0
Serinicoccus sp. JLT9	1758689	species	3597394	2	1	0.0
Deinococcus actinosclerus	1768108	species	3264334	1	1	0.0
Paucibacter sp. KCTC 42545	1768242	species	5169161	3	3	0.0
Arthrobacter sp. ATCC 21022	1771959	species	4434904	8	3	0.0
Streptomyces sp. S10(2016)	1783515	species	9083372	1	1	0.0
Pseudomonas sp. MS586	1785145	species	6247726	1	0	0.0
Leptotrichia sp. oral taxon 847	1785996	species	2194935	1	1	0.0
Stenotrophomonas sp. KCTC 12332	1793721	species	4541594	1	0	0.0
Microbacterium sp. PAMC 28756	1795053	species	3539061	3	3	0.0
Frondihabitans sp. PAMC 28766	1795630	species	4766863	4	2	0.0
Arthrobacter sp. ZXY-2	1806905	species	5058708	8	1	0.0
Enterobacter cloacae complex 'Hoffmann cluster III'	1812934	species	4899947	1	1	0.0
Bacillus sp. IHB B 7164	1827146	species	5036631	1	0	0.0
Bacillus sp. FJAT-14266	1837130	species	4109356	1	0	0.0
Opitutaceae bacterium IG16b	1838286	species	4199284	2	2	0.0
Streptomyces sp. RTd22	1841249	species	11142275	1	1	0.0
Agrobacterium sp. RAC06	1842536	species	4964647	2	0	0.0
Hydrogenophaga sp. RAC07	1842537	species	4674684	1	1	0.0
Arthrobacter sp. U41	1849032	species	4792631	3	2	0.0
Rhodobacter sp. LPB0142	1850250	species	3780829	1	1	0.0
Morganella phage vB_MmoM_MP1	1852628	species	163201	1	1	0.0
haloarchaeon HTSR1	1855411	species	1972283	4	4	0.0
Rhizobium sp. S41	1869170	species	5524367	1	0	0.0
Mycobacterium sp. djl-10	1879023	species	6579322	5	2	0.0
Synechococcales	1890424	order	0	1	0	0.0
Klebsiella sp. LTGPAF-6F	1905288	species	6790399	1	0	0.0
Curtobacterium sp. BH-2-1-1	1905847	species	3795948	3	1	0.0
Microbacterium sp. BH3-3-3	1906742	species	3508491	2	1	0.0
