name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Pectobacterium atrosepticum	29471	species	7546597	1	0	0.0
Yersinia aldovae	29483	species	4471090	2	1	0.0
Yersinia frederiksenii	29484	species	4550894	1	1	0.0
Yersinia ruckeri	29486	species	7304941	2	0	2.83175e-18
Taylorella equigenitalis	29575	species	1713991	68	51	0.0
Halothermothrix orenii	31909	species	2578146	1	1	0.0
Helicobacter hepaticus	32025	species	1799146	1	1	0.0
synthetic construct	32630	species	26537524	381	58	0.000444025
Parvimonas micra	33033	species	1627009	2	1	0.0
Gloeobacter violaceus	33072	species	4659019	1	1	0.0
Anoxybacillus flavithermus	33934	species	2846746	1	1	0.0
Geobacillus thermoleovorans	33941	species	5320134	10	0	0.0
Melissococcus plutonius	33970	species	2059558	1	1	0.0
Gluconacetobacter diazotrophicus	33996	species	7914538	1	1	0.0
Paracoccus aminophilus	34003	species	4873118	1	1	0.0
Rahnella aquatilis	34038	species	5656799	1	0	0.0
Variovorax paradoxus	34073	species	6817856	1	0	0.0
Simbu virus	35306	species	12172	1	0	0.0
Mycobacterium indicus pranii	35617	species	5589007	1	0	0.0
Citrobacter amalonaticus	35703	species	7931914	22	2	2.25202e-16
Rickettsia japonica	35790	species	1283087	1	1	0.0
Clostridium saccharoperbutylacetonicum	36745	species	6666445	1	1	0.0
Mycobacterium abscessus	36809	species	18231971	1	0	0.0
Rhodococcus opacus	37919	species	8880502	1	1	0.0
Methanococcus maripaludis	39152	species	1742753	4	4	0.0
[Eubacterium] eligens	39485	species	2831389	1	1	0.0
Methanosalsum zhilinae	39669	species	2138444	1	0	0.0
Dialister pneumosintes	39950	species	1274073	1	1	0.0
Erythrobacter litoralis	39960	species	3151875	1	0	0.0
Aliivibrio salmonicida	40269	species	4655660	1	0	0.0
Leptotrichia buccalis	40542	species	2465610	1	1	0.0
Actinosynnema mirum	40567	species	8248144	1	1	0.0
Tolumonas auensis	43948	species	3471292	1	1	0.0
Ferrimonas balearica	44012	species	4279159	1	0	0.0
Nitrosomonas ureae	44577	species	3307820	1	1	0.0
Pseudomonas corrugata	47879	species	6124363	1	1	0.0
Pseudomonas oryzihabitans	47885	species	4834356	1	1	0.0
Serratia fonticola	47917	species	12326310	6	4	0.0
Acinetobacter pittii	48296	species	6018266	1	1	0.0
Mycoplasma crocodyli	50052	species	934379	1	1	0.0
Tetragenococcus halophilus	51669	species	2476095	1	0	0.0
Prevotella dentalis	52227	species	3350206	1	1	0.0
Lactobacillus gallinarum	52242	species	2374782	1	1	0.0
Feline foamy virus	53182	species	10479	1	1	0.0
Pantoea	53335	genus	0	35	0	0.0
Enterococcus durans	53345	species	6143683	5	0	0.0
Enterococcus mundtii	53346	species	3351060	1	1	0.0
Pseudomonas citronellolis	53408	species	14631203	1	1	0.0
Octadecabacter arcticus	53946	species	5478249	1	1	0.0
Raoultella ornithinolytica	54291	species	13911666	346	130	0.00218164
Salmonella bongori	54736	species	4542714	11	1	7.45963e-15
Pectobacterium wasabiae	55208	species	5043228	1	0	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	1	1	0.0
Xanthomonas sacchari	56458	species	5006106	1	0	0.0
Streptococcus macedonicus	59310	species	2142762	1	1	0.0
Burkholderia vietnamiensis	60552	species	14209387	1	0	0.0
Enterobacter asburiae	61645	species	6470569	80	8	3.14856e-20
Lelliottia amnigena	61646	species	4616371	5	0	5.2948e-15
Pluralibacter gergoviae	61647	species	5489680	16	2	1.392e-26
Kluyvera intermedia	61648	species	6166452	94	3	0.000321798
Serratia rubidaea	61652	species	4922834	2	0	0.000182655
Azoarcus sp. BH72	62928	species	4376040	1	0	2.12124e-52
Desulfocapsa sulfexigens	65555	species	4023512	1	1	0.0
Wolbachia sp. wRi	66084	species	1445873	1	1	0.0
Citrobacter rodentium	67825	species	5444283	18	1	5.54329e-15
Streptomyces violaceusniger	68280	species	11138313	2	0	0.0
Streptomyces albulus	68570	species	9578489	1	1	0.0
Pseudomonas sp. VLB120	69328	species	5966222	1	0	2.6034e-42
Petrotoga mobilis	69499	species	2169548	1	1	0.0
Kocuria rhizophila	72000	species	2697540	1	1	0.0
Brevundimonas subvibrioides	74313	species	3445263	1	1	0.0
Pseudomonas balearica	74829	species	4383480	2	0	0.0
Paraburkholderia caribensis	75105	species	13917408	1	1	0.0
Mannheimia haemolytica	75985	species	2934797	1	1	0.0
Pseudomonas monteilii	76759	species	5553188	1	0	0.0
Myroides odoratimimus	76832	species	4457748	2	0	0.0
Pseudomonas mosselii	78327	species	6247860	2	1	0.0
Bacillus clausii	79880	species	4300106	1	1	0.0
Erwinia pyrifoliae	79967	species	4072846	1	0	0.0
Haliangium ochraceum	80816	species	9446314	1	0	0.0
Delftia acidovorans	80866	species	6767514	1	0	0.0
Obesumbacterium	82982	genus	0	16	0	0.0
Obesumbacterium proteus	82983	species	5011796	4	0	1.15543e-39
Serratia plymuthica	82996	species	6554843	10	0	7.55131e-34
Chlamydia caviae	83557	species	1181356	1	1	0.0
Leclercia adecarboxylata	83655	species	4803917	6	0	1.04589e-26
Brachyspira murdochii	84378	species	3241804	2	2	0.0
Mannheimia varigena	85404	species	2201818	3	2	0.0
Thauera sp. MZ1T	85643	species	4574586	1	1	0.0
Bacillus weihenstephanensis	86662	species	5740546	1	0	0.0
Caulobacter segnis	88688	species	4655622	1	1	0.0
Shewanella sp. ANA-3	94122	species	5251146	1	0	1.02213e-53
Flavobacterium psychrophilum	96345	species	7603866	1	1	0.0
Ralstonia mannitolilytica	105219	species	9915295	1	1	0.0
Corynebacterium falsenii	108486	species	2719616	1	1	0.0
Candidatus Carsonella ruddii	114186	species	157543	1	0	0.0
Cupriavidus metallidurans	119219	species	6913352	2	0	0.0
Geobacillus subterraneus	129338	species	3474426	10	0	0.0
Paraburkholderia fungorum	134537	species	9058983	1	1	0.0
Helicobacter cetorum	138563	species	1903950	1	1	0.0
Desulfitobacterium metallireducens	142877	species	3176073	1	1	0.0
Corynebacterium simulans	146827	species	5336673	2	2	0.0
Azospira oryzae	146939	species	3806980	1	1	0.0
Marinitoga piezophila	149715	species	2244793	3	2	0.0
Cellvibrio japonicus	155077	species	4576573	1	0	0.0
Methanothermococcus okinawensis	155863	species	1677455	1	0	0.0
Novosphingobium resinovorum	158500	species	6918128	1	0	0
Cedecea neteri	158822	species	23867322	15	7	1.92731e-38
Enterobacter hormaechei	158836	species	11766809	178	20	0.000220529
Sphingomonas wittichii	160791	species	5915246	1	0	0
Blattabacterium punctulatus	164514	species	609561	1	1	0.0
Human endogenous retrovirus K113	166122	leaf	9472	7	0	0.0308316
Ilyobacter polytropus	167642	species	3132314	1	0	0.0
uncultured Termite group 1 bacterium	167965	species	1148570	1	1	0.0
Clostridium saccharobutylicum	169679	species	5107814	1	1	0.0
Paenibacillus stellifer	169760	species	5658798	1	1	0.0
Thermodesulfatator indicus	171695	species	2322224	2	2	0.0
Delftia tsuruhatensis	180282	species	7195716	3	1	0.0
Erwinia billingiae	182337	species	5372268	4	2	0.0
Oceanobacillus iheyensis	182710	species	3630528	1	1	0.0
Thermodesulfobium narugense	184064	species	1898865	1	0	0.0
Sneathia amnii	187101	species	1330224	1	1	0.0
Paenibacillus odorifer	189426	species	6812473	1	0	0.0
Ralstonia insidiosa	190721	species	12164766	1	0	0.0
Vibrio coralliilyticus	190893	species	17260629	1	1	0.0
Rhodococcus aetherivorans	191292	species	5922748	1	1	0.0
Pseudomonas koreensis	198620	species	12292986	1	1	0.0
Dickeya dadantii	204038	species	4922802	3	0	0.0
Dickeya zeae	204042	species	4675379	1	1	0.0
Enterobacter kobei	208224	species	4927478	127	6	4.19024e-17
Alkaliphilus metalliredigens	208226	species	4929566	1	1	0.0
Escherichia albertii	208962	species	4679521	4	1	1.32566e-26
Acanthamoeba polyphaga mimivirus	212035	species	1181549	1	1	0.0
Vibrio tasmaniensis	212663	species	4974818	1	0	0.0
Mycobacterium sp. JS623	212767	species	7221766	2	2	0.0
Halomonas campaniensis	213554	species	4074048	1	1	0.0
Treponema caldarium	215591	species	3239340	1	1	0.0
Erwinia sp. Ejp617	215689	species	3957675	9	5	0.000747681
Spiroplasma chrysopicola	216933	species	1123322	1	0	0.0
Spiroplasma syrphidicola	216945	species	1107344	1	1	0.0
Clostridium carboxidivorans	217159	species	5752782	1	1	0.0
Thalassospira xiamenensis	220697	species	4768950	1	0	0.0
Pseudonocardia dioxanivorans	240495	species	7303989	1	1	0.0
Klebsiella variicola	244366	species	10894097	3749	133	0.00170088
Bacteroides cellulosilyticus	246787	species	7084828	1	1	0.0
Campylobacter insulaenigrae	260714	species	1465081	1	1	0.0
Methylovorus glucosotrophus	266009	species	3082007	1	0	0.0
Nostoc punctiforme	272131	species	9059191	1	1	0.0
Collimonas arenae	279058	species	15078336	2	2	0.0
Candidatus Amoebophilus asiaticus	281120	species	1884364	1	1	0.0
Staphylococcus pseudintermedius	283734	species	4509494	1	0	0.0
Bradyrhizobium sp. BTAi1	288000	species	8493513	1	1	0.000105403
Polaromonas sp. JS666	296591	species	5898676	1	1	0.0
Lactobacillus phage LP65	298338	species	131522	1	1	0.0
Frankia inefficax	298654	species	8815781	1	0	0.0
Enterobacter ludwigii	299767	species	4952770	3	0	0.0
Emticicia oligotrophica	312279	species	5220361	1	1	0.0
Pseudomonas entomophila	312306	species	5888780	2	0	0.0
Maribacter sp. HTCC2170	313603	species	3868304	1	1	0.0
Streptococcus gallolyticus	315405	species	2285714	2	2	0.0
Cyprinid herpesvirus 1	317858	species	291144	1	1	0.0
Cyclobacterium amurskyense	320787	species	6158829	1	1	0.0
Erwinia tasmaniensis	338565	species	4067864	2	0	0.0
Actinoalloteichus hymeniacidonis	340345	species	6306386	1	0	0.0
Microcystis aeruginosa phage Ma-LMM01	340435	species	162109	1	1	0.0
Geobacter pickeringii	345632	species	3618700	1	1	0.0
Xenorhabdus doucetiae	351671	species	4203651	1	1	0.0
Bacteroides dorei	357276	species	5310365	1	1	0.0
Roseiflexus sp. RS-1	357808	species	5801598	1	1	0.0
Verminephrobacter eiseniae	364317	species	5597943	1	1	0.0
Cupriavidus sp. USMAA1020	367825	species	7949449	2	1	0.0
Rivularia sp. PCC 7116	373994	species	8728773	1	1	0.0
Cyanobacterium aponinum	379064	species	4176973	1	1	0.0
Streptomyces bingchenggensis	379067	species	11936683	4	2	0.0
Pseudomonas protegens	380021	species	6923588	1	0	0.0
Sulfurovum sp. NBC37-1	387093	species	2562277	1	1	0.0
Ehrlichia sp. HF	391036	species	1148904	1	1	0.0
Zunongwangia profunda	398743	species	5128187	1	0	0.0
Enterobacter sp. 638	399742	species	4676461	2	0	1.97567e-20
Virgibacillus sp. SK37	403957	species	3841730	1	1	0.0
Cronobacter	413496	genus	0	26	0	0.0
Cronobacter dublinensis	413497	species	4628405	6	2	9.42985e-25
Cronobacter muytjensii	413501	species	4364114	6	2	9.22328e-25
Cronobacter turicensis	413502	species	4599092	5	0	4.04294e-25
Cronobacter malonaticus	413503	species	4516853	98	0	7.72248e-17
Caldicellulosiruptor hydrothermalis	413888	species	2770676	1	1	0.0
Burkholderia sp. KJ006	416344	species	6629912	1	0	0.0
Dyella thiooxydans	445710	species	4227172	1	1	0.0
Kocuria flava	446860	species	3638342	1	0	0.0
Pantoea vagans	470934	species	4888338	5	2	0.0
Burkholderia lata	482957	species	17031116	1	0	0.0
Pelosinus sp. UFO1	484770	species	5115410	1	1	0.0
Serratia sp. SCBI	488142	species	5101896	2	1	0.0
Burkholderia seminalis	488731	species	7648944	2	1	0.0
Kosakonia oryzae	497725	species	5303342	8	0	9.14818e-27
Cyanothece sp. PCC 7822	497965	species	7841948	1	1	0.0
Tepidanaerobacter acetatoxydans	499229	species	5521119	1	1	0.0
Azospirillum thiophilum	528244	species	7609458	1	1	0.0
Flavobacteriaceae bacterium 3519-10	531844	species	2768102	1	1	0.0
Cronobacter universalis	535744	species	4436873	3	0	7.10713e-25
Phycisphaera mikurensis	547188	species	3884382	1	1	0.0
Thermoanaerobacter sp. X513	573062	species	2456520	1	1	0.0
Pseudomonas chlororaphis	587753	species	16842584	2	0	0.0
Alteromonas australica	589873	species	8766305	1	1	0.0
Pantoea sp. At-9b	592316	species	6312783	4	1	0.0
Blattabacterium sp. (Blattella germanica)	624186	species	640935	1	1	0.0
Arsenophonus symbiont of Lipoptena fortisetosa	634113	species	836724	2	2	0.0
Micromonospora sp. L5	648999	species	6962533	1	1	0.0
Halanaerobium hydrogeniformans	656519	species	2613117	1	1	0.0
Agarivorans gilvus	680279	species	4416600	1	1	0.0
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	18	0	1.08198e-25
Leptotrichia sp. oral taxon 212	712357	species	2444904	1	1	0.0
Delftia sp. Cs1-4	742013	species	6685842	2	1	0.0
alpha proteobacterium HIMB59	744985	species	1410127	2	2	0.0
Pseudogulbenkiania sp. NH8B	748280	species	4332995	2	1	0.0
Winogradskyella sp. PG-2	754409	species	3811479	1	1	0.0
Weissella ceti	759620	species	4135763	1	1	0.0
Serratia sp. AS12	768490	species	5443009	5	0	0.0
Serratia sp. AS13	768493	species	5442549	5	0	0.0
Cupriavidus sp. USMAA2-4	876364	species	8698226	1	1	0.0
Plautia stali symbiont	891974	species	4092852	2	0	1.35444e-25
Caldanaerobacter subterraneus	911092	species	2689445	1	1	0.0
Lausannevirus	999883	species	346754	1	0	0.0
Defluviitoga tunisiensis	1006576	species	2053097	1	1	0.0
Pantoea rwandensis	1076550	species	4327607	3	1	5.99145e-34
Leptolyngbya sp. O-77	1080068	species	5480261	1	1	0.0
Dickeya solani	1089444	species	4919833	1	0	0.0
Elizabethkingia anophelis	1117645	species	7985304	1	1	0.0
Sphaerochaeta globosa	1131703	species	3316466	1	1	0.0
Klebsiella michiganensis	1134687	species	29869212	229	49	0.000207486
Cronobacter phage vB_CsaM_GAP32	1141136	species	358663	1	1	0.0
Enterobacteria phage mEp235	1147150	species	37595	1	1	0.0
Kosakonia sacchari	1158459	species	4902066	9	3	0.0
Cronobacter condimenti	1163710	species	4499482	4	0	9.52652e-25
Pectobacterium sp. SCC3193	1166016	species	5164411	1	0	0.0
Enterobacter sp. R4-368	1166130	species	5155034	3	0	3.94422e-21
Mycobacterium sp. MOTT36Y	1168287	species	5613626	1	0	0.0
Geitlerinema sp. PCC 7407	1173025	species	4681111	2	1	0.0
Microcoleus sp. PCC 7113	1173027	species	7966510	1	1	0.0
Komagataeibacter medellinensis	1177712	species	3513191	2	1	0.0
Halomonas huangheensis	1178482	species	4757486	1	1	0.0
Deinococcus puniceus	1182568	species	2971983	1	1	0.0
Pyrococcus sp. ST04	1183377	species	1736885	1	1	0.0
Mesotoga prima	1184387	species	2975953	1	0	0.0
Gilliamella apicola	1196095	species	3139412	1	0	0.0
Planococcus halocryophilus	1215089	species	3424893	1	1	0.0
Fictibacillus phosphorivorans	1221500	species	4230665	1	1	0.0
Bradyrhizobium sp. CCGE-LA001	1223566	species	7833499	1	0	0.0
Geobacillus sp. GHH01	1233873	species	3583134	10	0	0.0
Pseudomonas sp. FGI182	1259844	species	5891312	1	0	0.0
Edwardsiella piscicida	1263550	species	3891903	4	1	0.0
Frischella perrara	1267021	species	2692351	1	0	0.0
Acanthamoeba polyphaga moumouvirus	1269028	leaf	1021348	1	1	0.0
Photobacterium gaetbulicola	1295392	species	5909413	2	0	0.0
Enterobacter xiangfangensis	1296536	species	4661849	9	0	4.12689e-20
bacterium L21-Spi-D4	1307839	species	4812386	1	0	0.0
Sphingobium sp. TKS	1315974	species	6228879	1	0	0
Escherichia phage JES2013	1327956	leaf	136910	1	0	3.21619e-20
Serratia sp. FS14	1327989	species	5249875	3	0	0.0
Sphingobium baderi	1332080	species	4583422	1	0	8.36982e-12
Enterobacter lignolyticus	1334193	species	4814049	32	1	2.77915e-19
Defluviimonas alba	1335048	species	4987611	1	0	0.0
Formosa sp. Hel1_33_131	1336794	species	2735158	1	1	0.0
Thermofilum sp. 1910b	1365176	species	1750259	1	0	0.0
Dyella jiangningensis	1379159	species	5396991	2	2	0.0
Exiguobacterium sp. MH3	1399115	species	3164195	1	1	0.0
Candidatus Nitrosopelagicus brevis	1410606	species	1232128	1	1	0.0
Methanosarcina sp. WWM596	1434103	species	4137337	1	1	0.0
Myroides sp. ZB35	1458492	species	4065010	2	0	0.0
Klebsiella quasipneumoniae	1463165	species	5586672	1870	54	0.00149032
Acinetobacter phage vB_AbaM_Acibel004	1481186	species	99730	1	0	0.0
Thermofilum carboxyditrophus	1483572	species	1754190	1	0	0.0
Pantoea sp. PSNIH2	1484157	species	4967343	38	0	2.25434e-31
Pantoea sp. PSNIH1	1484158	species	4410683	29	0	3.62199e-32
Candidatus Sodalis pierantonius	1486991	species	4513140	1	1	0.0
Prochlorococcus sp. MIT 0801	1501269	species	1929203	1	1	0.0
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	species	773940	1	1	0.0
Thermotoga profunda	1508420	species	2187612	1	1	0.0
Paenibacillus sp. FSL R5-0345	1536770	species	6787172	1	0	0.0
Paenibacillus sp. FSL H7-0737	1536775	species	6765883	2	0	0.0
Sphingobacterium sp. ML3W	1538644	species	5329010	2	2	0.0
Sedimenticola thiotaurini	1543721	species	3962284	1	1	0.0
Mycobacterium sp. EPa45	1545728	species	6177406	1	1	0.0
Escherichia phage 121Q	1555202	species	348532	1	1	0.0
Enterobacter sp. E20	1560339	species	4763114	3	1	0.0
Streptomyces sp. CCM_MD2014	1561022	species	8274043	1	0	0.0
Carnobacterium sp. CP1	1564681	species	2614401	1	1	0.0
Bacillus sp. YP1	1574141	species	4153566	1	1	0.0
Geminocystis sp. NIES-3709	1617448	species	4426059	1	1	0.0
Anabaena sp. wa102	1647413	species	5782034	2	1	0.0
Burkholderia sp. HB1	1678678	species	7206167	1	0	0.0
Mycobacterium sp. YC-RL4	1682113	species	6053985	1	1	0.0
Enterobacter sp. FY-07	1692238	species	5138701	12	5	1.03362e-20
Citrobacter sp. FDAARGOS_156	1702170	species	4727434	9	1	4.25177e-15
Klebsiella sp. G5	1715259	species	4702949	12	0	9.48569e-21
Chryseobacterium sp. IHB B 17019	1721091	species	4077766	1	1	0.0
